dates,tide
1999-08-17 22:10:00+00:00,-0.82
1999-08-26 22:10:00+00:00,1.24
1999-09-18 22:10:00+00:00,-0.44
1999-10-13 22:10:00+00:00,-0.21
1999-11-05 22:10:00+00:00,1.07
1999-12-07 22:10:00+00:00,1.02
2000-03-21 22:10:00+00:00,0.68
2000-04-13 22:10:00+00:00,0.12
2000-05-31 22:10:00+00:00,1.36
2000-06-25 22:10:00+00:00,-0.68
2000-08-03 22:10:00+00:00,-0.49
2000-08-19 22:10:00+00:00,-0.4
2000-09-04 22:10:00+00:00,-0.83
2000-09-13 22:00:00+00:00,1.1
2000-09-20 22:10:00+00:00,-0.93
2000-10-15 22:00:00+00:00,0.39
2001-01-03 22:00:00+00:00,-0.59
2001-01-10 22:10:00+00:00,1.04
2001-02-27 22:10:00+00:00,-0.36
2001-03-08 22:00:00+00:00,1.52
2001-03-31 22:10:00+00:00,-0.89
2001-05-02 22:10:00+00:00,0.05
2001-05-27 22:00:00+00:00,-0.9
2001-06-03 22:10:00+00:00,1.16
2001-07-05 22:10:00+00:00,1.01
2001-07-14 22:00:00+00:00,-0.52
2001-08-15 22:00:00+00:00,0.57
2001-08-31 22:00:00+00:00,1.05
2001-11-03 22:00:00+00:00,0.33
2002-02-07 22:00:00+00:00,0.41
2002-02-14 22:10:00+00:00,0.24
2002-03-11 22:00:00+00:00,1.04
2002-05-14 22:00:00+00:00,0.34
2002-05-30 22:00:00+00:00,-0.59
2002-06-06 22:10:00+00:00,0.47
2002-06-15 22:00:00+00:00,-0.85
2002-07-08 22:10:00+00:00,1.12
2002-07-17 22:00:00+00:00,-0.81
2002-07-24 22:10:00+00:00,1.01
2002-08-18 22:00:00+00:00,0.49
2002-10-05 22:00:00+00:00,1.6
2002-10-28 22:10:00+00:00,-0.75
2002-11-06 22:00:00+00:00,0.57
2002-11-29 22:10:00+00:00,-0.14
2002-12-31 22:10:00+00:00,1.1
2003-01-25 22:00:00+00:00,-0.87
2003-02-01 22:10:00+00:00,0.98
2003-02-26 22:00:00+00:00,0.47
2003-03-21 22:10:00+00:00,-0.33
2003-05-24 22:10:00+00:00,-0.15
2003-07-20 22:00:00+00:00,-0.79
2003-07-28 21:50:00+00:00,1.04
2003-08-20 22:00:00+00:00,-0.47
2003-08-28 22:10:00+00:00,1.02
2003-08-29 21:50:00+00:00,0.35
2003-09-14 21:50:00+00:00,-0.34
2003-09-30 21:50:00+00:00,-0.89
2003-10-16 21:50:00+00:00,-0.61
2003-10-24 22:00:00+00:00,1.52
2003-11-17 21:50:00+00:00,-0.54
2003-11-25 22:00:00+00:00,0.56
2003-12-03 21:50:00+00:00,0.34
2003-12-10 22:00:00+00:00,0.39
2004-01-03 22:10:00+00:00,0.53
2004-01-04 21:50:00+00:00,0.81
2004-01-19 22:10:00+00:00,1.08
2004-01-20 21:50:00+00:00,1.28
2004-02-04 22:10:00+00:00,0.98
2004-03-23 22:10:00+00:00,0.19
2004-04-08 22:10:00+00:00,-0.19
2004-04-17 22:00:00+00:00,1.25
2004-04-25 21:50:00+00:00,-0.6
2004-05-18 22:00:00+00:00,1.08
2004-05-19 22:00:00+00:00,0.87
2004-06-11 22:10:00+00:00,-0.16
2004-06-28 22:00:00+00:00,0.37
2004-07-05 22:00:00+00:00,-0.47
2004-07-13 22:10:00+00:00,0.6
2004-07-14 22:00:00+00:00,0.87
2004-07-22 22:00:00+00:00,-0.72
2004-07-29 22:10:00+00:00,1.16
2004-07-30 22:00:00+00:00,1.4
2004-08-15 22:00:00+00:00,1.01
2004-08-23 22:00:00+00:00,-0.8
2004-09-08 22:00:00+00:00,-0.03
2004-09-24 22:00:00+00:00,0.56
2004-10-01 22:10:00+00:00,0.15
2004-10-02 22:00:00+00:00,-0.31
2004-10-17 22:10:00+00:00,-0.18
2004-11-02 22:10:00+00:00,-0.51
2004-11-10 22:00:00+00:00,1.19
2004-11-26 22:00:00+00:00,1.0
2004-12-13 22:00:00+00:00,0.53
2005-01-29 22:10:00+00:00,-0.33
2005-02-23 22:00:00+00:00,0.95
2005-03-03 22:00:00+00:00,-0.8
2005-03-18 22:10:00+00:00,-0.32
2005-03-26 22:10:00+00:00,0.96
2005-04-04 22:00:00+00:00,0.51
2005-04-12 22:00:00+00:00,-0.32
2005-04-27 22:10:00+00:00,-0.11
2005-05-06 22:00:00+00:00,1.33
2005-05-14 22:00:00+00:00,-0.64
2005-06-15 22:00:00+00:00,-0.53
2005-06-23 22:00:00+00:00,0.58
2005-07-01 22:00:00+00:00,0.29
2005-09-10 22:10:00+00:00,-0.78
2005-09-11 22:00:00+00:00,-0.71
2005-09-19 22:00:00+00:00,0.74
2005-09-27 22:00:00+00:00,0.11
2005-10-05 22:00:00+00:00,0.47
2005-10-13 22:00:00+00:00,0.5
2005-10-20 22:10:00+00:00,0.08
2005-11-06 22:00:00+00:00,-0.64
2005-11-21 22:10:00+00:00,-0.64
2005-12-16 22:00:00+00:00,0.69
2005-12-23 22:10:00+00:00,-0.68
2006-01-25 22:00:00+00:00,0.27
2006-02-17 22:10:00+00:00,-0.3
2006-02-18 22:00:00+00:00,-0.59
2006-03-22 22:00:00+00:00,-0.69
2006-05-09 22:00:00+00:00,0.79
2006-06-25 22:10:00+00:00,1.07
2006-06-26 22:00:00+00:00,0.72
2006-07-04 22:10:00+00:00,-0.49
2006-07-19 22:10:00+00:00,-0.26
2006-08-04 22:10:00+00:00,-0.11
2006-08-13 22:00:00+00:00,-0.84
2006-08-21 22:10:00+00:00,1.03
2006-08-29 22:00:00+00:00,-0.58
2006-10-08 22:10:00+00:00,0.93
2006-10-16 22:00:00+00:00,0.2
2006-10-24 22:10:00+00:00,0.45
2006-10-31 22:10:00+00:00,-0.25
2006-12-18 22:10:00+00:00,0.91
2007-01-11 22:10:00+00:00,-0.64
2007-02-04 22:10:00+00:00,0.25
2007-02-05 22:00:00+00:00,-0.2
2007-02-28 22:10:00+00:00,0.85
2007-03-09 22:00:00+00:00,-0.54
2007-05-28 22:00:00+00:00,0.81
2007-06-13 22:00:00+00:00,1.36
2007-07-06 22:10:00+00:00,-1.05
2007-07-15 22:00:00+00:00,0.72
2007-09-08 22:10:00+00:00,0.94
2007-09-09 22:10:00+00:00,1.16
2007-09-17 22:00:00+00:00,-0.56
2007-09-25 22:10:00+00:00,1.46
2007-10-02 22:10:00+00:00,-0.89
2007-10-26 22:10:00+00:00,1.39
2007-11-20 22:00:00+00:00,0.21
2007-11-27 22:10:00+00:00,-0.12
2007-12-06 22:00:00+00:00,0.78
2007-12-22 22:00:00+00:00,1.28
2008-01-23 22:00:00+00:00,0.71
2008-01-30 22:10:00+00:00,-0.57
2008-03-02 22:10:00+00:00,0.11
2008-04-12 22:00:00+00:00,-0.76
2008-04-19 22:10:00+00:00,1.2
2008-05-05 22:10:00+00:00,1.44
2008-06-15 22:00:00+00:00,0.84
2008-07-17 22:00:00+00:00,0.99
2008-07-24 22:10:00+00:00,-0.95
2008-08-18 22:00:00+00:00,0.59
2008-09-10 22:10:00+00:00,0.23
2008-10-05 22:00:00+00:00,-0.61
2008-10-12 22:10:00+00:00,1.07
2008-11-29 22:10:00+00:00,0.48
2009-01-09 22:00:00+00:00,1.3
2009-01-24 22:00:00+00:00,0.95
2009-01-25 22:00:00+00:00,0.92
2009-02-09 22:10:00+00:00,1.32
2009-02-17 22:10:00+00:00,-0.47
2009-02-26 22:00:00+00:00,0.6
2009-03-14 22:00:00+00:00,-0.27
2009-03-21 22:10:00+00:00,0.27
2009-03-30 22:00:00+00:00,-0.48
2009-05-01 22:00:00+00:00,-0.86
2009-05-24 22:10:00+00:00,1.34
2009-06-18 22:00:00+00:00,0.16
2009-07-11 22:10:00+00:00,-0.27
2009-08-21 22:00:00+00:00,0.9
2009-08-28 22:10:00+00:00,-0.42
2009-11-25 22:00:00+00:00,-0.5
2009-12-03 22:00:00+00:00,0.76
2010-01-28 22:10:00+00:00,1.33
2010-02-04 22:10:00+00:00,-1.0
2010-02-21 22:00:00+00:00,-0.8
2010-03-01 22:10:00+00:00,1.09
2010-04-09 22:10:00+00:00,0.4
2010-06-12 22:10:00+00:00,1.22
2010-07-07 22:10:00+00:00,0.15
2010-07-14 22:10:00+00:00,-0.07
2010-08-08 22:10:00+00:00,1.38
2010-08-15 22:10:00+00:00,-1.0
2010-10-02 22:10:00+00:00,-0.41
2010-10-11 22:10:00+00:00,-0.34
2010-11-04 22:00:00+00:00,1.37
2010-12-22 22:00:00+00:00,0.71
2011-01-07 22:00:00+00:00,-0.15
2011-01-23 22:00:00+00:00,-0.69
2011-01-31 22:10:00+00:00,1.0
2011-02-08 22:00:00+00:00,-0.61
2011-02-16 22:10:00+00:00,1.34
2011-02-23 22:10:00+00:00,-1.0
2011-03-12 22:00:00+00:00,-0.69
2011-03-20 22:10:00+00:00,1.19
2011-04-28 22:10:00+00:00,0.48
2011-05-30 22:10:00+00:00,1.0
2011-06-15 22:10:00+00:00,1.3
2011-08-02 22:10:00+00:00,0.04
2011-08-11 22:10:00+00:00,1.1
2011-08-18 22:10:00+00:00,-0.41
2011-09-19 22:10:00+00:00,-0.65
2011-09-28 22:10:00+00:00,1.17
2011-11-06 22:10:00+00:00,0.5
2011-11-15 22:10:00+00:00,-0.4
2012-03-29 22:10:00+00:00,-0.64
2012-04-07 22:10:00+00:00,1.22
2012-04-30 22:10:00+00:00,-0.44
2012-05-16 22:10:00+00:00,0.55
2012-08-13 22:10:00+00:00,0.45
2012-08-29 22:10:00+00:00,1.23
2012-09-21 22:20:00+00:00,-0.94
2012-11-08 22:20:00+00:00,-0.48
2012-11-17 22:10:00+00:00,-0.52
2012-12-03 22:10:00+00:00,-0.46
2012-12-10 22:20:00+00:00,0.74
2012-12-19 22:10:00+00:00,-0.99
2013-01-11 22:20:00+00:00,1.46
2013-01-20 22:10:00+00:00,-0.31
2013-01-27 22:20:00+00:00,0.99
2013-02-05 22:10:00+00:00,-0.11
2013-02-21 22:10:00+00:00,0.5
2013-02-28 22:20:00+00:00,0.29
2013-03-09 22:10:00+00:00,1.28
2013-05-11 22:20:00+00:00,0.72
2013-05-12 22:10:00+00:00,0.27
2013-05-27 22:20:00+00:00,0.25
2013-05-28 22:10:00+00:00,-0.51
2013-06-04 22:20:00+00:00,0.55
2013-06-05 22:20:00+00:00,0.86
2013-06-12 22:20:00+00:00,-0.13
2013-06-13 22:10:00+00:00,-0.49
2013-06-28 22:20:00+00:00,-1.01
2013-07-14 22:20:00+00:00,-0.81
2013-07-15 22:10:00+00:00,-0.94
2013-08-15 22:20:00+00:00,-0.65
2013-09-01 22:10:00+00:00,0.61
2013-09-16 22:20:00+00:00,0.86
2013-09-17 22:10:00+00:00,1.33
2013-10-18 22:20:00+00:00,1.36
2013-11-11 22:20:00+00:00,-0.56
2013-11-12 22:20:00+00:00,-0.09
2013-12-13 22:20:00+00:00,0.55
2013-12-14 22:20:00+00:00,0.86
2013-12-21 22:20:00+00:00,-0.21
2014-01-07 22:10:00+00:00,-1.06
2014-01-14 22:20:00+00:00,1.05
2014-01-23 22:10:00+00:00,-0.89
2014-02-07 22:20:00+00:00,-0.6
2014-02-08 22:10:00+00:00,-0.2
2014-02-15 22:20:00+00:00,0.94
2014-03-04 22:10:00+00:00,-0.27
2014-04-29 22:10:00+00:00,1.18
2014-05-15 22:10:00+00:00,1.07
2014-05-31 22:10:00+00:00,0.13
2014-07-02 22:10:00+00:00,-0.58
2014-07-18 22:10:00+00:00,-1.07
2014-07-26 22:10:00+00:00,1.07
2014-08-03 22:10:00+00:00,-0.83
2014-08-11 22:10:00+00:00,1.21
2014-08-19 22:10:00+00:00,-0.13
2014-08-26 22:20:00+00:00,0.91
2014-08-27 22:10:00+00:00,0.55
2014-09-03 22:20:00+00:00,-0.62
2014-09-28 22:10:00+00:00,-0.28
2014-11-06 22:20:00+00:00,1.43
2014-11-14 22:20:00+00:00,-0.69
2014-11-23 22:10:00+00:00,0.95
2014-12-01 22:10:00+00:00,-0.09
2015-01-02 22:10:00+00:00,0.99
2015-02-11 22:10:00+00:00,-0.77
2015-02-18 22:20:00+00:00,1.6
2015-02-19 22:10:00+00:00,1.24
2015-02-26 22:20:00+00:00,-0.56
2015-03-14 22:20:00+00:00,-0.61
2015-03-15 22:10:00+00:00,-0.12
2015-03-30 22:20:00+00:00,0.4
2015-04-15 22:20:00+00:00,0.83
2015-04-23 22:20:00+00:00,-0.72
2015-04-24 22:10:00+00:00,-0.84
2015-05-25 22:20:00+00:00,-0.69
2015-05-26 22:10:00+00:00,-0.43
2015-06-03 22:10:00+00:00,0.93
2015-06-10 22:20:00+00:00,-0.71
2015-06-19 22:10:00+00:00,-0.02
2015-06-26 22:20:00+00:00,-0.18
2015-07-12 22:20:00+00:00,0.66
2015-07-20 22:20:00+00:00,-0.38
2015-07-21 22:10:00+00:00,-0.67
2015-07-28 22:20:00+00:00,0.78
2015-07-29 22:10:00+00:00,1.24
2015-08-05 22:20:00+00:00,-1.05
2015-08-14 22:10:00+00:00,1.1
2015-08-22 22:10:00+00:00,-0.71
2015-08-30 22:10:00+00:00,1.25
2015-09-06 22:20:00+00:00,-0.54
2015-09-07 22:10:00+00:00,-0.05
2015-09-23 22:10:00+00:00,-0.07
2015-10-25 22:10:00+00:00,1.38
2015-11-17 22:20:00+00:00,-0.8
2016-01-04 22:20:00+00:00,-0.12
2016-01-05 22:10:00+00:00,0.28
2016-02-05 22:20:00+00:00,0.76
2016-02-06 22:10:00+00:00,1.17
2016-02-13 22:20:00+00:00,-1.01
2016-02-14 22:20:00+00:00,-1.08
2016-02-29 22:20:00+00:00,-0.67
2016-03-01 22:20:00+00:00,-0.66
2016-03-16 22:20:00+00:00,-0.55
2016-03-25 22:10:00+00:00,0.43
2016-04-09 22:20:00+00:00,0.45
2016-04-17 22:20:00+00:00,0.51
2016-04-18 22:20:00+00:00,0.84
2016-04-25 22:20:00+00:00,0.1
2016-05-20 22:20:00+00:00,1.15
2016-06-05 22:20:00+00:00,1.31
2016-06-13 22:10:00+00:00,-0.36
2016-06-21 22:20:00+00:00,0.85
2016-06-28 22:20:00+00:00,-0.78
2016-06-29 22:10:00+00:00,-0.21
2016-07-06 22:20:00+00:00,0.47
2016-07-07 22:20:00+00:00,-0.04
2016-08-07 22:20:00+00:00,-0.5
2016-08-08 22:20:00+00:00,-0.7
2016-08-15 22:20:00+00:00,0.84
2016-09-08 22:20:00+00:00,-0.68
2016-09-09 22:20:00+00:00,-0.62
2017-01-07 22:10:00+00:00,-0.28
2017-01-15 22:20:00+00:00,-0.11
2017-01-23 22:10:00+00:00,0.43
2017-02-08 22:10:00+00:00,1.16
2017-02-15 22:20:00+00:00,-0.55
2017-02-23 22:20:00+00:00,0.83
2017-03-04 22:20:00+00:00,-1.04
2017-03-27 22:20:00+00:00,1.5
2017-03-28 22:10:00+00:00,1.23
2017-04-21 22:20:00+00:00,-0.04
2017-04-28 22:20:00+00:00,0.47
2017-05-14 22:20:00+00:00,-0.04
2017-05-23 22:20:00+00:00,1.25
2017-05-30 22:20:00+00:00,-0.95
2017-06-07 22:20:00+00:00,1.09
2017-06-16 22:10:00+00:00,-0.89
2017-06-24 22:20:00+00:00,1.34
2017-07-01 22:20:00+00:00,-0.68
2017-07-02 22:10:00+00:00,-0.29
2017-07-17 22:20:00+00:00,-0.79
2017-08-02 22:20:00+00:00,0.13
2017-08-03 22:10:00+00:00,0.53
2017-09-20 22:10:00+00:00,1.2
2017-10-30 22:20:00+00:00,0.03
2017-11-30 22:20:00+00:00,0.66
2017-12-01 22:20:00+00:00,1.16
2017-12-17 22:20:00+00:00,1.07
2017-12-25 22:10:00+00:00,-0.86
2018-02-02 22:20:00+00:00,0.42
2018-03-06 22:20:00+00:00,-0.63
2018-03-07 22:20:00+00:00,-0.78
2018-03-23 22:10:00+00:00,-0.98
2018-04-16 22:10:00+00:00,1.14
2018-05-01 22:20:00+00:00,0.74
2018-05-26 22:10:00+00:00,1.03
2018-06-18 22:20:00+00:00,-1.0
2018-06-19 22:10:00+00:00,-1.09
2018-06-27 22:10:00+00:00,1.08
2018-07-13 22:10:00+00:00,1.26
2018-07-28 22:20:00+00:00,0.87
2018-08-05 22:20:00+00:00,-0.72
2018-08-22 22:10:00+00:00,0.67
2018-08-29 22:20:00+00:00,0.21
2018-08-30 22:10:00+00:00,-0.26
2018-09-06 22:20:00+00:00,0.7
2018-09-07 22:10:00+00:00,1.29
2018-09-14 22:20:00+00:00,-0.67
2018-11-10 22:10:00+00:00,0.13
2018-11-18 22:10:00+00:00,0.22
2018-11-26 22:10:00+00:00,-0.29
2018-12-27 22:10:00+00:00,-1.07
2019-01-04 22:20:00+00:00,1.09
2019-02-05 22:20:00+00:00,0.8
2019-02-06 22:10:00+00:00,0.43
2019-02-13 22:10:00+00:00,-0.65
2019-03-01 22:10:00+00:00,0.37
2019-03-02 22:10:00+00:00,0.69
2019-04-02 22:10:00+00:00,1.03
2019-04-11 22:10:00+00:00,-0.89
2019-05-05 22:10:00+00:00,1.0
2019-06-06 22:10:00+00:00,-0.25
2019-06-29 22:20:00+00:00,0.66
2019-07-23 22:10:00+00:00,-0.75
2019-07-24 22:10:00+00:00,-0.74
2019-07-31 22:20:00+00:00,1.49
2019-08-08 22:10:00+00:00,-0.63
2019-08-17 22:00:00+00:00,0.34
2019-09-02 22:00:00+00:00,-0.4
2019-09-09 22:10:00+00:00,0.47
2019-09-17 22:20:00+00:00,0.15
2019-09-18 22:00:00+00:00,-0.33
2020-03-04 22:10:00+00:00,-0.17
2020-03-27 22:20:00+00:00,0.15
2020-04-13 21:50:00+00:00,-0.91
2020-04-20 21:50:00+00:00,1.1
2020-04-28 22:20:00+00:00,-0.58
2020-04-29 21:50:00+00:00,-0.82
2020-05-15 21:50:00+00:00,-0.19
2020-05-30 22:20:00+00:00,-0.78
2020-06-08 22:10:00+00:00,-0.02
2020-06-16 21:40:00+00:00,0.55
2020-06-23 21:50:00+00:00,0.06
2020-06-24 22:10:00+00:00,-0.23
2020-07-01 22:20:00+00:00,0.54
2020-07-02 21:40:00+00:00,1.2
2020-07-17 22:20:00+00:00,0.7
2020-07-18 21:40:00+00:00,1.09
2020-07-26 22:10:00+00:00,-1.12
2020-08-10 21:50:00+00:00,-0.75
2020-08-11 22:10:00+00:00,-0.65
2020-09-11 21:50:00+00:00,-0.28
2020-09-19 22:20:00+00:00,0.57
2020-10-13 21:40:00+00:00,0.95
2020-10-14 22:10:00+00:00,1.24
2020-10-21 22:20:00+00:00,-0.77
2020-10-22 21:40:00+00:00,-0.91
2020-11-14 21:40:00+00:00,1.46
2020-11-30 21:40:00+00:00,0.74
2020-12-09 21:30:00+00:00,0.0
2020-12-24 22:20:00+00:00,-0.01
2021-01-25 22:20:00+00:00,0.67
2021-02-02 21:40:00+00:00,-1.11
2021-02-03 22:10:00+00:00,-1.09
2021-02-11 21:30:00+00:00,0.8
2021-02-18 21:30:00+00:00,-0.73
2021-03-31 21:30:00+00:00,-0.61
2021-04-07 21:30:00+00:00,0.8
2021-04-16 21:20:00+00:00,-0.61
2021-04-23 21:30:00+00:00,0.96
2021-05-02 21:20:00+00:00,-0.91
2021-05-17 22:20:00+00:00,-0.57
2021-05-25 21:30:00+00:00,1.45
2021-06-02 22:20:00+00:00,-0.67
2021-07-12 21:20:00+00:00,-0.29
2021-07-21 21:20:00+00:00,1.24
