dates,tide
1999-08-26 22:10:00+00:00,1.29
1999-09-27 22:10:00+00:00,1.35
1999-10-13 22:10:00+00:00,0.48
1999-12-25 22:00:00+00:00,0.7
2000-01-01 22:10:00+00:00,-0.28
2000-02-18 22:00:00+00:00,1.49
2000-05-24 22:00:00+00:00,-0.41
2000-07-04 22:00:00+00:00,0.66
2000-08-05 22:00:00+00:00,-0.67
2000-08-21 22:00:00+00:00,-0.64
2000-10-15 22:00:00+00:00,1.19
2000-10-31 22:00:00+00:00,0.26
2001-01-03 22:00:00+00:00,-0.81
2001-02-04 22:00:00+00:00,-0.06
2001-02-20 22:00:00+00:00,0.84
2001-03-24 22:00:00+00:00,1.37
2001-06-12 22:00:00+00:00,-0.55
2001-06-21 22:00:00+00:00,1.48
2001-08-08 22:00:00+00:00,0.22
2001-08-15 22:00:00+00:00,-0.19
2001-09-25 21:50:00+00:00,-0.68
2001-10-02 22:00:00+00:00,1.29
2001-11-19 22:00:00+00:00,0.11
2001-12-30 21:50:00+00:00,1.47
2002-01-06 22:00:00+00:00,-1.04
2002-01-22 22:00:00+00:00,-0.67
2002-02-16 21:50:00+00:00,0.18
2002-03-11 22:00:00+00:00,0.97
2002-03-20 21:50:00+00:00,-0.43
2002-05-30 22:00:00+00:00,0.08
2002-06-24 21:50:00+00:00,1.32
2002-07-01 22:00:00+00:00,-0.68
2002-07-10 21:50:00+00:00,1.33
2002-07-17 22:00:00+00:00,-1.1
2002-08-02 22:00:00+00:00,-0.74
2002-08-27 21:50:00+00:00,0.06
2002-10-05 22:00:00+00:00,1.46
2002-10-14 21:50:00+00:00,-0.66
2002-10-21 22:00:00+00:00,1.28
2002-10-30 21:50:00+00:00,-0.77
2002-11-06 22:00:00+00:00,1.42
2003-01-18 21:50:00+00:00,1.37
2003-01-25 22:00:00+00:00,-0.99
2003-03-23 21:50:00+00:00,-0.6
2003-04-08 21:50:00+00:00,-0.4
2003-04-24 21:50:00+00:00,-0.54
2003-05-10 21:50:00+00:00,-0.69
2003-07-21 21:40:00+00:00,-0.81
2003-07-29 21:50:00+00:00,1.24
2003-08-05 22:00:00+00:00,-1.06
2003-08-06 21:40:00+00:00,-0.88
2003-08-13 21:50:00+00:00,1.18
2003-08-30 21:50:00+00:00,0.74
2003-09-07 21:40:00+00:00,0.52
2003-09-22 22:00:00+00:00,0.07
2003-10-25 21:40:00+00:00,1.7
2003-11-17 21:50:00+00:00,-0.82
2003-11-18 21:50:00+00:00,-0.75
2003-12-04 21:50:00+00:00,0.16
2003-12-11 22:00:00+00:00,0.74
2003-12-19 21:50:00+00:00,-0.22
2004-01-04 21:50:00+00:00,0.61
2004-01-05 21:50:00+00:00,0.9
2004-02-21 21:50:00+00:00,1.33
2004-03-01 21:50:00+00:00,-0.09
2004-03-09 22:00:00+00:00,0.96
2004-03-17 21:50:00+00:00,0.63
2004-03-25 22:00:00+00:00,0.16
2004-04-10 22:00:00+00:00,-0.45
2004-04-18 21:50:00+00:00,1.36
2004-04-25 21:50:00+00:00,-0.28
2004-05-12 22:00:00+00:00,-0.7
2004-05-19 22:00:00+00:00,1.21
2004-05-28 22:00:00+00:00,-0.75
2004-06-04 22:00:00+00:00,1.34
2004-06-12 21:50:00+00:00,-0.26
2004-07-06 22:00:00+00:00,-0.16
2004-07-07 21:50:00+00:00,-0.69
2004-07-14 21:50:00+00:00,0.53
2004-07-23 21:50:00+00:00,-0.63
2004-07-30 21:50:00+00:00,1.21
2004-07-31 21:50:00+00:00,1.47
2004-08-07 22:00:00+00:00,-0.81
2004-08-08 21:50:00+00:00,-0.8
2004-08-15 22:00:00+00:00,1.15
2004-08-23 22:00:00+00:00,-0.95
2004-08-24 21:50:00+00:00,-0.89
2004-09-09 21:50:00+00:00,-0.18
2004-09-25 21:50:00+00:00,0.47
2004-10-02 22:00:00+00:00,0.4
2004-10-27 21:50:00+00:00,1.35
2004-11-03 22:00:00+00:00,-0.42
2005-01-23 22:00:00+00:00,0.97
2005-02-08 22:00:00+00:00,1.65
2005-02-24 22:00:00+00:00,1.33
2005-03-04 21:50:00+00:00,-0.67
2005-03-11 22:00:00+00:00,1.52
2005-03-19 22:00:00+00:00,-0.26
2005-04-05 21:50:00+00:00,0.58
2005-04-12 22:00:00+00:00,0.44
2005-05-06 22:00:00+00:00,1.08
2005-05-31 22:00:00+00:00,-0.87
2005-06-08 21:50:00+00:00,0.95
