,Transect id,Longitude - Origin,Latitude - Origin,Longitude - Seawards point,Latitude - Seawards point,Beach face slope,Lower bound,Upper bound
0,usa_CA_0275-0000,-123.84537329475059,39.82217537787432,-123.85009123859102,39.8219273842478,0.09,0.0701,0.1298
1,usa_CA_0275-0001,-123.84544331035355,39.82316266308952,-123.85013955853405,39.82270865374898,0.075,0.0647,0.0839
2,usa_CA_0275-0002,-123.84566607446449,39.82417776991517,-123.85030731448302,39.82344569623579,0.075,0.0643,0.0851
3,usa_CA_0275-0003,-123.84592273472222,39.825090219212875,-123.8505404612026,39.8242707318173,0.075,0.0681,0.0872
4,usa_CA_0275-0004,-123.84620331794123,39.826041442399045,-123.8507670912732,39.8250539114662,0.075,0.0645,0.0828
5,usa_CA_0275-0005,-123.84658549006899,39.82695422976652,-123.85109696955203,39.82583068593291,0.075,0.0664,0.0813
6,usa_CA_0275-0006,-123.84693549680397,39.827814533621215,-123.85143560947988,39.82666379071304,0.08,0.0736,0.0863
7,usa_CA_0275-0007,-123.84734651850351,39.82873421018936,-123.85177001580854,39.82741780527212,0.08,0.0705,0.0873
8,usa_CA_0275-0008,-123.84780230775245,39.829553115773166,-123.8522211971115,39.82822743637287,0.075,0.0694,0.0861
9,usa_CA_0275-0009,-123.84817884983708,39.830383461763354,-123.8526055279945,39.8290732172017,0.075,0.0687,0.0851
10,usa_CA_0275-0010,-123.84866413769936,39.83127981501621,-123.85300896750707,39.829816097557874,0.07,0.0636,0.0835
11,usa_CA_0275-0011,-123.84913399349044,39.832062399834626,-123.85350478602714,39.83064501947385,0.075,0.0676,0.0846
12,usa_CA_0275-0012,-123.84955405641514,39.832904187188134,-123.85391112301294,39.83146193582732,0.075,0.0663,0.0819
13,usa_CA_0275-0013,-123.85021690854826,39.83394285850447,-123.85424596198405,39.83202179500726,0.08,0.0731,0.0906
14,usa_CA_0275-0014,-123.85109271503647,39.834796270048066,-123.85481817605772,39.83254883860715,0.095,0.0871,0.11
