dates,sar2325-0000,sar2325-0001,sar2325-0002,sar2325-0003,satname
1984-05-06 09:33:03+00:00,251.36,204.27,180.96,246.18,L5
1984-07-18 09:28:22+00:00,251.28,211.66,183.90,249.49,L5
1984-08-03 09:29:20+00:00,251.49,208.97,181.87,250.14,L5
1984-08-19 09:29:51+00:00,249.31,207.72,181.46,249.16,L5
1984-09-04 09:29:37+00:00,249.43,205.06,180.89,249.68,L5
1984-09-11 09:35:50+00:00,248.80,204.72,181.05,248.84,L5
1984-09-20 09:29:40+00:00,248.00,204.54,181.02,249.55,L5
1984-10-22 09:30:00+00:00,248.47,206.46,183.68,249.13,L5
1984-11-07 09:29:53+00:00,248.47,205.25,183.07,249.66,L5
1984-12-09 09:29:58+00:00,248.66,205.13,182.62,249.57,L5
1985-01-17 09:36:05+00:00,248.64,202.63,180.30,249.28,L5
1985-02-02 09:36:09+00:00,248.22,202.14,180.33,249.07,L5
1985-03-31 09:30:19+00:00,250.32,202.81,180.06,249.80,L5
1985-04-23 09:35:59+00:00,248.41,199.68,176.15,249.92,L5
1985-05-02 09:29:43+00:00,248.44,200.41,177.17,249.61,L5
1985-06-03 09:30:04+00:00,248.44,201.72,177.40,248.72,L5
1985-06-26 09:35:47+00:00,247.33,201.22,176.83,248.07,L5
1985-07-05 09:29:33+00:00,247.67,200.10,176.68,247.99,L5
1985-08-13 09:35:25+00:00,246.88,196.93,177.19,247.07,L5
1985-08-22 09:29:08+00:00,247.50,197.62,177.64,247.57,L5
1985-10-09 09:28:35+00:00,248.26,197.00,177.88,247.43,L5
1985-11-10 09:28:33+00:00,249.53,198.23,176.39,247.89,L5
1985-12-03 09:33:55+00:00,248.46,200.38,176.95,249.02,L5
1986-01-04 09:33:20+00:00,249.72,201.23,178.09,250.56,L5
1986-01-13 09:27:22+00:00,251.54,199.26,177.56,250.73,L5
1986-03-18 09:25:58+00:00,250.71,203.86,178.61,251.10,L5
1986-03-25 09:31:37+00:00,250.54,203.74,177.83,250.46,L5
1986-04-10 09:31:17+00:00,247.93,202.30,176.54,249.29,L5
1986-05-12 09:30:29+00:00,247.53,200.08,177.47,248.82,L5
1986-05-21 09:24:27+00:00,247.14,200.41,177.90,248.52,L5
1986-05-28 09:30:02+00:00,246.82,200.64,177.53,248.32,L5
1986-06-06 09:23:35+00:00,246.41,198.90,177.19,247.54,L5
1986-06-22 09:23:04+00:00,246.77,199.38,177.37,247.59,L5
1986-07-08 09:22:57+00:00,245.88,199.13,177.14,247.42,L5
1986-07-24 09:22:23+00:00,244.14,200.68,176.46,246.37,L5
1986-07-31 09:27:55+00:00,244.56,200.40,176.53,246.70,L5
1986-08-16 09:27:20+00:00,244.97,200.31,176.85,247.38,L5
1986-09-17 09:26:13+00:00,244.94,200.34,176.61,247.58,L5
1986-10-12 09:19:14+00:00,245.79,201.48,177.75,248.07,L5
1986-12-31 09:19:14+00:00,246.41,200.62,176.41,248.45,L5
1987-01-07 09:25:13+00:00,247.50,200.44,176.42,248.25,L5
1987-01-16 09:19:41+00:00,248.28,200.74,176.88,248.91,L5
1987-02-01 09:19:48+00:00,247.18,197.52,176.97,248.95,L5
1987-02-17 09:20:35+00:00,246.78,198.20,177.31,247.23,L5
1987-03-21 09:21:38+00:00,248.71,198.26,177.90,247.34,L5
1987-04-29 09:29:06+00:00,249.20,198.45,177.50,247.46,L5
1987-05-08 09:23:35+00:00,248.37,200.95,178.58,247.69,L5
