dates,tide
1999-08-17 22:10:00+00:00,0.22
1999-08-26 22:00:00+00:00,0.18
1999-10-04 22:10:00+00:00,-0.8
1999-10-13 22:00:00+00:00,0.77
1999-11-14 22:00:00+00:00,0.28
1999-11-21 22:10:00+00:00,-0.39
2000-02-09 22:10:00+00:00,0.9
2000-02-18 22:00:00+00:00,0.22
2000-03-28 22:10:00+00:00,-0.24
2000-04-13 22:10:00+00:00,-0.67
2000-04-29 22:10:00+00:00,-0.59
2000-05-24 22:00:00+00:00,0.16
2000-06-09 22:00:00+00:00,-0.49
2000-08-03 22:10:00+00:00,0.93
2000-08-12 22:00:00+00:00,-0.37
2001-01-03 22:00:00+00:00,-0.28
2001-01-26 22:10:00+00:00,0.88
2001-02-11 22:10:00+00:00,1.14
2001-03-24 22:00:00+00:00,0.48
2001-06-03 22:10:00+00:00,-0.53
2001-06-19 22:10:00+00:00,-0.48
2001-08-15 22:00:00+00:00,-0.85
2001-08-31 22:00:00+00:00,-0.28
2001-09-07 22:10:00+00:00,0.65
2001-09-23 22:10:00+00:00,0.14
2001-11-19 22:00:00+00:00,0.78
2002-01-22 22:00:00+00:00,-0.27
2002-02-14 22:10:00+00:00,0.91
2002-03-27 22:00:00+00:00,0.1
2002-04-12 22:00:00+00:00,0.47
2002-04-28 22:00:00+00:00,0.95
2002-05-21 22:10:00+00:00,-0.76
2002-06-22 22:10:00+00:00,-0.63
2002-07-24 22:10:00+00:00,0.26
2002-08-09 22:10:00+00:00,0.53
2002-08-18 22:00:00+00:00,-0.79
2002-10-28 22:10:00+00:00,0.08
2002-12-24 22:00:00+00:00,0.69
2003-02-26 22:00:00+00:00,-0.49
2003-03-21 22:10:00+00:00,1.12
2003-04-06 22:10:00+00:00,0.61
2003-04-22 22:10:00+00:00,0.14
2003-05-08 22:10:00+00:00,0.06
2003-05-24 22:10:00+00:00,-0.58
2003-07-28 21:50:00+00:00,0.11
2003-08-13 21:50:00+00:00,0.72
2003-08-29 21:50:00+00:00,0.89
2003-10-24 22:00:00+00:00,-0.04
2003-11-09 22:00:00+00:00,0.57
2003-11-16 22:10:00+00:00,0.05
2003-11-25 22:00:00+00:00,1.08
2003-12-10 22:00:00+00:00,0.8
2003-12-19 21:50:00+00:00,-0.69
2004-01-04 21:50:00+00:00,-0.11
2004-01-19 22:10:00+00:00,-0.36
2004-02-04 22:10:00+00:00,0.13
2004-04-01 22:00:00+00:00,-0.4
2004-04-08 22:10:00+00:00,1.01
2004-04-17 22:00:00+00:00,-0.06
2004-04-25 21:50:00+00:00,0.23
2004-05-03 22:00:00+00:00,-0.09
2004-05-26 22:10:00+00:00,-0.05
2004-06-03 22:00:00+00:00,0.47
2004-06-11 22:10:00+00:00,-0.68
2004-06-12 21:50:00+00:00,-0.72
2004-06-20 22:00:00+00:00,0.6
2004-07-06 22:00:00+00:00,0.64
2004-07-14 21:50:00+00:00,-0.4
2004-07-29 22:10:00+00:00,-0.73
2004-08-06 22:00:00+00:00,0.16
2004-08-07 22:00:00+00:00,-0.17
2004-08-30 22:10:00+00:00,0.43
2004-10-10 22:00:00+00:00,-0.54
2004-10-17 22:10:00+00:00,1.01
2004-11-19 22:00:00+00:00,-0.32
2004-12-13 22:00:00+00:00,1.07
2005-01-13 22:00:00+00:00,1.14
2005-01-14 22:00:00+00:00,0.87
2005-01-21 22:10:00+00:00,-0.29
2005-02-15 22:00:00+00:00,0.01
2005-02-22 22:10:00+00:00,0.2
2005-03-03 22:00:00+00:00,-0.02
2005-03-19 22:00:00+00:00,-0.35
2005-04-03 22:00:00+00:00,-0.55
2005-04-12 22:00:00+00:00,0.79
2005-04-19 22:00:00+00:00,-0.47
2005-04-28 22:00:00+00:00,0.7
2005-05-06 22:00:00+00:00,-0.18
2005-05-22 22:00:00+00:00,-0.14
2005-05-29 22:10:00+00:00,0.1
2005-06-06 22:10:00+00:00,0.1
2005-06-07 22:00:00+00:00,0.41
2005-06-14 22:10:00+00:00,-0.15
2005-07-08 22:10:00+00:00,0.57
2005-07-17 22:00:00+00:00,-0.84
2005-08-01 22:10:00+00:00,-0.63
2005-08-10 22:00:00+00:00,0.43
2005-08-25 22:10:00+00:00,0.24
2005-09-02 22:10:00+00:00,-0.05
2005-09-03 22:00:00+00:00,0.28
2005-09-11 22:00:00+00:00,-0.2
2005-09-18 22:10:00+00:00,0.48
2005-09-19 22:00:00+00:00,0.9
2005-09-26 22:10:00+00:00,-0.44
2005-11-14 22:00:00+00:00,-0.1
2005-11-22 22:00:00+00:00,0.16
2005-11-30 22:00:00+00:00,0.11
2005-12-16 22:00:00+00:00,0.74
2006-01-01 22:00:00+00:00,1.04
2006-01-08 22:10:00+00:00,-0.51
2006-02-10 22:00:00+00:00,0.0
2006-03-14 22:00:00+00:00,0.5
2006-04-06 22:10:00+00:00,-0.33
2006-04-30 22:10:00+00:00,0.87
2006-05-09 22:00:00+00:00,-0.47
2006-05-16 22:10:00+00:00,0.73
2006-05-17 22:00:00+00:00,0.61
2006-06-10 22:00:00+00:00,-0.13
2006-06-17 22:10:00+00:00,0.15
2006-06-25 22:10:00+00:00,0.11
2006-06-26 22:00:00+00:00,0.46
2006-07-03 22:10:00+00:00,-0.24
2006-07-04 22:00:00+00:00,-0.48
2006-07-27 22:10:00+00:00,0.66
2006-08-13 22:00:00+00:00,0.8
2006-08-21 22:00:00+00:00,-0.33
2006-08-28 22:10:00+00:00,0.61
2006-09-13 22:10:00+00:00,0.26
2006-09-14 22:00:00+00:00,-0.2
2006-09-29 22:10:00+00:00,0.16
2006-10-16 22:00:00+00:00,-0.61
2006-11-24 22:10:00+00:00,0.88
2006-12-02 22:10:00+00:00,-0.53
2006-12-10 22:10:00+00:00,0.47
2006-12-11 22:10:00+00:00,0.18
2007-01-03 22:10:00+00:00,0.51
2007-02-13 22:10:00+00:00,-0.38
2007-02-28 22:10:00+00:00,-0.28
2007-04-17 22:10:00+00:00,0.42
2007-05-03 22:10:00+00:00,0.51
2007-05-12 22:00:00+00:00,-0.81
2007-05-28 22:00:00+00:00,-0.5
2007-06-13 22:00:00+00:00,-0.43
2007-07-22 22:10:00+00:00,-0.3
2007-09-24 22:10:00+00:00,-0.59
2007-09-25 22:00:00+00:00,-0.21
2007-11-27 22:10:00+00:00,1.12
2007-12-29 22:10:00+00:00,0.48
2008-01-23 22:00:00+00:00,0.93
2008-02-24 22:00:00+00:00,0.93
2008-03-02 22:10:00+00:00,-0.34
2008-03-11 22:00:00+00:00,0.93
2008-04-28 22:00:00+00:00,-0.19
2008-06-06 22:10:00+00:00,0.9
2008-08-09 22:10:00+00:00,-0.36
2008-08-18 22:00:00+00:00,0.71
2008-08-25 22:10:00+00:00,-0.66
2008-09-26 22:10:00+00:00,-0.63
2008-10-21 22:00:00+00:00,-0.18
2008-11-06 22:00:00+00:00,-0.23
2008-11-13 22:10:00+00:00,0.47
2008-11-21 22:00:00+00:00,-0.59
2008-11-29 22:10:00+00:00,0.78
2008-12-31 22:10:00+00:00,0.83
2009-01-01 22:00:00+00:00,0.66
2009-01-17 22:00:00+00:00,0.08
2009-01-24 22:00:00+00:00,0.19
2009-02-02 22:00:00+00:00,0.1
2009-02-17 22:10:00+00:00,-0.15
2009-02-25 22:00:00+00:00,0.69
2009-03-21 22:10:00+00:00,-0.42
2009-03-30 22:00:00+00:00,0.85
2009-05-01 22:00:00+00:00,-0.15
2009-05-08 22:10:00+00:00,0.06
2009-06-02 22:00:00+00:00,-0.8
2009-06-09 22:10:00+00:00,0.54
2009-07-04 22:00:00+00:00,-0.5
2009-07-20 22:00:00+00:00,-0.49
2009-08-05 22:00:00+00:00,0.16
2009-09-06 22:00:00+00:00,0.72
2009-09-13 22:10:00+00:00,-0.61
2009-10-15 22:10:00+00:00,-0.67
2009-11-25 22:00:00+00:00,-0.27
2009-12-27 22:00:00+00:00,-0.5
2010-02-20 22:10:00+00:00,0.43
2010-03-08 22:10:00+00:00,-0.25
2010-03-17 22:00:00+00:00,0.79
2010-03-24 22:10:00+00:00,-0.41
2010-05-04 22:00:00+00:00,0.16
2010-05-27 22:10:00+00:00,0.04
2010-06-12 22:10:00+00:00,0.19
2010-07-07 22:00:00+00:00,-0.76
2010-07-14 22:10:00+00:00,0.99
2010-07-23 22:00:00+00:00,-0.47
2010-07-30 22:10:00+00:00,0.62
2010-08-08 22:00:00+00:00,-0.44
2010-10-02 22:10:00+00:00,-0.56
2010-11-12 22:00:00+00:00,0.18
2010-11-27 22:10:00+00:00,0.46
2011-01-06 22:10:00+00:00,0.95
2011-01-14 22:10:00+00:00,-0.35
2011-01-15 22:00:00+00:00,-0.42
2011-02-07 22:10:00+00:00,0.8
2011-02-23 22:10:00+00:00,0.54
2011-03-12 22:00:00+00:00,0.04
2011-03-28 22:00:00+00:00,-0.51
2011-04-12 22:10:00+00:00,-0.45
2011-05-07 22:10:00+00:00,0.65
2011-05-23 22:00:00+00:00,0.05
2011-05-30 22:10:00+00:00,-0.39
2011-07-17 22:10:00+00:00,0.74
2011-07-26 22:00:00+00:00,-0.71
2011-08-02 22:10:00+00:00,0.99
2011-08-18 22:10:00+00:00,0.64
2011-08-19 22:00:00+00:00,0.38
2011-09-04 22:00:00+00:00,-0.09
2011-09-12 22:00:00+00:00,0.39
2011-10-21 22:10:00+00:00,-0.51
2011-11-06 22:10:00+00:00,-0.56
2012-01-02 22:10:00+00:00,-0.3
2012-01-25 22:10:00+00:00,1.03
2012-02-10 22:10:00+00:00,1.13
2012-03-29 22:10:00+00:00,0.19
2012-04-23 22:10:00+00:00,0.7
2012-05-16 22:10:00+00:00,-0.67
2012-06-01 22:10:00+00:00,-0.91
2012-11-08 22:10:00+00:00,-0.46
2012-11-17 22:10:00+00:00,1.11
2013-01-11 22:10:00+00:00,0.41
2013-02-05 22:10:00+00:00,-0.58
2013-02-21 22:10:00+00:00,-0.39
2013-04-10 22:10:00+00:00,0.43
2013-04-25 22:20:00+00:00,0.12
2013-05-11 22:20:00+00:00,0.57
2013-05-19 22:10:00+00:00,-0.54
2013-05-20 22:10:00+00:00,-0.73
2013-05-28 22:10:00+00:00,0.94
2013-06-04 22:10:00+00:00,-0.73
2013-06-05 22:10:00+00:00,-0.58
2013-06-20 22:10:00+00:00,-0.9
2013-06-28 22:20:00+00:00,0.48
2013-06-29 22:10:00+00:00,0.01
2013-07-06 22:10:00+00:00,-0.25
2013-07-07 22:10:00+00:00,0.02
2013-07-14 22:20:00+00:00,0.35
2013-07-15 22:10:00+00:00,0.0
2013-08-23 22:10:00+00:00,1.0
2013-10-19 22:10:00+00:00,0.52
2013-10-26 22:10:00+00:00,-0.01
2013-11-03 22:20:00+00:00,0.26
2013-12-22 22:10:00+00:00,0.67
2014-01-06 22:20:00+00:00,0.68
2014-01-15 22:10:00+00:00,0.37
2014-01-31 22:10:00+00:00,0.85
2014-02-23 22:20:00+00:00,-0.27
2014-02-24 22:10:00+00:00,-0.58
2014-03-20 22:10:00+00:00,0.88
