dates,satname,sar1414-0000
1991-07-06 09:23:10+00:00,L5,
1991-07-22 09:23:22+00:00,L5,
1991-08-07 09:23:28+00:00,L5,
1991-08-23 09:23:34+00:00,L5,
1991-09-08 09:23:48+00:00,L5,
1991-11-11 09:24:09+00:00,L5,171.71
1992-01-14 09:24:13+00:00,L5,185.10
1992-01-30 09:24:18+00:00,L5,
1992-02-15 09:24:02+00:00,L5,
1992-03-18 09:24:09+00:00,L5,
1992-04-19 09:23:54+00:00,L5,
1992-06-06 09:23:26+00:00,L5,
1992-07-08 09:23:02+00:00,L5,
1992-08-09 09:22:38+00:00,L5,
1992-09-10 09:22:08+00:00,L5,
1992-10-12 09:21:28+00:00,L5,294.61
1992-11-29 09:21:04+00:00,L5,177.64
1992-12-15 09:21:16+00:00,L5,174.08
1993-04-22 09:22:22+00:00,L5,
1993-05-08 09:22:25+00:00,L5,
1993-06-25 09:22:24+00:00,L5,
1993-07-27 09:22:20+00:00,L5,
1993-08-12 09:22:21+00:00,L5,
1993-11-16 09:21:53+00:00,L5,
1994-03-08 09:20:40+00:00,L5,247.44
1994-03-24 09:20:26+00:00,L5,
1994-07-14 09:18:08+00:00,L5,
1994-07-30 09:17:41+00:00,L5,
1994-08-15 09:17:16+00:00,L5,
1994-08-31 09:16:53+00:00,L5,
1994-12-21 09:13:24+00:00,L5,159.51
1995-01-22 09:12:15+00:00,L5,169.86
1995-02-23 09:10:59+00:00,L5,241.07
1995-03-27 09:09:40+00:00,L5,
1995-04-12 09:09:01+00:00,L5,
1995-05-14 09:07:35+00:00,L5,
1995-05-30 09:06:52+00:00,L5,
1995-07-01 09:05:25+00:00,L5,
1995-07-17 09:04:40+00:00,L5,
1995-08-02 09:03:58+00:00,L5,
1995-09-03 09:02:29+00:00,L5,259.93
1995-10-21 09:00:00+00:00,L5,
1995-11-06 08:59:27+00:00,L5,
1996-02-17 09:11:43+00:00,L5,
1996-03-13 09:07:12+00:00,L5,
1996-03-29 09:08:13+00:00,L5,
1996-04-14 09:09:13+00:00,L5,
1996-05-23 09:17:41+00:00,L5,
1996-06-01 09:12:00+00:00,L5,
1996-06-08 09:18:34+00:00,L5,
1996-07-03 09:13:43+00:00,L5,
1996-07-10 09:20:15+00:00,L5,
1996-07-19 09:14:34+00:00,L5,
1996-07-26 09:21:07+00:00,L5,
1996-08-04 09:15:24+00:00,L5,
1996-08-20 09:16:14+00:00,L5,
1996-09-05 09:17:07+00:00,L5,
1996-09-12 09:23:41+00:00,L5,
1996-09-21 09:18:00+00:00,L5,
1996-11-08 09:20:26+00:00,L5,175.14
1996-11-15 09:26:56+00:00,L5,212.75
1996-12-17 09:28:27+00:00,L5,160.50
1997-02-12 09:24:53+00:00,L5,178.56
1997-02-19 09:31:22+00:00,L5,
1997-03-16 09:26:11+00:00,L5,252.23
1997-03-23 09:32:37+00:00,L5,261.88
1997-04-24 09:33:46+00:00,L5,
1997-05-03 09:27:54+00:00,L5,
1997-05-10 09:34:19+00:00,L5,
1997-06-11 09:35:26+00:00,L5,
1997-07-13 09:36:33+00:00,L5,
1997-07-29 09:37:05+00:00,L5,
1997-08-14 09:37:35+00:00,L5,256.88
1997-08-30 09:38:05+00:00,L5,
1997-09-08 09:32:09+00:00,L5,
1997-10-01 09:39:00+00:00,L5,239.60
1997-10-10 09:33:04+00:00,L5,
1997-10-17 09:39:26+00:00,L5,
1997-10-26 09:33:30+00:00,L5,
1997-11-11 09:33:54+00:00,L5,177.69
1997-11-18 09:40:14+00:00,L5,
1997-12-13 09:34:40+00:00,L5,179.17
1997-12-29 09:35:03+00:00,L5,171.14
1998-01-30 09:35:46+00:00,L5,265.15
1998-03-03 09:36:21+00:00,L5,247.21
1998-03-19 09:36:37+00:00,L5,267.96
1998-04-04 09:36:47+00:00,L5,
1998-04-11 09:43:04+00:00,L5,
1998-04-20 09:37:00+00:00,L5,
1998-05-06 09:37:15+00:00,L5,
1998-06-23 09:37:54+00:00,L5,
1998-07-25 09:38:16+00:00,L5,
1998-08-26 09:38:33+00:00,L5,
1998-10-29 09:38:50+00:00,L5,
1998-11-14 09:38:58+00:00,L5,183.19
1998-12-16 09:38:53+00:00,L5,235.79
1999-04-07 09:38:38+00:00,L5,
1999-04-23 09:38:41+00:00,L5,
1999-06-26 09:37:48+00:00,L5,
1999-07-12 09:37:41+00:00,L5,
1999-08-21 09:52:49+00:00,L7,247.48
1999-08-29 09:37:15+00:00,L5,
1999-09-22 09:52:53+00:00,L7,251.13
1999-09-30 09:36:28+00:00,L5,243.35
1999-10-08 09:52:59+00:00,L7,182.97
1999-10-16 09:36:34+00:00,L5,
1999-11-09 09:52:52+00:00,L7,175.60
1999-11-17 09:35:33+00:00,L5,
1999-11-25 09:52:43+00:00,L7,313.36
1999-12-11 09:52:53+00:00,L7,171.11
2000-01-12 09:52:47+00:00,L7,168.36
2000-01-20 09:34:42+00:00,L5,
2000-02-13 09:52:41+00:00,L7,175.70
2000-02-29 09:52:35+00:00,L7,176.63
2000-03-08 09:33:21+00:00,L5,244.36
2000-03-16 09:52:31+00:00,L7,256.62
2000-05-19 09:52:01+00:00,L7,251.60
2000-06-04 09:51:49+00:00,L7,251.63
2000-06-20 09:51:46+00:00,L7,251.41
2000-06-28 09:36:38+00:00,L5,
2000-07-06 09:51:32+00:00,L7,247.67
2000-07-14 09:36:58+00:00,L5,
2000-08-07 09:51:02+00:00,L7,250.16
2000-09-16 09:38:11+00:00,L5,
2000-09-24 09:50:24+00:00,L7,236.58
2000-10-26 09:50:15+00:00,L7,178.80
2000-11-03 09:38:45+00:00,L5,
2000-12-29 09:50:23+00:00,L7,290.69
2001-02-07 09:39:58+00:00,L5,
2001-02-23 09:40:02+00:00,L5,
2001-03-03 09:50:17+00:00,L7,249.76
2001-03-11 09:40:03+00:00,L5,245.64
2001-03-19 09:50:10+00:00,L7,260.29
2001-04-04 09:50:00+00:00,L7,264.01
2001-05-06 09:49:59+00:00,L7,254.84
2001-06-07 09:49:35+00:00,L7,253.61
2001-06-23 09:49:22+00:00,L7,252.08
2001-07-01 09:40:19+00:00,L5,
2001-07-09 09:49:19+00:00,L7,254.96
2001-07-25 09:49:12+00:00,L7,251.39
2001-08-02 09:40:17+00:00,L5,
2001-08-10 09:48:54+00:00,L7,253.77
2001-08-18 09:40:15+00:00,L5,
2001-08-26 09:48:43+00:00,L7,256.80
2001-09-03 09:40:07+00:00,L5,
2001-09-11 09:48:31+00:00,L7,250.49
2001-09-19 09:40:01+00:00,L5,257.14
2001-09-27 09:48:22+00:00,L7,249.00
2001-10-13 09:48:08+00:00,L7,178.99
2001-10-29 09:48:14+00:00,L7,174.69
2002-01-17 09:48:45+00:00,L7,173.85
2002-01-25 09:38:54+00:00,L5,179.92
2002-02-02 09:48:47+00:00,L7,174.54
2002-02-26 09:38:15+00:00,L5,178.73
2002-03-14 09:38:02+00:00,L5,
2002-03-22 09:48:45+00:00,L7,242.13
2002-04-23 09:48:42+00:00,L7,253.29
2002-05-17 09:36:49+00:00,L5,
2002-05-25 09:48:37+00:00,L7,251.27
2002-06-10 09:48:30+00:00,L7,248.73
2002-06-18 09:36:04+00:00,L5,
2002-07-28 09:48:12+00:00,L7,250.27
2002-08-13 09:48:07+00:00,L7,255.52
2002-09-30 09:47:41+00:00,L7,233.38
2002-10-16 09:47:41+00:00,L7,178.07
2003-01-20 09:48:26+00:00,L7,248.12
2003-02-05 09:48:34+00:00,L7,174.83
2003-03-25 09:48:35+00:00,L7,252.76
2003-04-26 09:48:42+00:00,L7,253.84
2003-05-12 09:48:41+00:00,L7,266.32
2003-05-28 09:48:39+00:00,L7,260.98
2003-07-07 09:36:14+00:00,L5,
2003-08-08 09:36:48+00:00,L5,
2003-08-24 09:37:05+00:00,L5,
2003-09-25 09:37:36+00:00,L5,248.74
2003-12-22 09:48:48+00:00,L7,176.99
2004-01-31 09:38:48+00:00,L5,174.08
2004-03-27 09:49:14+00:00,L7,239.01
2004-04-27 09:46:10+00:00,L5,
2004-05-14 09:49:08+00:00,L7,253.59
2004-05-29 09:47:04+00:00,L5,
2004-06-23 09:41:37+00:00,L5,
2004-06-30 09:48:01+00:00,L5,
2004-07-16 09:48:28+00:00,L5,
2004-07-17 09:48:55+00:00,L7,246.90
2004-08-10 09:42:49+00:00,L5,
2004-08-17 09:49:12+00:00,L5,
2004-08-26 09:43:16+00:00,L5,
2004-09-02 09:49:38+00:00,L5,
2004-09-03 09:48:40+00:00,L7,
2004-09-11 09:43:41+00:00,L5,
2004-10-05 09:48:30+00:00,L7,179.82
2004-10-20 09:50:44+00:00,L5,
2004-10-21 09:48:40+00:00,L7,225.33
2004-11-05 09:51:03+00:00,L5,
2004-11-22 09:48:58+00:00,L7,173.95
2004-12-24 09:49:14+00:00,L7,95.58
2005-03-14 09:49:39+00:00,L7,247.67
2005-05-01 09:49:32+00:00,L7,251.47
2005-05-09 09:47:12+00:00,L5,
2005-05-16 09:53:25+00:00,L5,
2005-05-25 09:47:19+00:00,L5,
2005-06-01 09:53:34+00:00,L5,
2005-06-26 09:47:33+00:00,L5,
2005-07-12 09:47:40+00:00,L5,
2005-08-13 09:47:59+00:00,L5,
2005-10-08 09:48:58+00:00,L7,181.21
2005-10-16 09:47:59+00:00,L5,
2005-10-24 09:49:12+00:00,L7,179.73
2005-11-08 09:54:22+00:00,L5,
2005-11-09 09:49:23+00:00,L7,
2005-11-24 09:54:46+00:00,L5,
2006-01-12 09:49:48+00:00,L7,
2006-02-12 09:56:36+00:00,L5,
2006-02-21 09:50:37+00:00,L5,
2006-02-28 09:56:57+00:00,L5,179.62
2006-05-12 09:52:01+00:00,L5,
2006-05-28 09:52:13+00:00,L5,
2006-06-04 09:58:32+00:00,L5,
2006-06-13 09:52:30+00:00,L5,
2006-06-20 09:58:48+00:00,L5,
2006-07-06 09:59:03+00:00,L5,
2006-07-31 09:53:12+00:00,L5,
2006-10-03 09:53:57+00:00,L5,
2006-10-11 09:49:21+00:00,L7,243.83
2006-10-27 09:49:38+00:00,L7,180.46
2006-11-04 09:54:18+00:00,L5,176.28
2006-11-28 09:50:01+00:00,L7,168.42
2006-12-30 09:50:10+00:00,L7,170.63
2007-01-07 09:54:46+00:00,L5,179.67
2007-02-08 09:54:56+00:00,L5,
2007-02-24 09:54:57+00:00,L5,193.18
2007-03-04 09:50:27+00:00,L7,265.26
2007-03-20 09:50:29+00:00,L7,251.27
2007-05-15 09:54:27+00:00,L5,
2007-05-31 09:54:15+00:00,L5,
2007-07-02 09:53:44+00:00,L5,
2007-07-18 09:53:36+00:00,L5,
2007-08-03 09:53:26+00:00,L5,
2007-08-19 09:53:16+00:00,L5,
2007-08-27 09:49:54+00:00,L7,
2007-09-12 09:49:46+00:00,L7,249.15
2007-10-14 09:49:43+00:00,L7,366.86
2008-02-19 09:50:13+00:00,L7,
2008-03-14 09:50:00+00:00,L5,249.36
2008-04-07 09:50:05+00:00,L7,253.85
2008-04-15 09:49:15+00:00,L5,
2008-04-23 09:50:03+00:00,L7,254.44
2008-07-04 09:47:06+00:00,L5,
2008-07-20 09:46:38+00:00,L5,
2008-08-13 09:49:07+00:00,L7,
2008-08-21 09:45:42+00:00,L5,
2008-08-29 09:49:00+00:00,L7,248.57
2008-11-01 09:48:54+00:00,L7,184.28
2008-11-09 09:43:04+00:00,L5,172.80
2008-12-03 09:49:19+00:00,L7,180.15
2008-12-19 09:49:29+00:00,L7,237.02
2009-02-04 09:51:44+00:00,L5,
2009-03-25 09:50:11+00:00,L7,249.25
2009-05-04 09:47:30+00:00,L5,
2009-05-11 09:53:49+00:00,L5,
2009-06-13 09:50:23+00:00,L7,248.27
2009-06-29 09:50:20+00:00,L7,255.85
2009-07-07 09:48:40+00:00,L5,
2009-07-30 09:55:12+00:00,L5,
2009-09-09 09:49:38+00:00,L5,
2009-10-03 09:50:04+00:00,L7,176.84
2009-10-19 09:50:10+00:00,L7,176.47
2009-11-04 09:50:25+00:00,L7,170.01
2009-11-12 09:50:17+00:00,L5,170.10
2009-11-28 09:50:24+00:00,L5,173.65
2010-04-29 09:52:08+00:00,L7,251.53
2010-05-23 09:50:42+00:00,L5,
2010-06-24 09:50:32+00:00,L5,
2010-07-10 09:50:29+00:00,L5,
2010-07-26 09:50:24+00:00,L5,
2010-08-11 09:50:17+00:00,L5,
2010-08-27 09:50:14+00:00,L5,
2010-11-07 09:52:34+00:00,L7,257.76
2010-11-15 09:49:44+00:00,L5,179.94
2010-11-23 09:52:47+00:00,L7,241.30
2011-02-03 09:49:54+00:00,L5,174.17
2011-02-11 09:53:23+00:00,L7,174.38
2011-02-19 09:49:55+00:00,L5,
2011-03-07 09:49:53+00:00,L5,243.20
2011-04-08 09:49:45+00:00,L5,
2011-05-18 09:53:30+00:00,L7,253.17
2011-05-26 09:49:28+00:00,L5,
2011-06-03 09:53:33+00:00,L7,254.23
2011-07-13 09:49:06+00:00,L5,
2011-07-29 09:48:57+00:00,L5,
2011-09-15 09:48:27+00:00,L5,
2011-09-23 09:53:13+00:00,L7,248.12
2011-11-10 09:53:28+00:00,L7,
2012-01-13 09:53:59+00:00,L7,
2012-02-14 09:54:05+00:00,L7,274.57
2012-03-17 09:54:04+00:00,L7,252.86
2012-08-15 10:01:16+00:00,L7,247.82
2012-10-02 10:01:45+00:00,L7,
2012-12-30 09:56:07+00:00,L7,175.77
2013-01-15 09:56:05+00:00,L7,249.38
2013-01-31 09:56:10+00:00,L7,176.95
2013-02-16 09:56:09+00:00,L7,
2013-05-07 09:55:50+00:00,L7,
2013-06-16 10:01:55+00:00,L8,
2013-06-24 09:55:33+00:00,L7,251.17
2013-07-02 10:01:56+00:00,L8,
2013-07-18 10:01:55+00:00,L8,
2013-07-26 09:55:15+00:00,L7,254.94
2013-08-03 10:01:57+00:00,L8,
2013-08-11 09:55:10+00:00,L7,255.20
2013-08-18 10:01:27+00:00,L7,243.68
2013-08-19 10:01:58+00:00,L8,
2013-09-03 10:01:39+00:00,L7,250.61
2013-09-04 10:01:59+00:00,L8,
2013-09-12 09:55:34+00:00,L7,253.61
2013-09-19 10:01:49+00:00,L7,
2013-10-06 10:01:50+00:00,L8,
2013-11-07 10:01:42+00:00,L8,173.98
2013-11-23 10:01:32+00:00,L8,
2013-12-17 09:56:16+00:00,L7,
2014-01-02 09:56:24+00:00,L7,250.10
2014-02-26 10:02:51+00:00,L7,
2014-02-27 10:00:38+00:00,L8,178.99
2014-03-15 10:00:27+00:00,L8,250.60
2014-03-30 10:03:06+00:00,L7,
2014-04-08 09:56:55+00:00,L7,
2014-04-24 09:57:09+00:00,L7,249.57
2014-06-03 09:59:35+00:00,L8,
2014-06-11 09:57:22+00:00,L7,
2014-06-18 10:03:32+00:00,L7,248.19
2014-06-26 10:05:50+00:00,L8,
2014-06-27 09:57:25+00:00,L7,248.71
2014-07-05 09:59:46+00:00,L8,
2014-08-06 09:59:58+00:00,L8,
2014-08-14 09:57:36+00:00,L7,
2014-08-22 10:00:02+00:00,L8,
2014-08-30 09:57:35+00:00,L7,251.57
2014-09-07 10:00:05+00:00,L8,
2014-10-01 09:57:49+00:00,L7,223.18
2014-10-08 10:04:04+00:00,L7,175.86
2014-10-09 10:00:09+00:00,L8,
2014-10-17 09:57:58+00:00,L7,184.60
2014-10-24 10:04:13+00:00,L7,170.44
2014-10-25 10:00:10+00:00,L8,
2014-11-02 09:58:08+00:00,L7,180.66
2014-11-09 10:04:23+00:00,L7,
2014-11-18 09:58:11+00:00,L7,177.46
2014-12-11 10:04:33+00:00,L7,
2014-12-12 10:00:01+00:00,L8,
2014-12-20 09:58:29+00:00,L7,168.92
2015-01-05 09:58:30+00:00,L7,
2015-01-13 09:59:59+00:00,L8,177.12
2015-01-21 09:58:30+00:00,L7,175.22
2015-02-14 09:59:45+00:00,L8,
2015-03-10 09:58:50+00:00,L7,239.32
2015-04-02 10:05:13+00:00,L7,
2015-04-03 09:59:19+00:00,L8,
2015-04-11 09:59:09+00:00,L7,249.42
2015-05-13 09:59:23+00:00,L7,
2015-05-21 09:59:00+00:00,L8,
2015-05-28 10:05:12+00:00,L8,
2015-05-29 09:59:26+00:00,L7,
2015-06-06 09:59:09+00:00,L8,
2015-06-22 09:59:16+00:00,L8,
2015-06-30 09:59:36+00:00,L7,249.60
2015-07-08 09:59:26+00:00,L8,
2015-07-16 09:59:41+00:00,L7,
2015-07-23 10:05:53+00:00,L7,
2015-07-24 09:59:33+00:00,L8,
2015-08-08 10:05:57+00:00,L7,
2015-08-16 10:05:51+00:00,L8,
2015-08-17 09:59:48+00:00,L7,256.92
2015-08-25 09:59:44+00:00,L8,
2015-09-01 10:05:56+00:00,L8,
2015-09-02 09:59:47+00:00,L7,250.60
2015-09-10 09:59:50+00:00,L8,249.50
2015-10-04 09:59:55+00:00,L7,180.37
2015-10-11 10:06:15+00:00,L7,179.30
2015-10-12 09:59:58+00:00,L8,
2015-10-28 10:00:03+00:00,L8,
2015-11-05 10:00:28+00:00,L7,219.80
2015-11-28 10:07:01+00:00,L7,182.05
2015-11-29 10:00:06+00:00,L8,176.32
2015-12-07 10:00:59+00:00,L7,179.47
2015-12-15 10:00:05+00:00,L8,
2015-12-23 10:01:14+00:00,L7,180.28
2016-01-08 10:01:29+00:00,L7,
2016-02-01 10:00:00+00:00,L8,175.31
2016-02-17 09:59:51+00:00,L8,177.05
2016-02-25 10:01:50+00:00,L7,247.68
2016-03-03 10:08:07+00:00,L7,
2016-03-04 09:59:50+00:00,L8,
2016-03-28 10:02:06+00:00,L7,
2016-05-15 10:02:21+00:00,L7,249.08
2016-05-23 09:59:34+00:00,L8,
2016-06-15 10:05:50+00:00,L8,
2016-06-24 09:59:44+00:00,L8,
2016-07-02 10:02:31+00:00,L7,
2016-07-10 09:59:52+00:00,L8,
2016-07-18 10:02:31+00:00,L7,
2016-07-25 10:08:44+00:00,L7,250.60
2016-07-26 09:59:57+00:00,L8,
2016-08-02 10:06:09+00:00,L8,
2016-08-03 10:02:34+00:00,L7,249.85
2016-08-10 10:08:45+00:00,L7,
2016-08-11 09:59:59+00:00,L8,
2016-08-18 10:06:13+00:00,L8,
2016-08-27 10:00:06+00:00,L8,
2016-09-04 10:02:39+00:00,L7,249.46
2016-09-12 10:00:11+00:00,L8,255.29
2016-09-20 10:02:41+00:00,L7,260.36
2016-09-28 10:00:11+00:00,L8,
2016-10-06 10:02:42+00:00,L7,179.61
2016-10-30 10:00:18+00:00,L8,
2016-12-01 10:00:17+00:00,L8,
2016-12-09 10:02:25+00:00,L7,175.28
2017-01-02 10:00:09+00:00,L8,175.02
2017-01-26 10:01:58+00:00,L7,222.46
2017-02-03 09:59:58+00:00,L8,173.74
2017-02-11 10:01:52+00:00,L7,
2017-02-19 09:59:52+00:00,L8,178.56
2017-02-27 10:02:01+00:00,L7,184.89
2017-03-15 10:02:07+00:00,L7,253.26
2017-03-31 10:02:12+00:00,L7,251.55
2017-04-08 09:59:28+00:00,L8,
2017-04-16 10:02:18+00:00,L7,
2017-04-24 09:59:18+00:00,L8,
2017-05-01 10:05:25+00:00,L8,369.36
2017-05-02 10:02:24+00:00,L7,250.53
2017-05-26 09:59:30+00:00,L8,
2017-06-03 10:02:31+00:00,L7,251.11
2017-06-11 09:59:38+00:00,L8,
2017-06-19 10:02:35+00:00,L7,
2017-06-27 09:59:43+00:00,L8,
2017-07-05 10:02:36+00:00,L7,252.08
2017-07-13 09:59:45+00:00,L8,
2017-07-20 10:06:00+00:00,L8,
2017-07-21 10:02:36+00:00,L7,249.72
2017-07-29 09:59:54+00:00,L8,
2017-08-06 10:02:35+00:00,L7,250.75
2017-08-14 10:00:00+00:00,L8,
2017-08-22 10:02:34+00:00,L7,245.75
2017-08-30 10:00:03+00:00,L8,
2017-09-07 10:02:33+00:00,L7,249.65
2017-09-15 10:00:04+00:00,L8,
2017-10-09 10:02:34+00:00,L7,180.16
2017-10-25 10:02:35+00:00,L7,175.97
2017-11-02 10:00:15+00:00,L8,
2017-11-10 10:02:34+00:00,L7,
2017-11-18 10:00:11+00:00,L8,175.30
2017-11-26 10:02:29+00:00,L7,189.57
2017-12-04 10:00:06+00:00,L8,
2017-12-28 10:02:10+00:00,L7,312.53
2018-01-05 10:00:05+00:00,L8,173.99
2018-01-29 10:01:41+00:00,L7,
2018-03-02 10:01:19+00:00,L7,185.13
2018-03-18 10:01:07+00:00,L7,188.51
2018-04-19 10:00:37+00:00,L7,252.99
2018-05-13 09:58:59+00:00,L8,
2018-06-05 10:04:54+00:00,L8,
2018-06-21 10:05:05+00:00,L8,
2018-06-22 09:59:31+00:00,L7,257.87
2018-06-30 09:59:00+00:00,L8,
2018-07-07 10:05:14+00:00,L8,
2018-07-08 09:59:12+00:00,L7,
2018-07-23 10:05:21+00:00,L8,
2018-07-24 09:58:55+00:00,L7,248.93
2018-08-01 09:59:15+00:00,L8,
2018-08-08 10:05:30+00:00,L8,303.73
2018-08-09 09:58:38+00:00,L7,238.38
2018-08-17 09:59:24+00:00,L8,
2018-08-24 10:05:38+00:00,L8,
2018-08-25 09:58:19+00:00,L7,249.45
2018-09-02 09:59:31+00:00,L8,
2018-09-09 10:05:44+00:00,L8,
2018-09-25 10:05:49+00:00,L8,
2018-10-20 09:59:49+00:00,L8,230.43
2018-11-13 09:56:30+00:00,L7,248.94
2018-11-21 09:59:53+00:00,L8,
2018-11-29 09:56:06+00:00,L7,176.01
2018-12-15 09:55:40+00:00,L7,169.50
2018-12-23 09:59:50+00:00,L8,
2018-12-31 09:55:12+00:00,L7,304.59
2019-01-08 09:59:49+00:00,L8,175.68
2019-01-16 09:54:42+00:00,L7,174.94
2019-02-17 09:53:43+00:00,L7,176.91
2019-02-25 09:59:39+00:00,L8,179.96
2019-03-29 09:59:30+00:00,L8,258.41
2019-04-30 09:59:22+00:00,L8,
2019-05-08 09:50:57+00:00,L7,253.82
2019-06-01 09:59:41+00:00,L8,
2019-06-25 09:49:11+00:00,L7,
2019-07-03 09:59:52+00:00,L8,
2019-07-11 09:48:34+00:00,L7,250.29
2019-07-19 09:59:54+00:00,L8,
2019-07-26 10:06:09+00:00,L8,
2019-07-27 09:47:56+00:00,L7,255.76
2019-08-04 10:00:01+00:00,L8,
2019-08-12 09:47:17+00:00,L7,249.27
2019-08-20 10:00:06+00:00,L8,
2019-08-27 10:06:19+00:00,L8,
2019-09-05 10:00:10+00:00,L8,
2019-09-29 09:45:13+00:00,L7,241.97
2019-12-10 10:00:15+00:00,L8,
2019-12-26 10:00:12+00:00,L8,
2020-01-03 09:40:43+00:00,L7,175.30
2020-01-27 10:00:04+00:00,L8,176.28
2020-02-20 09:38:18+00:00,L7,180.38
2020-02-28 09:59:55+00:00,L8,180.12
2020-03-07 09:37:27+00:00,L7,245.40
2020-03-31 09:59:39+00:00,L8,
2020-04-08 09:35:39+00:00,L7,249.85
2020-04-16 09:59:33+00:00,L8,
2020-04-24 09:34:43+00:00,L7,256.87
2020-05-02 09:59:24+00:00,L8,248.37
2020-05-26 09:32:46+00:00,L7,251.49
2020-06-03 09:59:28+00:00,L8,
2020-06-27 09:30:54+00:00,L7,249.11
2020-07-05 09:59:46+00:00,L8,
2020-07-21 09:59:51+00:00,L8,
2020-07-29 09:28:57+00:00,L7,252.14
2020-08-06 09:59:55+00:00,L8,
2020-08-13 10:06:07+00:00,L8,249.12
2020-08-14 09:27:56+00:00,L7,249.13
2020-09-07 10:00:09+00:00,L8,255.80
2020-09-15 09:25:51+00:00,L7,252.79
2020-10-09 10:00:17+00:00,L8,
2020-10-17 09:23:47+00:00,L7,268.49
2020-10-25 10:00:17+00:00,L8,171.05
2020-11-02 09:22:43+00:00,L7,177.14
2020-11-10 10:00:14+00:00,L8,
2020-11-18 09:21:37+00:00,L7,172.46
2020-12-28 10:00:15+00:00,L8,
2021-01-13 10:00:08+00:00,L8,173.54
2021-03-10 09:13:23+00:00,L7,254.23
2021-03-26 09:12:06+00:00,L7,253.26
2021-04-27 09:09:25+00:00,L7,250.68
2021-05-05 09:59:27+00:00,L8,
2021-05-21 09:59:36+00:00,L8,
2021-05-29 09:06:44+00:00,L7,249.43
2021-06-30 09:04:05+00:00,L7,249.33
2021-07-15 10:06:02+00:00,L8,
2021-08-09 10:00:04+00:00,L8,
2021-08-17 08:59:55+00:00,L7,
2021-09-18 08:57:08+00:00,L7,
