dates,sar2312-0000,sar2312-0001,sar2312-0002,sar2312-0003,sar2312-0004,sar2312-0005,sar2312-0006,satname
1984-04-13 09:27:07+00:00,210.22,185.34,195.84,194.54,194.14,204.15,188.23,L5
1984-05-06 09:33:03+00:00,211.03,182.59,193.62,192.96,192.38,200.22,184.30,L5
1984-06-07 09:33:54+00:00,211.03,182.59,193.62,192.96,192.38,188.53,173.24,L5
1984-07-18 09:28:22+00:00,211.95,183.43,191.81,192.92,191.23,193.68,176.10,L5
1984-08-03 09:29:20+00:00,210.68,184.19,193.12,194.99,191.16,195.07,179.69,L5
1984-08-19 09:29:27+00:00,211.25,183.36,192.89,194.01,190.81,196.01,180.68,L5
1984-08-26 09:35:45+00:00,211.82,184.32,193.48,193.41,191.51,196.26,180.80,L5
1984-09-04 09:29:37+00:00,210.84,183.55,193.13,193.32,190.50,196.30,181.43,L5
1984-09-11 09:35:50+00:00,211.20,183.06,192.73,193.07,190.00,196.68,181.82,L5
1984-09-20 09:30:04+00:00,210.76,183.45,192.59,193.23,190.20,197.07,182.99,L5
1984-10-22 09:29:36+00:00,210.83,183.32,192.97,193.24,190.24,197.03,183.34,L5
1984-11-07 09:29:29+00:00,211.10,183.76,193.55,192.93,189.57,198.34,184.75,L5
1984-12-09 09:29:58+00:00,211.38,184.45,194.09,193.62,189.29,202.25,188.69,L5
1985-01-17 09:36:05+00:00,211.44,184.07,194.22,193.29,188.81,201.81,188.55,L5
1985-02-02 09:36:09+00:00,211.65,183.43,193.06,191.98,188.10,201.96,187.52,L5
1985-04-23 09:35:59+00:00,210.85,182.64,190.85,189.73,184.00,203.69,186.37,L5
1985-05-02 09:30:07+00:00,211.35,183.06,191.17,190.45,184.70,203.22,186.50,L5
1985-05-18 09:29:40+00:00,211.42,183.99,191.71,192.21,185.63,202.18,184.85,L5
1985-06-03 09:30:04+00:00,211.71,184.69,192.08,192.93,185.62,202.17,186.22,L5
1985-06-26 09:35:47+00:00,210.48,183.63,189.85,190.59,184.84,201.54,184.91,L5
1985-07-05 09:29:57+00:00,210.72,183.92,190.79,191.33,185.50,202.73,186.31,L5
1985-07-12 09:35:41+00:00,209.49,183.21,189.76,190.90,185.06,201.60,185.73,L5
1985-08-13 09:35:25+00:00,207.59,182.68,189.19,190.72,184.38,199.92,184.55,L5
1985-08-22 09:29:32+00:00,208.57,183.40,189.24,190.53,185.03,200.17,184.54,L5
1985-10-09 09:28:59+00:00,209.56,184.14,190.33,191.25,185.78,201.17,185.65,L5
1985-11-10 09:28:33+00:00,208.53,185.26,190.66,192.03,186.74,202.64,187.43,L5
1985-11-26 09:28:17+00:00,206.31,184.74,189.50,191.14,186.31,202.57,187.79,L5
1985-12-03 09:33:55+00:00,206.53,185.09,189.62,190.47,187.15,203.35,187.22,L5
1986-01-04 09:33:20+00:00,206.74,185.61,189.79,190.71,188.30,202.67,186.26,L5
1986-01-13 09:27:22+00:00,208.58,187.74,192.79,191.84,189.02,205.55,188.27,L5
1986-03-18 09:25:58+00:00,210.04,189.82,195.18,193.05,190.37,207.20,191.22,L5
1986-03-25 09:31:37+00:00,209.96,188.87,194.04,193.27,189.83,207.89,190.25,L5
1986-04-10 09:31:17+00:00,208.74,183.73,189.92,188.12,185.51,202.80,187.28,L5
1986-05-12 09:30:29+00:00,209.20,183.18,189.79,186.91,184.15,200.83,185.12,L5
1986-05-21 09:24:03+00:00,209.28,183.34,189.79,187.28,184.02,200.61,184.34,L5
1986-06-22 09:23:04+00:00,210.93,182.01,189.53,187.91,184.00,200.15,184.62,L5
1986-07-08 09:22:57+00:00,210.49,181.66,190.12,188.62,183.05,201.13,185.89,L5
1986-07-24 09:21:59+00:00,209.21,179.75,188.59,188.41,183.26,199.17,183.86,L5
1986-07-31 09:27:55+00:00,209.21,179.45,188.24,188.42,183.36,198.90,183.25,L5
1986-08-16 09:27:20+00:00,209.84,180.00,188.69,188.45,183.14,198.58,183.19,L5
1986-09-17 09:26:13+00:00,209.02,179.66,188.55,188.34,183.04,199.67,183.66,L5
1986-10-12 09:19:14+00:00,209.56,182.24,190.06,190.80,185.12,201.37,184.42,L5
1986-12-31 09:19:14+00:00,211.16,182.44,190.33,192.36,185.91,201.53,184.49,L5
1987-01-07 09:25:13+00:00,210.61,182.13,188.59,191.07,185.52,200.45,182.63,L5
1987-01-16 09:19:41+00:00,211.01,183.25,189.70,191.90,187.01,202.90,183.40,L5
1987-03-21 09:21:38+00:00,212.24,185.90,190.98,195.54,191.21,207.88,186.86,L5
1987-04-06 09:22:12+00:00,212.66,185.81,191.67,194.74,190.16,207.14,187.20,L5
1987-04-29 09:29:06+00:00,212.53,186.37,192.46,195.02,191.35,206.49,188.55,L5
1987-05-08 09:23:35+00:00,212.62,186.32,192.43,194.63,191.54,206.76,189.84,L5
1987-05-15 09:29:33+00:00,211.77,186.04,191.51,193.90,189.86,205.99,189.25,L5
1987-06-09 09:23:59+00:00,210.24,185.12,191.14,192.68,189.02,205.06,188.55,L5
1987-06-25 09:24:20+00:00,210.83,185.62,191.76,193.40,189.31,205.96,188.47,L5
1987-07-11 09:24:39+00:00,211.27,185.94,192.94,193.33,189.72,206.74,190.03,L5
1987-07-18 09:30:57+00:00,209.59,184.13,191.31,191.60,187.53,203.36,189.06,L5
1987-07-27 09:25:25+00:00,209.92,184.10,191.40,192.08,188.09,203.31,189.17,L5
1987-08-03 09:31:25+00:00,209.24,183.84,190.97,192.11,188.06,202.72,188.88,L5
1987-08-12 09:25:31+00:00,209.54,184.28,191.23,191.88,187.77,203.28,189.11,L5
1987-08-19 09:31:54+00:00,209.19,183.85,190.94,191.76,187.47,203.52,188.74,L5
1987-08-28 09:26:22+00:00,208.40,183.60,190.45,191.40,187.62,203.44,189.10,L5
1987-09-04 09:32:19+00:00,209.01,183.61,190.45,191.11,187.14,202.57,189.09,L5
1987-09-13 09:26:45+00:00,209.23,183.39,190.63,191.09,187.11,203.04,189.11,L5
1987-09-20 09:32:42+00:00,209.17,183.05,190.18,190.23,186.18,202.07,188.34,L5
1987-11-16 09:28:03+00:00,207.71,182.07,190.03,190.07,186.00,201.75,187.31,L5
1987-12-02 09:28:18+00:00,208.93,183.12,191.03,191.14,186.75,202.92,187.98,L5
1988-01-10 09:34:42+00:00,206.70,181.46,189.27,188.93,185.48,201.84,186.97,L5
1988-01-19 09:28:41+00:00,205.97,180.99,188.23,188.63,184.28,202.03,186.02,L5
1988-02-11 09:35:17+00:00,204.90,180.03,188.22,187.00,182.94,201.23,184.61,L5
1988-02-20 09:29:14+00:00,205.43,180.38,187.83,186.34,182.97,200.84,184.27,L5
1988-03-14 09:35:39+00:00,205.69,181.42,188.21,187.57,182.88,201.68,183.19,L5
