,Transect id,Longitude - Origin,Latitude - Origin,Longitude - Seawards point,Latitude - Seawards point,Beach face slope,Lower bound,Upper bound
0,usa_HI_0035-0000,-159.64755210438273,21.93964286480335,-159.65099899845578,21.938000015502112,,,
1,usa_HI_0035-0001,-159.64807970111485,21.940589891284553,-159.65135186831608,21.93866092164404,0.13,0.0749,0.2
2,usa_HI_0035-0002,-159.6488371380413,21.94151601198494,-159.65176192354113,21.93915069230492,0.08,0.0542,0.1439
3,usa_HI_0035-0003,-159.6497801128146,21.94240089307627,-159.65216902108332,21.939559544332084,0.06,0.0451,0.0913
4,usa_HI_0035-0004,-159.65114860221115,21.94313390210685,-159.6524627356511,21.93973721753282,0.13,0.0782,0.2
5,usa_HI_0035-0005,-159.65252216955255,21.943370451862968,-159.65297172925665,21.939783706679616,,,
6,usa_HI_0035-0006,-159.65357622685306,21.943444696304976,-159.6538477827047,21.939842409637034,0.05,0.0389,0.0784
7,usa_HI_0035-0007,-159.65441097778088,21.943492159355362,-159.65494403821646,21.93991538769604,0.05,0.0404,0.0702
8,usa_HI_0035-0008,-159.65516129446598,21.94364523403722,-159.65607834049914,21.940136872299714,0.06,0.0452,0.0862
9,usa_HI_0035-0009,-159.65598253809875,21.94385586381239,-159.6571231758072,21.940405048472172,0.04,0.0308,0.0531
10,usa_HI_0035-0010,-159.65684098400257,21.944130995486272,-159.65809483531106,21.9407145412354,0.075,0.0541,0.1107
