dates,tide
1999-12-25 22:00:00+00:00,0.7
2000-01-10 22:00:00+00:00,0.4
2000-03-30 22:00:00+00:00,-0.13
2000-05-17 22:00:00+00:00,1.3
2000-07-04 22:00:00+00:00,0.65
2000-08-05 22:00:00+00:00,-0.7
2000-11-09 22:00:00+00:00,0.73
2001-03-01 22:00:00+00:00,-0.48
2001-03-17 22:00:00+00:00,-0.57
2001-06-05 22:00:00+00:00,1.31
2001-08-24 21:50:00+00:00,-0.8
2001-09-09 21:50:00+00:00,-0.63
2001-09-25 21:50:00+00:00,-0.69
2002-02-16 21:50:00+00:00,0.17
2002-06-24 21:50:00+00:00,1.35
2002-08-27 21:50:00+00:00,0.05
2002-10-14 21:50:00+00:00,-0.67
2002-12-01 21:50:00+00:00,0.53
2003-01-18 21:50:00+00:00,1.4
2003-04-08 21:50:00+00:00,-0.42
2003-04-24 21:50:00+00:00,-0.55
2003-07-21 21:40:00+00:00,-0.83
2003-08-06 21:40:00+00:00,-0.89
2003-10-25 21:40:00+00:00,1.74
2003-11-18 21:50:00+00:00,-0.75
2003-12-04 21:50:00+00:00,0.18
2004-03-01 21:50:00+00:00,-0.09
2004-03-09 22:00:00+00:00,0.97
2004-03-17 21:50:00+00:00,0.65
2004-03-25 22:00:00+00:00,0.15
2004-04-18 21:50:00+00:00,1.39
2004-05-04 21:50:00+00:00,1.68
2004-05-12 22:00:00+00:00,-0.71
2004-06-05 21:50:00+00:00,0.74
2004-07-23 21:50:00+00:00,-0.65
2004-07-31 21:50:00+00:00,1.5
2004-09-09 21:50:00+00:00,-0.17
2004-09-25 21:50:00+00:00,0.49
2004-10-27 21:50:00+00:00,1.38
2004-11-04 21:50:00+00:00,-0.63
2005-01-15 21:50:00+00:00,-0.7
2005-01-23 22:00:00+00:00,1.0
2005-02-08 22:00:00+00:00,1.69
2005-02-24 22:00:00+00:00,1.36
2005-03-12 22:00:00+00:00,1.15
2005-04-05 21:50:00+00:00,0.61
2005-04-13 22:00:00+00:00,0.03
2005-05-31 22:00:00+00:00,-0.89
2005-06-08 21:50:00+00:00,0.96
2005-08-03 22:00:00+00:00,0.91
2005-08-19 22:00:00+00:00,1.6
2005-10-22 22:00:00+00:00,-0.15
2005-10-30 21:50:00+00:00,0.76
2006-01-10 22:00:00+00:00,0.2
2006-01-26 22:00:00+00:00,0.35
2006-02-19 22:00:00+00:00,-0.29
2006-03-15 22:00:00+00:00,1.35
2006-03-31 22:00:00+00:00,1.2
2006-04-16 22:00:00+00:00,0.85
2006-05-18 22:00:00+00:00,-0.46
2006-06-19 22:00:00+00:00,-1.03
2006-06-27 22:00:00+00:00,0.96
2006-07-13 22:00:00+00:00,0.87
2006-07-21 22:00:00+00:00,0.06
2006-10-25 22:00:00+00:00,0.7
2006-11-02 22:00:00+00:00,0.2
2006-12-12 22:00:00+00:00,-0.77
2007-02-14 22:00:00+00:00,0.47
2007-03-02 22:00:00+00:00,1.27
2007-04-19 22:00:00+00:00,1.19
2007-09-25 22:10:00+00:00,1.15
2007-09-26 22:00:00+00:00,1.63
2007-10-28 22:00:00+00:00,1.15
2007-12-31 22:00:00+00:00,-0.78
2008-03-03 22:00:00+00:00,0.18
2008-05-23 22:00:00+00:00,0.49
2008-08-27 22:00:00+00:00,0.12
2008-10-30 21:50:00+00:00,1.16
2009-03-23 22:00:00+00:00,0.66
2009-11-26 22:00:00+00:00,-0.65
2009-12-20 22:00:00+00:00,0.34
2010-01-05 22:00:00+00:00,-0.45
2010-01-13 22:00:00+00:00,1.03
2010-01-29 22:00:00+00:00,1.64
2010-05-13 22:00:00+00:00,1.29
2010-05-29 22:00:00+00:00,1.14
2010-06-30 22:00:00+00:00,0.24
2010-07-16 22:00:00+00:00,-0.49
2010-10-04 22:00:00+00:00,-0.01
2010-10-28 22:00:00+00:00,-0.28
2010-11-05 22:00:00+00:00,1.44
2010-11-21 22:00:00+00:00,1.29
2011-01-16 22:00:00+00:00,0.25
2011-02-09 22:00:00+00:00,-0.31
2011-02-17 22:00:00+00:00,1.64
2011-03-21 22:00:00+00:00,1.45
2011-03-29 22:00:00+00:00,0.01
2011-04-14 22:00:00+00:00,0.02
2011-08-20 22:00:00+00:00,-0.49
2012-01-11 22:00:00+00:00,1.11
2012-02-12 22:00:00+00:00,-0.19
2012-04-16 22:00:00+00:00,-0.01
2012-05-02 22:00:00+00:00,-0.08
2012-07-05 22:00:00+00:00,1.23
2012-08-22 22:00:00+00:00,-0.26
2012-10-25 22:00:00+00:00,-0.08
2012-12-12 22:00:00+00:00,1.5
2012-12-28 22:00:00+00:00,1.27
2013-06-06 22:00:00+00:00,0.83
2013-07-08 22:00:00+00:00,1.19
2013-09-02 22:10:00+00:00,0.44
2013-10-28 22:00:00+00:00,-0.65
2013-11-21 22:10:00+00:00,0.51
2013-12-15 22:00:00+00:00,0.98
2014-02-01 22:00:00+00:00,1.48
2014-02-09 22:10:00+00:00,-0.23
2014-03-04 22:10:00+00:00,0.72
2014-03-05 22:00:00+00:00,0.05
2014-04-21 22:10:00+00:00,-0.81
2014-04-22 22:00:00+00:00,-0.99
2014-05-07 22:10:00+00:00,-0.71
2014-06-01 22:10:00+00:00,0.44
2014-06-17 22:10:00+00:00,-0.25
2014-07-03 22:10:00+00:00,-0.4
2014-07-27 22:00:00+00:00,1.23
2014-08-12 22:00:00+00:00,1.43
2014-08-20 22:10:00+00:00,-0.36
2014-09-21 22:10:00+00:00,0.59
2014-09-29 22:00:00+00:00,-0.13
2014-12-02 22:00:00+00:00,-0.15
2014-12-18 22:00:00+00:00,0.12
2015-02-12 22:10:00+00:00,-0.74
2015-02-28 22:10:00+00:00,-0.15
2015-04-01 22:10:00+00:00,0.74
2015-04-25 22:10:00+00:00,-0.72
2015-05-27 22:10:00+00:00,-0.61
2015-06-04 22:10:00+00:00,1.21
2015-06-28 22:10:00+00:00,0.0
2015-07-22 22:10:00+00:00,-0.5
2015-07-30 22:10:00+00:00,1.28
2015-09-24 22:10:00+00:00,-0.29
2015-10-10 22:10:00+00:00,0.72
2015-12-29 22:10:00+00:00,0.29
2016-01-22 22:10:00+00:00,1.17
2016-02-23 22:10:00+00:00,1.45
2016-05-21 22:10:00+00:00,1.23
2016-06-30 22:10:00+00:00,-0.44
2016-07-08 22:10:00+00:00,0.17
2016-07-24 22:10:00+00:00,-0.1
2016-08-01 22:10:00+00:00,1.08
2016-08-17 22:10:00+00:00,1.26
2016-09-10 22:10:00+00:00,-0.74
2016-10-12 22:10:00+00:00,-0.22
2016-11-21 22:10:00+00:00,-0.94
2017-03-13 22:10:00+00:00,1.5
2017-03-21 22:10:00+00:00,-0.56
2017-04-22 22:10:00+00:00,-0.11
2017-04-30 22:10:00+00:00,-0.02
2017-05-24 22:10:00+00:00,1.29
