dates,tide
1999-08-21 21:50:00+00:00,-0.25
1999-09-22 21:50:00+00:00,-0.55
1999-10-24 21:50:00+00:00,-0.54
2000-02-13 21:50:00+00:00,0.21
2000-05-19 21:50:00+00:00,0.03
2000-08-07 21:50:00+00:00,0.18
2000-10-26 21:40:00+00:00,-0.5
2000-11-27 21:40:00+00:00,0.26
2000-12-13 21:40:00+00:00,0.57
2001-01-14 21:40:00+00:00,0.95
2001-04-04 21:40:00+00:00,-0.71
2001-04-20 21:40:00+00:00,-0.57
2001-05-22 21:40:00+00:00,-0.41
2001-07-25 21:40:00+00:00,0.76
2001-09-11 21:40:00+00:00,0.19
2001-09-27 21:40:00+00:00,-0.38
2001-10-13 21:40:00+00:00,-0.63
2001-10-29 21:40:00+00:00,-0.49
2002-02-02 21:40:00+00:00,0.94
2002-02-18 21:40:00+00:00,0.52
2002-09-14 21:40:00+00:00,0.17
2002-09-30 21:40:00+00:00,0.17
2002-10-16 21:40:00+00:00,-0.41
2002-11-01 21:40:00+00:00,-0.59
2003-01-20 21:40:00+00:00,0.5
2003-02-05 21:40:00+00:00,0.72
2003-02-21 21:40:00+00:00,0.88
2003-04-26 21:40:00+00:00,-0.54
2003-05-12 21:40:00+00:00,-0.65
2003-08-08 21:30:00+00:00,-0.64
2003-08-16 21:40:00+00:00,0.61
2003-09-25 21:30:00+00:00,-0.48
2003-10-19 21:40:00+00:00,0.12
2003-11-04 21:40:00+00:00,-0.45
2003-11-20 21:40:00+00:00,-0.53
2003-11-28 21:30:00+00:00,0.94
2003-12-06 21:40:00+00:00,-0.45
2003-12-14 21:30:00+00:00,0.67
2004-01-23 21:40:00+00:00,0.43
2004-02-16 21:30:00+00:00,-0.63
2004-02-24 21:40:00+00:00,0.73
2004-03-19 21:30:00+00:00,-0.46
2004-03-27 21:40:00+00:00,0.35
2004-05-06 21:30:00+00:00,0.34
2004-06-23 21:40:00+00:00,0.41
2004-07-01 21:40:00+00:00,-0.71
2004-07-25 21:40:00+00:00,0.2
