,Transect id,Longitude - Origin,Latitude - Origin,Longitude - Seawards point,Latitude - Seawards point,Beach face slope,Lower bound,Upper bound
0,usa_CA_0300-0000,-124.1020952494461,41.59361961533331,-124.10531243941837,41.59625319447373,0.05,0.0486,0.0571
1,usa_CA_0300-0001,-124.10092710957666,41.59441825983171,-124.1046616542289,41.5966547978643,0.075,0.0673,0.0817
2,usa_CA_0300-0002,-124.10001485866772,41.595516543710204,-124.10434893789805,41.59707632173239,0.075,0.0686,0.0872
3,usa_CA_0300-0003,-124.09944497672639,41.59650509619735,-124.10397547581535,41.59773861696627,0.075,0.0658,0.0825
4,usa_CA_0300-0004,-124.09899919064517,41.597440105940905,-124.10361723182116,41.59849214778714,0.085,0.0758,0.0966
5,usa_CA_0300-0005,-124.09860764470454,41.59840416713886,-124.10331043897182,41.59924204907489,0.075,0.069,0.0848
6,usa_CA_0300-0006,-124.09830990826603,41.59941776734117,-124.10309495235975,41.599974853365715,0.065,0.0594,0.0766
7,usa_CA_0300-0007,-124.09812864775712,41.60042379963294,-124.10295996591674,41.60073484634449,0.12,0.1037,0.1444
8,usa_CA_0300-0008,-124.09802656714254,41.60152922003134,-124.1028825190718,41.60140805850313,0.08,0.0699,0.0888
9,usa_CA_0300-0009,-124.09821792658114,41.60275537222752,-124.10296233450993,41.6019407574427,0.09,0.0783,0.0999
10,usa_CA_0300-0010,-124.098709388483,41.60386108632147,-124.10322525514849,41.6024997049456,0.085,0.0718,0.099
11,usa_CA_0300-0011,-124.09926671813018,41.60474185962198,-124.10367130540011,41.603191727928106,0.05,0.0466,0.0548
