dates,satname,sar1396-0000
1998-08-17 09:44:36+00:00,L5,
1998-09-02 09:44:48+00:00,L5,
1998-09-18 09:44:56+00:00,L5,
1998-10-04 09:44:58+00:00,L5,
1998-10-20 09:44:58+00:00,L5,
1998-11-05 09:45:03+00:00,L5,
1998-11-21 09:45:10+00:00,L5,
1998-12-23 09:45:11+00:00,L5,
1999-03-13 09:45:10+00:00,L5,
1999-04-14 09:44:51+00:00,L5,
1999-04-30 09:44:50+00:00,L5,
1999-06-01 09:44:14+00:00,L5,
1999-06-17 09:44:05+00:00,L5,
1999-07-03 09:43:56+00:00,L5,
1999-07-19 09:43:52+00:00,L5,
1999-08-04 09:43:50+00:00,L5,
1999-08-12 09:59:01+00:00,L7,210.86
1999-08-20 09:43:39+00:00,L5,
1999-08-28 09:59:04+00:00,L7,208.13
1999-09-05 09:43:10+00:00,L5,
1999-09-13 09:58:59+00:00,L7,212.00
1999-09-29 09:59:09+00:00,L7,209.13
1999-10-07 09:42:45+00:00,L5,
1999-10-15 09:59:06+00:00,L7,202.75
1999-11-08 09:42:06+00:00,L5,
1999-11-16 09:59:01+00:00,L7,203.52
1999-12-18 09:59:04+00:00,L7,210.05
2000-01-03 09:58:57+00:00,L7,212.31
2000-01-11 09:41:07+00:00,L5,
2000-01-19 09:58:54+00:00,L7,212.31
2000-02-04 09:58:54+00:00,L7,211.29
2000-02-20 09:58:47+00:00,L7,206.46
2000-03-07 09:58:42+00:00,L7,216.55
2000-04-24 09:58:27+00:00,L7,212.43
2000-06-19 09:42:35+00:00,L5,
2000-06-27 09:57:49+00:00,L7,208.97
2000-07-13 09:57:37+00:00,L7,205.83
2000-07-29 09:57:19+00:00,L7,205.01
2000-08-14 09:57:13+00:00,L7,207.94
2000-08-30 09:57:02+00:00,L7,206.97
2000-10-17 09:56:17+00:00,L7,211.90
2000-11-02 09:56:30+00:00,L7,209.75
2000-12-20 09:56:33+00:00,L7,211.33
2000-12-28 09:45:50+00:00,L5,
2001-01-21 09:56:39+00:00,L7,206.03
2001-03-18 09:46:17+00:00,L5,
2001-04-11 09:56:14+00:00,L7,205.33
2001-05-05 09:46:21+00:00,L5,
2001-05-13 09:56:03+00:00,L7,211.69
2001-05-29 09:55:55+00:00,L7,210.42
2001-06-06 09:46:30+00:00,L5,
2001-06-14 09:55:43+00:00,L7,211.05
2001-06-30 09:55:29+00:00,L7,210.89
2001-08-01 09:55:16+00:00,L7,210.63
2001-08-17 09:54:57+00:00,L7,203.56
2001-08-25 09:46:22+00:00,L5,
2001-09-18 09:54:35+00:00,L7,213.03
2001-10-04 09:54:23+00:00,L7,211.99
2001-12-07 09:54:41+00:00,L7,206.61
2002-01-08 09:54:52+00:00,L7,206.98
2002-01-24 09:55:00+00:00,L7,205.13
2002-02-09 09:55:02+00:00,L7,207.63
2002-02-17 09:44:36+00:00,L5,
2002-03-21 09:44:11+00:00,L5,
2002-04-14 09:54:56+00:00,L7,205.82
2002-04-30 09:54:58+00:00,L7,209.68
2002-05-24 09:42:51+00:00,L5,
2002-06-01 09:54:45+00:00,L7,209.97
2002-06-17 09:54:38+00:00,L7,214.81
2002-06-25 09:42:07+00:00,L5,
2002-07-03 09:54:34+00:00,L7,209.91
2002-08-04 09:54:19+00:00,L7,206.20
2002-08-20 09:54:16+00:00,L7,213.11
2002-09-05 09:54:07+00:00,L7,210.67
2003-01-27 09:54:37+00:00,L7,208.62
2003-02-12 09:54:48+00:00,L7,213.66
2003-04-17 09:54:53+00:00,L7,207.46
2003-05-19 09:54:48+00:00,L7,217.19
2003-06-28 09:42:14+00:00,L5,
2003-07-14 09:42:31+00:00,L5,
2003-07-30 09:42:49+00:00,L5,
2003-08-31 09:43:23+00:00,L5,
2003-09-16 09:43:40+00:00,L5,
2003-10-02 09:43:52+00:00,L5,
2003-10-10 09:54:11+00:00,L7,212.94
2003-12-13 09:54:54+00:00,L7,198.86
2004-01-22 09:44:57+00:00,L5,
2004-01-30 09:55:12+00:00,L7,211.04
2004-02-23 09:45:06+00:00,L5,
2004-03-18 09:55:24+00:00,L7,220.90
2004-04-27 09:46:10+00:00,L5,
2004-06-14 09:47:32+00:00,L5,
2004-06-22 09:55:09+00:00,L7,199.37
2004-06-30 09:48:01+00:00,L5,
2004-07-16 09:48:28+00:00,L5,
2004-07-24 09:55:03+00:00,L7,195.09
2004-08-09 09:54:56+00:00,L7,192.64
2004-08-17 09:49:12+00:00,L5,
2004-09-18 09:50:02+00:00,L5,
2004-10-20 09:50:44+00:00,L5,
2004-11-05 09:51:03+00:00,L5,
2005-03-21 09:55:50+00:00,L7,210.96
2005-04-06 09:55:46+00:00,L7,213.80
2005-04-22 09:55:40+00:00,L7,208.57
2005-05-16 09:53:25+00:00,L5,
2005-07-03 09:53:45+00:00,L5,
2005-07-19 09:53:56+00:00,L5,
2005-09-05 09:54:15+00:00,L5,
2005-11-08 09:54:22+00:00,L5,
2005-12-18 09:55:45+00:00,L7,207.55
2006-01-03 09:55:54+00:00,L7,204.82
2006-01-19 09:56:03+00:00,L7,207.30
2006-01-27 09:56:13+00:00,L5,
2006-02-12 09:56:36+00:00,L5,
2006-06-04 09:58:32+00:00,L5,
2006-06-12 09:56:09+00:00,L7,212.22
2006-06-20 09:58:48+00:00,L5,
2006-07-14 09:55:56+00:00,L7,206.85
2006-08-07 09:59:28+00:00,L5,
2006-08-23 09:59:39+00:00,L5,
2006-10-10 10:00:13+00:00,L5,
2006-10-26 10:00:24+00:00,L5,
2006-11-03 09:55:55+00:00,L7,203.62
2006-11-19 09:56:06+00:00,L7,192.35
2006-12-05 09:56:15+00:00,L7,197.41
2006-12-29 10:00:54+00:00,L5,
2007-02-15 10:01:07+00:00,L5,
2007-03-27 09:56:40+00:00,L7,210.63
2007-06-23 10:00:02+00:00,L5,
2007-07-01 09:56:22+00:00,L7,208.62
2007-07-09 09:59:51+00:00,L5,
2007-07-17 09:56:19+00:00,L7,201.74
2007-07-25 09:59:43+00:00,L5,
2007-08-02 09:56:15+00:00,L7,206.66
2008-01-25 09:56:28+00:00,L7,211.01
2008-02-10 09:56:26+00:00,L7,207.23
2008-02-26 09:56:21+00:00,L7,208.92
2008-03-13 09:56:16+00:00,L7,209.25
2008-04-06 09:55:39+00:00,L5,
2008-05-08 09:54:49+00:00,L5,
2008-06-09 09:53:59+00:00,L5,
2008-06-25 09:53:32+00:00,L5,
2008-07-11 09:53:05+00:00,L5,
2008-07-19 09:55:28+00:00,L7,208.09
2008-08-04 09:55:22+00:00,L7,208.62
2008-09-29 09:50:46+00:00,L5,
2008-11-08 09:55:12+00:00,L7,198.81
2009-01-11 09:55:48+00:00,L7,206.66
2009-02-04 09:51:44+00:00,L5,
2009-02-28 09:56:10+00:00,L7,214.39
2009-03-08 09:52:31+00:00,L5,
2009-04-17 09:56:29+00:00,L7,208.78
2009-05-03 09:56:32+00:00,L7,207.32
2009-05-11 09:53:49+00:00,L5,
2009-05-19 09:56:34+00:00,L7,207.63
2009-06-04 09:56:34+00:00,L7,204.24
2009-06-12 09:54:24+00:00,L5,
2009-06-28 09:54:41+00:00,L5,
2009-07-30 09:55:12+00:00,L5,
2009-08-15 09:55:27+00:00,L5,
2009-08-31 09:55:41+00:00,L5,
2009-10-02 09:56:06+00:00,L5,
2009-10-18 09:56:16+00:00,L5,
2009-10-26 09:56:27+00:00,L7,201.61
2009-11-19 09:56:30+00:00,L5,
2009-12-05 09:56:39+00:00,L5,
2010-01-22 09:56:58+00:00,L5,
2010-02-23 09:57:04+00:00,L5,
2010-03-11 09:57:05+00:00,L5,
2010-04-20 09:58:20+00:00,L7,210.27
2010-05-22 09:58:14+00:00,L7,213.19
2010-06-23 09:58:18+00:00,L7,195.37
2010-09-03 09:56:24+00:00,L5,
2010-11-06 09:55:56+00:00,L5,
2011-01-25 09:56:04+00:00,L5,
2011-02-10 09:56:06+00:00,L5,
2011-02-26 09:56:05+00:00,L5,
2011-03-14 09:56:02+00:00,L5,
2011-03-22 09:59:41+00:00,L7,218.17
2011-04-07 09:59:45+00:00,L7,216.43
2011-05-01 09:55:46+00:00,L5,
2011-05-17 09:55:42+00:00,L5,
2011-08-13 09:59:32+00:00,L7,209.93
2011-08-29 09:59:30+00:00,L7,206.42
2011-09-14 09:59:24+00:00,L7,212.03
2011-09-22 09:54:31+00:00,L5,
2011-09-30 09:59:23+00:00,L7,196.73
2011-12-03 09:59:53+00:00,L7,204.94
2012-02-21 10:00:16+00:00,L7,210.20
2012-03-24 10:00:15+00:00,L7,210.39
2012-04-25 10:00:26+00:00,L7,204.05
2012-05-11 10:00:49+00:00,L7,208.59
2012-05-27 10:00:40+00:00,L7,
2012-08-15 10:01:16+00:00,L7,209.80
2012-09-16 10:01:34+00:00,L7,203.08
2012-10-02 10:01:45+00:00,L7,204.29
2013-01-06 10:02:18+00:00,L7,195.72
2013-04-12 10:02:09+00:00,L7,212.90
2013-04-20 10:07:55+00:00,L8,
2013-06-07 10:08:10+00:00,L8,
2013-06-15 10:01:47+00:00,L7,201.96
2013-07-09 10:08:07+00:00,L8,
2013-07-25 10:08:06+00:00,L8,
2013-08-02 10:01:23+00:00,L7,212.03
2013-08-10 10:08:08+00:00,L8,
2013-08-18 10:01:27+00:00,L7,206.57
2013-08-26 10:08:11+00:00,L8,
2013-09-03 10:01:39+00:00,L7,206.02
2013-09-27 10:08:00+00:00,L8,
2013-11-06 10:02:16+00:00,L7,203.53
2013-11-14 10:07:50+00:00,L8,
2013-12-16 10:07:39+00:00,L8,
2014-01-09 10:02:34+00:00,L7,194.40
2014-01-25 10:02:54+00:00,L7,206.08
2014-03-22 10:06:31+00:00,L8,
2014-04-07 10:06:16+00:00,L8,
2014-04-23 10:06:00+00:00,L8,
2014-05-09 10:05:44+00:00,L8,
2014-05-17 10:03:28+00:00,L7,207.50
2014-06-10 10:05:49+00:00,L8,
2014-07-28 10:06:03+00:00,L8,
2014-08-13 10:06:11+00:00,L8,
2014-08-21 10:03:46+00:00,L7,205.12
2014-08-29 10:06:12+00:00,L8,
2014-09-14 10:06:16+00:00,L8,
2014-09-30 10:06:17+00:00,L8,
2014-10-08 10:04:04+00:00,L7,207.36
2014-10-24 10:04:13+00:00,L7,201.25
2014-11-01 10:06:19+00:00,L8,
2014-12-11 10:04:33+00:00,L7,203.34
2015-01-04 10:06:10+00:00,L8,
2015-01-12 10:04:42+00:00,L7,198.87
2015-01-28 10:04:46+00:00,L7,204.55
2015-02-05 10:06:03+00:00,L8,
2015-03-17 10:05:07+00:00,L7,207.85
2015-04-10 10:05:30+00:00,L8,
2015-04-18 10:05:21+00:00,L7,204.68
2015-05-04 10:05:27+00:00,L7,201.11
2015-05-12 10:05:10+00:00,L8,
2015-05-28 10:05:12+00:00,L8,
2015-06-05 10:05:41+00:00,L7,207.72
2015-06-21 10:05:44+00:00,L7,202.44
2015-06-29 10:05:31+00:00,L8,
2015-07-07 10:05:50+00:00,L7,206.61
2015-07-15 10:05:41+00:00,L8,
2015-07-23 10:05:53+00:00,L7,202.91
2015-07-31 10:05:45+00:00,L8,
2015-08-08 10:05:57+00:00,L7,208.57
2015-08-16 10:05:51+00:00,L8,
2015-09-17 10:06:05+00:00,L8,
2015-10-03 10:06:09+00:00,L8,
2015-10-11 10:06:15+00:00,L7,209.82
2015-10-19 10:06:10+00:00,L8,
2015-11-04 10:06:15+00:00,L8,
2015-12-14 10:07:18+00:00,L7,187.74
2015-12-22 10:06:16+00:00,L8,
2016-01-23 10:06:13+00:00,L8,
2016-02-24 10:06:02+00:00,L8,
2016-03-03 10:08:07+00:00,L7,206.35
2016-03-27 10:05:50+00:00,L8,
2016-04-20 10:08:26+00:00,L7,198.05
2016-05-06 10:08:31+00:00,L7,203.35
2016-05-22 10:08:34+00:00,L7,199.67
2016-06-07 10:08:39+00:00,L7,205.89
2016-06-15 10:05:50+00:00,L8,
2016-06-23 10:08:42+00:00,L7,201.31
2016-07-01 10:05:59+00:00,L8,
2016-07-17 10:06:06+00:00,L8,
2016-07-25 10:08:44+00:00,L7,201.99
2016-08-02 10:06:09+00:00,L8,
2016-08-10 10:08:45+00:00,L7,200.05
2016-08-18 10:06:13+00:00,L8,
2016-08-26 10:08:48+00:00,L7,210.03
2016-09-03 10:06:20+00:00,L8,
2016-09-11 10:08:50+00:00,L7,205.85
2016-09-27 10:08:53+00:00,L7,201.14
2016-10-05 10:06:24+00:00,L8,
2016-10-29 10:08:49+00:00,L7,205.79
2016-11-22 10:06:28+00:00,L8,
2016-11-30 10:08:38+00:00,L7,195.56
2016-12-08 10:06:26+00:00,L8,
2016-12-16 10:08:34+00:00,L7,205.73
2017-01-01 10:08:25+00:00,L7,208.82
2017-01-09 10:06:19+00:00,L8,
2017-01-25 10:06:14+00:00,L8,
2017-02-02 10:08:08+00:00,L7,206.39
2017-02-10 10:06:05+00:00,L8,
2017-02-26 10:06:00+00:00,L8,
2017-03-14 10:05:52+00:00,L8,
2017-03-30 10:05:43+00:00,L8,
2017-04-07 10:08:25+00:00,L7,200.07
2017-04-15 10:05:35+00:00,L8,
2017-04-23 10:08:32+00:00,L7,197.08
2017-05-09 10:08:36+00:00,L7,200.71
2017-05-17 10:05:35+00:00,L8,
2017-05-25 10:08:39+00:00,L7,188.81
2017-06-02 10:05:45+00:00,L8,
2017-06-18 10:05:51+00:00,L8,
2017-06-26 10:08:47+00:00,L7,215.73
2017-07-04 10:05:55+00:00,L8,
2017-07-12 10:08:48+00:00,L7,203.14
2017-07-20 10:06:00+00:00,L8,
2017-07-28 10:08:47+00:00,L7,211.46
2017-08-05 10:06:07+00:00,L8,
2017-08-13 10:08:44+00:00,L7,213.57
2017-08-21 10:06:12+00:00,L8,
2017-08-29 10:08:45+00:00,L7,207.38
2017-09-14 10:08:43+00:00,L7,213.92
2017-09-22 10:06:18+00:00,L8,
2017-09-30 10:08:44+00:00,L7,209.97
2017-10-08 10:06:24+00:00,L8,
2017-10-16 10:08:46+00:00,L7,208.76
2017-10-24 10:06:26+00:00,L8,
2017-11-01 10:08:46+00:00,L7,208.90
2017-11-25 10:06:19+00:00,L8,
2017-12-03 10:08:36+00:00,L7,210.49
2018-01-04 10:08:15+00:00,L7,202.77
2018-01-20 10:08:01+00:00,L7,201.47
2018-03-09 10:07:24+00:00,L7,213.79
2018-03-17 10:05:41+00:00,L8,
2018-04-02 10:05:34+00:00,L8,
2018-04-18 10:05:25+00:00,L8,
2018-05-12 10:06:23+00:00,L7,217.79
2018-06-21 10:05:05+00:00,L8,
2018-06-29 10:05:34+00:00,L7,209.79
2018-07-07 10:05:14+00:00,L8,
2018-07-23 10:05:21+00:00,L8,
2018-07-31 10:04:59+00:00,L7,201.00
2018-08-08 10:05:30+00:00,L8,
2018-08-16 10:04:41+00:00,L7,208.37
2018-08-24 10:05:38+00:00,L8,
2018-09-01 10:04:21+00:00,L7,213.46
2018-09-17 10:04:00+00:00,L7,202.34
2018-10-11 10:05:57+00:00,L8,
2018-10-19 10:03:14+00:00,L7,202.20
2018-10-27 10:06:02+00:00,L8,
2018-11-20 10:02:31+00:00,L7,203.80
2018-11-28 10:06:03+00:00,L8,
2018-12-30 10:06:00+00:00,L8,
2019-01-07 10:01:10+00:00,L7,198.65
2019-01-15 10:05:58+00:00,L8,
2019-01-23 10:00:39+00:00,L7,193.18
2019-02-16 10:05:52+00:00,L8,
2019-02-24 09:59:41+00:00,L7,211.85
2019-03-04 10:05:48+00:00,L8,
2019-03-12 09:59:10+00:00,L7,207.45
2019-03-20 10:05:43+00:00,L8,
2019-03-28 09:58:38+00:00,L7,209.91
2019-04-29 09:57:29+00:00,L7,184.76
2019-05-23 10:05:47+00:00,L8,
2019-05-31 09:56:16+00:00,L7,210.68
2019-06-08 10:05:55+00:00,L8,
2019-06-16 09:55:42+00:00,L7,
2019-06-24 10:06:00+00:00,L8,
2019-07-02 09:55:06+00:00,L7,209.45
2019-07-10 10:06:04+00:00,L8,
2019-07-18 09:54:29+00:00,L7,207.13
2019-07-26 10:06:09+00:00,L8,
2019-08-03 09:53:50+00:00,L7,210.08
2019-08-11 10:06:15+00:00,L8,
2019-08-19 09:53:10+00:00,L7,210.25
2019-09-12 10:06:23+00:00,L8,
2019-09-20 09:51:46+00:00,L7,206.28
2019-09-28 10:06:28+00:00,L8,
2019-10-14 10:06:31+00:00,L8,
2019-10-30 10:06:31+00:00,L8,
2019-11-07 09:49:43+00:00,L7,203.03
2019-12-01 10:06:27+00:00,L8,
2019-12-09 09:48:11+00:00,L7,211.38
2019-12-25 09:47:22+00:00,L7,198.05
2020-01-02 10:06:21+00:00,L8,
2020-01-10 09:46:33+00:00,L7,205.89
2020-01-18 10:06:18+00:00,L8,
2020-01-26 09:45:46+00:00,L7,
2020-02-19 10:06:09+00:00,L8,
2020-03-30 09:42:21+00:00,L7,206.61
2020-04-07 10:05:47+00:00,L8,
2020-04-23 10:05:40+00:00,L8,
2020-05-17 09:39:30+00:00,L7,
2020-05-25 10:05:35+00:00,L8,
2020-06-18 09:37:37+00:00,L7,208.31
2020-06-26 10:05:52+00:00,L8,
2020-07-12 10:05:59+00:00,L8,
2020-07-20 09:35:41+00:00,L7,210.79
2020-07-28 10:06:04+00:00,L8,
2020-08-05 09:34:41+00:00,L7,209.49
2020-08-13 10:06:07+00:00,L8,
2020-08-21 09:33:40+00:00,L7,200.63
2020-08-29 10:06:16+00:00,L8,
2020-09-06 09:32:37+00:00,L7,212.35
2020-09-14 10:06:22+00:00,L8,
2020-09-30 10:06:26+00:00,L8,
2020-10-16 10:06:28+00:00,L8,
2020-11-09 09:28:25+00:00,L7,193.28
2020-11-17 10:06:26+00:00,L8,
2020-11-25 09:27:18+00:00,L7,224.12
2020-12-19 10:06:28+00:00,L8,
2020-12-27 09:24:56+00:00,L7,190.65
2021-01-20 10:06:16+00:00,L8,
2021-02-21 10:06:10+00:00,L8,
2021-03-01 09:20:16+00:00,L7,205.79
2021-03-25 10:05:56+00:00,L8,
2021-04-02 09:17:43+00:00,L7,196.09
2021-04-18 09:16:22+00:00,L7,206.57
2021-04-26 10:05:43+00:00,L8,
2021-05-12 10:05:41+00:00,L8,
2021-05-20 09:13:41+00:00,L7,206.06
2021-06-05 09:12:19+00:00,L7,202.54
2021-06-13 10:05:57+00:00,L8,
2021-06-21 09:11:01+00:00,L7,189.32
2021-06-29 10:06:01+00:00,L8,
2021-07-07 09:09:41+00:00,L7,212.21
2021-07-23 09:08:18+00:00,L7,212.65
2021-08-08 09:06:54+00:00,L7,205.87
2021-09-01 10:06:22+00:00,L8,
2021-09-25 09:02:41+00:00,L7,195.38
2021-10-03 10:06:30+00:00,L8,
2021-10-19 10:06:34+00:00,L8,
2021-11-13 10:04:47+00:00,L9,
2021-11-18 10:07:15+00:00,L9,
2021-11-20 10:06:28+00:00,L8,
2021-12-30 08:53:40+00:00,L7,
2022-01-07 10:06:22+00:00,L8,
2022-01-15 08:52:08+00:00,L7,185.23
2022-01-15 10:06:22+00:00,L9,
2022-01-23 10:06:18+00:00,L8,
2022-01-31 10:06:24+00:00,L9,
2022-02-08 10:06:15+00:00,L8,
2022-02-16 08:48:55+00:00,L7,307.49
2022-03-04 08:47:24+00:00,L7,179.86
2022-03-28 10:05:53+00:00,L8,
2022-04-29 10:05:53+00:00,L8,
2022-05-13 08:40:44+00:00,L7,
2022-05-15 10:06:04+00:00,L8,
2022-05-23 10:05:38+00:00,L9,
2022-05-25 08:34:26+00:00,L7,
2022-05-30 08:39:59+00:00,L7,
2022-05-31 10:06:07+00:00,L8,
2022-06-08 10:05:40+00:00,L9,
2022-06-11 08:33:32+00:00,L7,210.32
2022-06-16 08:39:03+00:00,L7,199.14
2022-06-16 10:06:19+00:00,L8,
2022-07-02 10:06:23+00:00,L8,
2022-07-03 08:37:57+00:00,L7,189.59
2022-07-10 10:05:57+00:00,L9,
2022-07-15 08:31:18+00:00,L7,211.41
2022-07-18 10:06:23+00:00,L8,
2022-07-20 08:36:43+00:00,L7,209.77
2022-07-26 10:06:07+00:00,L9,
2022-08-01 08:29:56+00:00,L7,210.39
2022-08-03 10:06:35+00:00,L8,
2022-08-06 08:35:20+00:00,L7,
2022-08-11 10:06:18+00:00,L9,
2022-08-18 08:28:28+00:00,L7,188.78
2022-08-19 10:06:40+00:00,L8,
2022-08-23 08:33:49+00:00,L7,
2022-08-27 10:06:22+00:00,L9,
2022-09-04 08:26:53+00:00,L7,219.48
2022-09-09 08:32:12+00:00,L7,
2022-09-12 10:06:23+00:00,L9,
2022-09-21 08:25:09+00:00,L7,203.49
2022-10-06 10:06:44+00:00,L8,
2022-10-13 08:28:24+00:00,L7,285.36
2022-10-14 10:06:34+00:00,L9,
2022-10-25 08:21:05+00:00,L7,183.93
2022-10-30 08:26:15+00:00,L7,211.05
2022-10-30 10:06:34+00:00,L9,
2022-11-11 08:18:47+00:00,L7,181.04
2022-12-03 08:21:22+00:00,L7,140.90
2022-12-17 10:06:34+00:00,L9,
2023-01-02 10:06:35+00:00,L9,
2023-01-10 10:06:31+00:00,L8,
2023-02-03 10:06:37+00:00,L9,
2023-02-09 08:09:06+00:00,L7,
2023-02-11 10:06:27+00:00,L8,
2023-02-19 10:06:30+00:00,L9,
2023-02-27 10:06:11+00:00,L8,
2023-03-07 10:06:19+00:00,L9,
2023-03-20 08:04:56+00:00,L7,209.50
2023-03-23 10:06:13+00:00,L9,
2023-04-11 08:03:49+00:00,L7,
2023-04-16 08:07:56+00:00,L7,211.31
2023-04-16 10:05:40+00:00,L8,
2023-05-03 08:01:55+00:00,L7,211.31
2023-05-25 07:59:20+00:00,L7,
