,Transect id,Longitude - Origin,Latitude - Origin,Longitude - Seawards point,Latitude - Seawards point,Beach face slope,Lower bound,Upper bound
0,usa_CA_0041-0000,-119.4432792262024,33.240479202546496,-119.44097687953689,33.24356961427574,,,
1,usa_CA_0041-0001,-119.44418844183407,33.24093881235925,-119.4418861205405,33.24402924228245,0.16,0.1072,0.2
2,usa_CA_0041-0002,-119.44515928703358,33.241430807415576,-119.4427337542637,33.24445646507836,0.075,0.0542,0.1254
3,usa_CA_0041-0003,-119.4462018340934,33.24204967323233,-119.44341805972763,33.24485576498426,0.07,0.0583,0.0959
4,usa_CA_0041-0004,-119.44708327124039,33.24274140918875,-119.44407698008557,33.24538360394906,0.075,0.0662,0.0875
5,usa_CA_0041-0005,-119.447887203483,33.24337850983265,-119.44481343380127,33.24596606576828,0.07,0.0637,0.0845
6,usa_CA_0041-0006,-119.44866804591311,33.24405511555899,-119.44550439440678,33.246565857306884,0.08,0.0648,0.1069
7,usa_CA_0041-0007,-119.44940317575558,33.24471427423947,-119.44621586045952,33.24720399278016,0.1,0.0688,0.1812
8,usa_CA_0041-0008,-119.45004540553097,33.24529415684328,-119.44702025450668,33.247921393912925,0.12,0.0827,0.2
9,usa_CA_0041-0009,-119.45071901535495,33.24577385436695,-119.44795341471199,33.24859239541006,0.1,0.0731,0.151
10,usa_CA_0041-0010,-119.45151716349895,33.24628346390096,-119.44884121561519,33.24916100883711,0.075,0.0621,0.0976
11,usa_CA_0041-0011,-119.45220258644139,33.24673115501198,-119.44984177071245,33.24979152647784,0.095,0.0698,0.1514
12,usa_CA_0041-0012,-119.45298449693627,33.24705307778503,-119.45095820408845,33.25027136442913,0.055,0.0438,0.0673
