dates,tide
2000-09-20 22:10:00+00:00,0.03
2000-10-06 22:10:00+00:00,-0.44
2001-04-16 22:10:00+00:00,-0.35
2001-05-18 22:10:00+00:00,-0.59
2001-06-03 22:10:00+00:00,-0.49
2002-02-14 22:10:00+00:00,0.92
2003-03-21 22:10:00+00:00,1.1
2003-08-28 22:10:00+00:00,0.57
2004-02-04 22:10:00+00:00,0.16
2004-03-23 22:10:00+00:00,0.93
2004-05-18 22:00:00+00:00,0.23
2004-06-11 22:10:00+00:00,-0.68
2004-07-29 22:10:00+00:00,-0.69
2004-08-30 22:10:00+00:00,0.47
2004-11-02 22:10:00+00:00,0.49
2005-01-13 22:00:00+00:00,1.12
2005-01-21 22:10:00+00:00,-0.27
2005-02-22 22:10:00+00:00,0.23
2005-06-14 22:10:00+00:00,-0.17
2005-09-02 22:10:00+00:00,-0.01
2005-09-26 22:10:00+00:00,-0.46
2006-01-08 22:10:00+00:00,-0.52
2006-03-13 22:10:00+00:00,0.25
2006-06-25 22:10:00+00:00,0.16
2006-07-03 22:10:00+00:00,-0.26
2006-12-02 22:10:00+00:00,-0.5
2006-12-10 22:10:00+00:00,0.43
2007-05-03 22:10:00+00:00,0.54
2007-07-22 22:10:00+00:00,-0.33
2007-11-27 22:10:00+00:00,1.1
2007-12-29 22:10:00+00:00,0.44
2008-06-06 22:10:00+00:00,0.9
2008-08-09 22:10:00+00:00,-0.38
2008-09-10 22:10:00+00:00,-0.61
2008-10-12 22:10:00+00:00,-0.44
2008-11-13 22:10:00+00:00,0.51
2008-11-21 22:00:00+00:00,-0.6
2008-11-29 22:10:00+00:00,0.79
2008-12-31 22:10:00+00:00,0.81
2009-10-15 22:10:00+00:00,-0.64
2010-01-27 22:10:00+00:00,-0.42
2010-02-04 22:10:00+00:00,0.49
2011-05-30 22:10:00+00:00,-0.35
2011-07-17 22:10:00+00:00,0.76
2011-08-18 22:10:00+00:00,0.62
2011-10-21 22:10:00+00:00,-0.53
2012-02-10 22:10:00+00:00,1.13
2012-03-13 22:10:00+00:00,0.5
2012-06-01 22:10:00+00:00,-0.87
2012-10-23 22:10:00+00:00,-0.58
2013-01-11 22:10:00+00:00,0.45
2013-05-11 22:20:00+00:00,0.59
2013-06-04 22:10:00+00:00,-0.71
2013-06-28 22:20:00+00:00,0.45
2013-07-14 22:20:00+00:00,0.32
2013-08-31 22:20:00+00:00,-0.66
2014-02-23 22:20:00+00:00,-0.29
2014-03-11 22:20:00+00:00,-0.46
2014-05-30 22:20:00+00:00,0.65
2014-07-17 22:20:00+00:00,0.48
2015-01-25 22:20:00+00:00,0.67
2015-06-02 22:20:00+00:00,0.19
2015-07-20 22:20:00+00:00,0.64
2015-08-05 22:20:00+00:00,0.53
2015-10-24 22:20:00+00:00,-0.83
2015-12-27 22:20:00+00:00,1.01
2016-01-12 22:20:00+00:00,1.1
2016-10-10 22:20:00+00:00,-0.46
2017-01-30 22:20:00+00:00,1.02
2018-04-23 22:20:00+00:00,-0.41
2018-11-17 22:20:00+00:00,-0.49
2019-01-04 22:20:00+00:00,0.07
2019-02-05 22:20:00+00:00,0.7
2019-03-25 22:20:00+00:00,0.73
2019-11-04 22:20:00+00:00,-0.17
2020-02-08 22:20:00+00:00,0.26
2020-02-24 22:20:00+00:00,0.76
2020-07-17 22:20:00+00:00,-0.63
2020-09-03 22:20:00+00:00,0.59
2021-01-25 22:20:00+00:00,-0.26
2021-05-01 22:20:00+00:00,0.65
2021-05-17 22:20:00+00:00,0.35
2021-11-09 22:20:00+00:00,0.72
2022-05-12 22:20:00+00:00,-0.67
2022-06-13 22:20:00+00:00,-0.24
2022-06-21 22:20:00+00:00,-0.39
2022-08-08 22:20:00+00:00,-0.91
2022-09-09 22:20:00+00:00,-0.15
2023-01-04 20:30:00+00:00,0.45
2023-01-15 22:20:00+00:00,-0.13
2023-02-16 22:20:00+00:00,-0.55
2023-03-01 20:20:00+00:00,-0.22
2023-03-20 22:20:00+00:00,0.05
2023-04-13 22:20:00+00:00,-0.17
2023-05-15 22:20:00+00:00,-0.78
2023-09-20 22:20:00+00:00,0.56
2023-10-14 22:20:00+00:00,0.26
2023-10-22 22:20:00+00:00,-0.26
2023-11-15 22:20:00+00:00,0.86
2024-01-10 22:20:00+00:00,0.14
2024-02-11 22:20:00+00:00,1.12
2024-04-07 22:20:00+00:00,-0.09
2024-04-23 22:20:00+00:00,0.24
2024-08-29 22:20:00+00:00,-0.74
