dates,tide
1999-07-02 22:00:00+00:00,0.23
1999-07-18 22:00:00+00:00,0.66
1999-09-04 22:00:00+00:00,0.28
1999-10-22 22:00:00+00:00,-0.59
1999-12-09 22:00:00+00:00,-0.08
1999-12-25 22:00:00+00:00,0.41
2000-01-26 22:00:00+00:00,0.8
2000-02-11 22:00:00+00:00,0.71
2000-02-27 22:00:00+00:00,0.32
2000-03-30 22:00:00+00:00,-0.2
2000-04-15 22:00:00+00:00,-0.66
2000-05-01 22:00:00+00:00,-0.63
2000-06-18 22:00:00+00:00,-0.17
2000-08-05 22:00:00+00:00,0.74
2000-09-06 22:00:00+00:00,0.36
2000-11-25 22:00:00+00:00,-0.58
2000-12-11 22:00:00+00:00,-0.64
2001-02-13 22:00:00+00:00,0.81
2001-05-20 22:00:00+00:00,-0.6
2001-06-05 22:00:00+00:00,-0.67
2001-07-07 22:00:00+00:00,-0.12
2001-08-08 22:00:00+00:00,0.34
2001-08-24 22:00:00+00:00,0.8
2001-09-25 22:00:00+00:00,0.35
2001-12-30 22:00:00+00:00,-0.54
2002-02-16 22:00:00+00:00,0.46
2002-05-07 22:00:00+00:00,-0.35
2002-08-11 22:00:00+00:00,0.16
2002-09-12 22:00:00+00:00,0.85
2002-10-14 21:50:00+00:00,0.29
2002-10-30 22:00:00+00:00,0.38
2003-03-23 22:00:00+00:00,0.74
2003-04-08 22:00:00+00:00,0.4
2003-04-24 22:00:00+00:00,0.14
2003-07-21 21:40:00+00:00,0.29
2003-07-29 22:00:00+00:00,-0.49
2003-08-06 21:40:00+00:00,0.24
2003-08-30 22:00:00+00:00,0.13
2003-10-17 22:00:00+00:00,0.58
2003-11-18 22:00:00+00:00,0.35
2003-12-28 21:50:00+00:00,0.85
2004-01-21 22:00:00+00:00,-0.7
2004-03-09 22:00:00+00:00,0.18
2004-03-25 22:00:00+00:00,0.47
2004-04-02 21:50:00+00:00,-0.59
2004-04-10 22:00:00+00:00,0.67
2004-05-04 21:50:00+00:00,-0.71
2004-05-12 22:00:00+00:00,0.16
2004-06-05 21:50:00+00:00,0.13
2004-07-07 21:50:00+00:00,0.68
2004-07-31 22:00:00+00:00,-0.8
2004-08-24 21:50:00+00:00,0.37
2004-09-25 21:50:00+00:00,-0.54
2004-10-19 22:00:00+00:00,0.87
2004-10-27 21:50:00+00:00,-0.61
2004-11-04 22:00:00+00:00,0.58
2005-01-15 21:50:00+00:00,0.87
2005-02-08 22:00:00+00:00,-0.75
2005-03-04 21:50:00+00:00,0.23
2005-03-12 22:00:00+00:00,0.07
2005-04-05 21:50:00+00:00,-0.62
2005-04-21 21:50:00+00:00,-0.58
2005-05-31 22:00:00+00:00,0.24
2005-06-08 21:50:00+00:00,-0.15
2005-07-10 21:50:00+00:00,0.3
2005-08-03 22:00:00+00:00,-0.57
2005-08-27 22:00:00+00:00,0.4
2005-09-20 22:00:00+00:00,0.05
2005-09-28 22:00:00+00:00,-0.13
2005-10-22 22:00:00+00:00,0.69
2005-11-07 22:00:00+00:00,0.83
2005-12-25 22:00:00+00:00,0.16
2006-01-10 22:00:00+00:00,-0.42
2006-01-26 22:00:00+00:00,-0.47
2006-02-11 22:00:00+00:00,-0.57
2006-02-19 22:00:00+00:00,0.5
2006-03-15 22:00:00+00:00,-0.3
2006-03-31 22:00:00+00:00,0.02
2006-04-08 22:00:00+00:00,-0.3
2006-06-19 22:00:00+00:00,0.34
2006-06-27 22:00:00+00:00,-0.17
2006-07-13 22:00:00+00:00,-0.01
2006-07-21 22:00:00+00:00,-0.4
2006-08-22 22:00:00+00:00,-0.6
2006-10-09 22:00:00+00:00,0.07
2006-10-25 22:00:00+00:00,0.24
2006-11-02 22:00:00+00:00,-0.44
2006-11-10 22:00:00+00:00,0.78
2006-12-12 22:00:00+00:00,0.54
2006-12-28 22:00:00+00:00,0.45
2007-01-05 22:00:00+00:00,0.01
2007-01-21 22:00:00+00:00,0.16
2007-01-29 22:00:00+00:00,-0.46
2007-03-18 22:00:00+00:00,-0.79
2007-04-19 22:00:00+00:00,-0.03
2007-08-25 22:00:00+00:00,-0.41
2007-09-10 22:00:00+00:00,-0.64
2007-09-26 22:00:00+00:00,-0.79
2007-10-12 22:00:00+00:00,-0.22
2007-10-28 22:00:00+00:00,0.07
2007-12-15 22:00:00+00:00,0.7
2007-12-31 22:00:00+00:00,0.49
2008-01-16 22:00:00+00:00,0.45
2008-02-25 22:00:00+00:00,0.48
2008-03-04 22:00:00+00:00,-0.5
2008-05-07 22:00:00+00:00,-0.09
2008-06-08 22:00:00+00:00,0.64
2008-08-27 22:00:00+00:00,-0.38
2008-10-14 22:00:00+00:00,-0.71
2008-11-15 22:00:00+00:00,0.06
2008-12-01 22:00:00+00:00,0.39
2008-12-25 21:50:00+00:00,-0.54
2009-03-07 22:00:00+00:00,-0.47
2009-05-10 22:00:00+00:00,-0.28
2009-07-13 22:00:00+00:00,0.48
2009-07-29 22:00:00+00:00,0.47
2009-11-18 22:00:00+00:00,-0.13
2009-12-04 22:00:00+00:00,0.05
2009-12-20 22:00:00+00:00,0.44
2010-01-29 22:00:00+00:00,-0.82
2010-02-22 22:00:00+00:00,0.36
2010-03-10 22:00:00+00:00,-0.24
2010-06-30 22:00:00+00:00,0.32
2010-08-01 22:00:00+00:00,0.51
2010-09-02 22:00:00+00:00,0.49
2010-10-04 22:00:00+00:00,-0.31
2010-10-12 22:00:00+00:00,0.76
2010-11-21 22:00:00+00:00,-0.51
2010-12-23 22:00:00+00:00,0.04
2011-01-24 22:00:00+00:00,0.81
2011-02-09 22:00:00+00:00,0.51
2011-03-13 22:00:00+00:00,0.29
2011-03-29 22:00:00+00:00,-0.3
2011-05-16 22:00:00+00:00,-0.88
2011-07-03 22:00:00+00:00,-0.12
2011-07-19 22:00:00+00:00,0.42
2011-09-05 22:00:00+00:00,0.57
2011-09-13 22:00:00+00:00,-0.32
2011-09-21 22:00:00+00:00,0.43
2011-10-23 22:00:00+00:00,-0.28
2011-11-24 22:00:00+00:00,-0.86
2011-12-26 22:00:00+00:00,-0.09
2012-01-27 22:00:00+00:00,0.53
2012-05-02 22:00:00+00:00,-0.33
2012-05-11 22:00:00+00:00,0.69
2012-06-03 22:00:00+00:00,-0.91
