,dates,nzd0169-0000,nzd0169-0001,nzd0169-0002
0,1999-08-26 22:04:44+00:00,203.02728156532385,203.58826394978652,203.57471385981535
1,1999-09-27 22:04:48+00:00,209.92695825888893,201.06949562211713,203.16765323389612
2,1999-10-13 22:04:48+00:00,208.1227388597869,200.83023154785408,200.65651490465305
3,1999-12-25 21:58:52+00:00,220.93526034220073,203.1279075808025,204.6386879929644
4,2000-03-30 21:58:33+00:00,212.26048381043276,,
5,2000-05-17 21:58:07+00:00,222.15124094258022,201.65768288683756,194.4159075024243
6,2000-05-24 22:03:46+00:00,207.95600485454543,200.6559152394695,202.8334534342085
7,2000-06-09 22:03:40+00:00,219.1020722499278,207.66005636134034,200.00256397120384
8,2000-07-11 22:03:17+00:00,235.71281039674776,206.40988401683146,207.04416304885427
9,2000-08-12 22:02:54+00:00,192.44602375334563,190.74161357579445,188.67868812161677
10,2000-08-21 21:57:02+00:00,191.38921614420678,192.32846447700163,
11,2000-09-06 21:56:46+00:00,209.66053786741395,198.99733334544175,200.13889969864704
12,2000-11-09 21:56:21+00:00,198.09997413316592,199.88845063403602,199.85291274991897
13,2000-11-25 21:56:23+00:00,219.221296485292,194.69391286986593,195.88309169894725
14,2001-01-03 22:02:12+00:00,201.98187119958223,195.0803497310089,195.9610288732578
15,2001-01-12 21:56:30+00:00,227.52221497874632,207.12556277893546,204.7081729223884
16,2001-02-04 22:02:14+00:00,206.169849205228,187.50235010260712,162.6875857781643
17,2001-02-13 21:56:27+00:00,203.81257241002112,190.74590996564052,193.1108783005305
18,2001-03-01 21:56:21+00:00,215.83848947179507,205.135699866369,210.30648889065068
19,2001-03-17 21:56:16+00:00,210.9427569810192,196.33519586450555,196.37611307762697
20,2001-03-24 22:01:59+00:00,208.21007670991315,198.6182398373353,194.36840295772134
21,2001-05-11 22:02:09+00:00,,,
22,2001-06-21 21:55:29+00:00,215.1991196620817,199.41245300645005,196.11493455401543
23,2001-08-08 21:55:01+00:00,215.49993601119675,201.8997804870156,197.463723687724
24,2001-08-15 22:00:38+00:00,,207.57640620629084,208.82566432591494
25,2001-09-09 21:54:36+00:00,216.170762596624,205.6612241140677,202.0550447943912
