dates,tide
1999-08-17 22:10:00+00:00,-0.8
1999-08-26 22:10:00+00:00,1.2
1999-10-13 22:10:00+00:00,-0.22
1999-12-07 22:10:00+00:00,1.0
2000-01-17 22:10:00+00:00,0.48
2000-03-21 22:10:00+00:00,0.65
2000-04-13 22:10:00+00:00,0.13
2000-06-25 22:10:00+00:00,-0.65
2000-08-03 22:10:00+00:00,-0.5
2000-08-19 22:10:00+00:00,-0.41
2000-09-04 22:10:00+00:00,-0.82
2000-09-13 22:00:00+00:00,1.06
2000-09-20 22:10:00+00:00,-0.9
2000-11-07 22:10:00+00:00,0.36
2001-01-10 22:10:00+00:00,1.0
2001-03-08 22:00:00+00:00,1.48
2001-03-15 22:10:00+00:00,-0.82
2001-03-31 22:10:00+00:00,-0.87
2001-05-02 22:10:00+00:00,0.06
2001-05-11 22:00:00+00:00,-0.45
2001-05-27 22:00:00+00:00,-0.89
2001-07-05 22:10:00+00:00,0.97
2001-07-14 22:00:00+00:00,-0.5
2001-08-15 22:00:00+00:00,0.57
2001-08-31 22:00:00+00:00,1.02
2001-09-07 22:10:00+00:00,-0.37
2001-11-03 22:00:00+00:00,0.31
2001-11-10 22:10:00+00:00,0.02
2001-12-21 22:00:00+00:00,-0.74
2002-02-07 22:00:00+00:00,0.42
2002-02-14 22:10:00+00:00,0.22
2002-03-11 22:00:00+00:00,1.02
2002-05-14 22:00:00+00:00,0.31
2002-05-30 22:00:00+00:00,-0.59
2002-06-06 22:10:00+00:00,0.47
2002-06-15 22:00:00+00:00,-0.84
2002-07-24 22:10:00+00:00,0.96
2002-08-18 22:00:00+00:00,0.49
2002-08-25 22:10:00+00:00,0.22
2002-10-05 22:00:00+00:00,1.55
2002-10-12 22:10:00+00:00,-0.82
2002-11-29 22:10:00+00:00,-0.12
2002-12-31 22:10:00+00:00,1.09
2003-01-25 22:00:00+00:00,-0.83
2003-02-01 22:10:00+00:00,0.95
2003-02-26 22:00:00+00:00,0.47
2003-03-05 22:10:00+00:00,0.19
2003-05-24 22:10:00+00:00,-0.13
2003-07-20 22:00:00+00:00,-0.77
2003-07-28 21:50:00+00:00,1.0
2003-08-20 22:00:00+00:00,-0.46
2003-08-28 22:10:00+00:00,0.98
2003-08-29 21:50:00+00:00,0.32
2003-09-14 21:50:00+00:00,-0.34
2003-10-24 22:00:00+00:00,1.49
2003-11-16 22:10:00+00:00,-0.68
2003-11-25 22:00:00+00:00,0.53
2003-12-02 22:10:00+00:00,-0.15
2003-12-03 21:50:00+00:00,0.35
2003-12-10 22:00:00+00:00,0.37
2004-01-03 22:10:00+00:00,0.53
2004-01-19 22:10:00+00:00,1.07
2004-01-20 21:50:00+00:00,1.26
2004-02-04 22:10:00+00:00,0.96
2004-03-23 22:10:00+00:00,0.17
