,Transect id,Longitude - Origin,Latitude - Origin,Longitude - Seawards point,Latitude - Seawards point,Beach face slope,Lower bound,Upper bound
0,usa_CA_0134-0000,-120.72742912292965,35.178400349269374,-120.72885285749773,35.174976645294194,0.07,0.064,0.0744
1,usa_CA_0134-0001,-120.72845498062874,35.17866267647113,-120.7299164627047,35.17524878336289,0.06,0.058,0.0681
2,usa_CA_0134-0002,-120.72947530806863,35.178940585195996,-120.73097243640812,35.175536242863764,0.065,0.0617,0.0704
3,usa_CA_0134-0003,-120.7305533693558,35.179232855261375,-120.73197167414567,35.17580776660028,0.065,0.0599,0.0703
4,usa_CA_0134-0004,-120.73173392590054,35.179512449625214,-120.7328939600195,35.17602868496971,0.06,0.0541,0.0633
5,usa_CA_0134-0005,-120.73291900869474,35.17970773094616,-120.7338616689281,35.176185206333535,0.05,0.0485,0.0552
6,usa_CA_0134-0006,-120.73399671294224,35.17986921148662,-120.7349444133042,35.17634748026457,0.045,0.0439,0.0502
7,usa_CA_0134-0007,-120.73498679337246,35.180032182256305,-120.73610602171708,35.17654041836308,0.045,0.0436,0.0482
8,usa_CA_0134-0008,-120.73579388468062,35.18020266111356,-120.73741020198229,35.17683230409862,0.04,0.0365,0.0414
9,usa_CA_0134-0009,-120.73660187606019,35.18052053944126,-120.73857157231643,35.177270474612996,0.025,0.0247,0.0276
