dates,tide
1999-08-26 22:00:00+00:00,1.2
1999-10-04 22:10:00+00:00,-0.59
2000-03-28 22:10:00+00:00,-0.49
2000-04-29 22:10:00+00:00,-0.28
2000-05-24 22:00:00+00:00,-0.34
2000-05-31 22:10:00+00:00,0.68
2000-07-11 22:00:00+00:00,-0.32
2000-10-31 22:00:00+00:00,0.3
2000-11-23 22:10:00+00:00,0.55
2001-06-03 22:10:00+00:00,0.51
2002-01-22 22:00:00+00:00,-0.63
2002-02-14 22:10:00+00:00,0.99
2002-03-18 22:10:00+00:00,0.4
2002-05-21 22:10:00+00:00,-0.72
2002-07-17 22:00:00+00:00,-1.03
2002-08-09 22:10:00+00:00,1.43
2002-10-21 22:00:00+00:00,1.18
2002-12-31 22:10:00+00:00,0.56
2003-01-25 22:00:00+00:00,-0.91
2003-07-28 21:50:00+00:00,1.03
2003-08-13 21:50:00+00:00,1.13
2004-01-03 22:10:00+00:00,0.08
2004-05-26 22:10:00+00:00,-0.55
2004-06-03 22:00:00+00:00,1.46
2004-06-11 22:10:00+00:00,-0.69
2004-06-12 21:50:00+00:00,-0.3
2004-07-06 22:00:00+00:00,-0.08
2004-07-21 22:00:00+00:00,0.29
2004-08-07 22:00:00+00:00,-0.74
2004-08-30 22:10:00+00:00,1.41
2004-11-03 22:00:00+00:00,-0.36
2004-11-19 22:00:00+00:00,-0.93
2005-01-14 22:00:00+00:00,-0.03
2005-02-15 22:00:00+00:00,-0.59
2005-03-02 22:00:00+00:00,-0.42
2005-03-03 22:00:00+00:00,-0.64
2005-04-03 22:10:00+00:00,-0.55
2005-05-06 22:00:00+00:00,0.95
2005-06-14 22:10:00+00:00,-0.63
2005-09-02 22:10:00+00:00,0.9
2005-09-03 22:00:00+00:00,1.11
2005-11-14 22:00:00+00:00,0.94
2005-11-30 22:00:00+00:00,1.0
2006-01-08 22:10:00+00:00,-0.68
2006-02-17 22:10:00+00:00,0.46
2006-04-14 22:10:00+00:00,1.23
2006-05-17 22:00:00+00:00,0.11
2006-06-01 22:10:00+00:00,-0.19
2006-06-10 22:00:00+00:00,0.89
2006-06-26 22:00:00+00:00,1.08
2006-07-27 22:10:00+00:00,0.9
2006-07-28 22:00:00+00:00,0.56
2006-09-05 22:10:00+00:00,0.42
2006-09-29 22:10:00+00:00,-0.43
2006-10-08 22:10:00+00:00,1.53
2006-10-24 22:10:00+00:00,0.99
2007-01-27 22:10:00+00:00,-0.65
2007-02-12 22:10:00+00:00,-0.34
2007-02-28 22:10:00+00:00,0.45
2007-05-28 22:00:00+00:00,0.25
2007-07-15 22:00:00+00:00,1.18
2007-10-02 22:10:00+00:00,-0.54
2007-12-29 22:10:00+00:00,-0.36
2008-02-24 22:00:00+00:00,0.66
2008-03-27 22:00:00+00:00,-0.05
2008-04-03 22:10:00+00:00,0.52
2008-04-28 22:00:00+00:00,-0.59
2008-07-08 22:10:00+00:00,-0.44
2008-08-02 22:00:00+00:00,1.33
2008-08-09 22:10:00+00:00,-0.7
2008-10-21 22:00:00+00:00,-0.88
2008-11-13 22:10:00+00:00,1.45
2008-11-14 22:00:00+00:00,1.43
2008-11-29 22:10:00+00:00,1.01
2008-12-15 22:10:00+00:00,0.84
2008-12-31 22:10:00+00:00,0.49
2009-01-16 22:10:00+00:00,-0.37
2009-01-17 22:00:00+00:00,-0.66
2009-01-24 22:00:00+00:00,0.92
2009-02-02 22:00:00+00:00,-0.64
2009-02-17 22:10:00+00:00,-0.49
2009-04-15 22:00:00+00:00,-0.21
2009-05-17 22:00:00+00:00,-0.66
2009-05-24 22:10:00+00:00,1.34
2009-06-02 22:00:00+00:00,-0.51
2009-06-09 22:10:00+00:00,0.95
2009-08-05 22:00:00+00:00,1.02
2009-08-12 22:10:00+00:00,-0.39
2009-08-21 22:00:00+00:00,1.49
2009-09-06 22:00:00+00:00,1.12
2009-09-13 22:10:00+00:00,-0.86
2009-10-15 22:10:00+00:00,0.23
2010-03-08 22:10:00+00:00,-0.5
2010-03-17 22:00:00+00:00,1.17
2010-03-24 22:10:00+00:00,-0.69
2010-06-21 22:00:00+00:00,-0.61
2010-07-23 22:00:00+00:00,0.47
2010-07-30 22:10:00+00:00,0.33
2010-08-31 22:10:00+00:00,-0.37
2010-09-25 22:00:00+00:00,1.03
2010-11-12 22:00:00+00:00,-0.56
2010-11-27 22:10:00+00:00,-0.48
2011-01-07 22:00:00+00:00,0.69
2011-01-15 22:10:00+00:00,-0.26
2011-04-13 22:00:00+00:00,-0.51
2011-05-07 22:10:00+00:00,0.36
2011-05-23 22:10:00+00:00,-0.53
2011-06-24 22:10:00+00:00,-0.75
2011-07-01 22:10:00+00:00,1.19
2011-07-17 22:10:00+00:00,1.01
2011-08-18 22:10:00+00:00,0.26
2011-08-27 22:10:00+00:00,0.76
2011-09-04 22:00:00+00:00,-0.84
2011-12-24 22:10:00+00:00,1.38
2012-04-30 22:10:00+00:00,-0.78
2012-06-01 22:10:00+00:00,-0.03
2012-07-12 22:10:00+00:00,-0.74
2012-09-30 22:10:00+00:00,1.28
2012-11-17 22:10:00+00:00,0.47
2013-01-04 22:10:00+00:00,-0.64
2013-02-05 22:10:00+00:00,-0.61
2013-02-21 22:10:00+00:00,0.06
2013-05-11 22:20:00+00:00,1.13
2013-05-12 22:10:00+00:00,0.9
2013-05-19 22:10:00+00:00,-0.77
2013-05-20 22:10:00+00:00,-0.62
2013-06-04 22:10:00+00:00,-0.11
2013-07-06 22:10:00+00:00,0.7
2013-07-22 22:10:00+00:00,1.4
2013-08-23 22:10:00+00:00,1.13
2013-10-02 22:20:00+00:00,0.34
2013-10-27 22:10:00+00:00,-0.68
2013-11-03 22:20:00+00:00,1.33
2013-11-12 22:10:00+00:00,-0.67
2013-12-05 22:20:00+00:00,1.18
2014-01-06 22:20:00+00:00,-0.3
2014-01-31 22:10:00+00:00,1.7
2014-02-07 22:20:00+00:00,-0.66
2014-03-27 22:20:00+00:00,0.06
2014-03-28 22:10:00+00:00,0.75
2014-04-12 22:20:00+00:00,0.46
2014-04-29 22:10:00+00:00,1.39
2014-05-30 22:20:00+00:00,1.12
2014-05-31 22:10:00+00:00,0.82
2014-07-02 22:10:00+00:00,0.0
2014-07-17 22:20:00+00:00,-0.37
2014-07-26 22:10:00+00:00,1.04
2014-10-06 22:10:00+00:00,0.64
2014-10-14 22:10:00+00:00,-0.46
2014-12-09 22:10:00+00:00,0.82
2015-01-09 22:20:00+00:00,0.44
2015-01-10 22:10:00+00:00,0.02
2015-02-26 22:20:00+00:00,-0.69
2015-02-27 22:10:00+00:00,-0.49
2015-04-24 22:10:00+00:00,-0.43
2015-05-02 22:10:00+00:00,0.91
2015-05-10 22:10:00+00:00,-0.67
2015-07-20 22:20:00+00:00,0.32
2015-11-02 22:10:00+00:00,-0.59
2015-11-26 22:10:00+00:00,1.52
2015-12-27 22:20:00+00:00,1.22
2016-01-12 22:20:00+00:00,1.16
2016-01-21 22:10:00+00:00,0.58
2016-01-29 22:10:00+00:00,-0.08
2016-02-22 22:10:00+00:00,1.33
2016-03-09 22:10:00+00:00,1.72
2016-05-12 22:10:00+00:00,-0.58
2016-05-28 22:10:00+00:00,-0.65
2016-06-04 22:20:00+00:00,1.26
2016-07-23 22:10:00+00:00,0.54
2016-07-31 22:10:00+00:00,0.44
2016-08-16 22:10:00+00:00,0.67
2016-09-24 22:20:00+00:00,-0.91
2017-01-30 22:20:00+00:00,1.11
2017-02-24 22:10:00+00:00,0.85
2017-03-03 22:20:00+00:00,-0.09
2017-04-05 22:10:00+00:00,-0.55
2017-04-13 22:10:00+00:00,1.03
2017-04-20 22:20:00+00:00,-0.63
2017-05-06 22:20:00+00:00,-0.11
2017-05-23 22:10:00+00:00,0.52
2017-06-08 22:10:00+00:00,0.96
2017-08-03 22:10:00+00:00,-0.12
2017-09-27 22:20:00+00:00,-0.53
2018-02-11 22:10:00+00:00,0.13
2018-03-06 22:20:00+00:00,0.2
2018-05-25 22:20:00+00:00,-0.15
2018-06-03 22:10:00+00:00,0.06
2018-07-05 22:10:00+00:00,-0.64
2018-07-12 22:20:00+00:00,1.22
2018-07-13 22:10:00+00:00,1.51
2018-07-28 22:20:00+00:00,1.09
2018-08-06 22:10:00+00:00,-0.86
2018-09-15 22:10:00+00:00,-0.42
2019-01-04 22:20:00+00:00,0.88
2019-01-05 22:10:00+00:00,1.14
2019-02-05 22:20:00+00:00,1.23
2019-03-02 22:10:00+00:00,0.27
2019-03-25 22:20:00+00:00,0.12
2019-04-10 22:20:00+00:00,0.05
2019-05-29 22:00:00+00:00,-0.26
2019-07-16 22:00:00+00:00,1.08
2019-07-24 22:10:00+00:00,-0.65
2019-11-04 22:20:00+00:00,-0.7
2019-11-05 22:00:00+00:00,-0.67
2019-11-21 21:50:00+00:00,-0.74
2019-12-31 22:10:00+00:00,-0.15
2020-01-24 21:50:00+00:00,1.25
2020-02-25 21:50:00+00:00,0.97
2020-03-12 21:50:00+00:00,0.65
2020-05-15 21:50:00+00:00,-0.56
2020-07-26 22:10:00+00:00,-0.72
2020-08-03 21:40:00+00:00,1.18
2020-12-01 22:10:00+00:00,1.11
2020-12-17 22:10:00+00:00,0.78
2021-02-03 22:10:00+00:00,-0.56
2021-02-11 21:30:00+00:00,1.33
2021-02-19 22:10:00+00:00,-0.48
2021-03-14 22:20:00+00:00,1.33
2021-03-23 22:10:00+00:00,-0.36
2021-03-30 22:20:00+00:00,1.47
2021-04-15 22:20:00+00:00,0.75
2021-05-26 22:10:00+00:00,1.5
2021-06-03 21:20:00+00:00,-0.49
2021-06-11 22:10:00+00:00,1.02
2021-06-18 22:20:00+00:00,-0.94
2021-07-13 22:10:00+00:00,0.53
2021-08-06 21:10:00+00:00,0.88
2021-08-22 21:10:00+00:00,1.23
2021-10-01 22:10:00+00:00,-0.47
2021-10-25 21:10:00+00:00,-0.24
2021-11-10 21:00:00+00:00,-0.96
2021-11-18 22:10:00+00:00,1.02
2022-01-12 22:20:00+00:00,-0.36
2022-01-21 22:10:00+00:00,0.59
2022-01-29 22:10:00+00:00,0.41
2022-02-14 22:10:00+00:00,0.83
2022-02-22 22:10:00+00:00,-0.37
2022-03-18 20:50:00+00:00,1.14
2022-04-03 22:10:00+00:00,1.09
2022-05-05 22:10:00+00:00,0.22
2022-06-26 20:40:00+00:00,0.9
2022-07-08 22:10:00+00:00,-0.9
2022-07-30 20:40:00+00:00,0.38
2022-08-09 22:10:00+00:00,0.21
2022-09-01 22:20:00+00:00,0.07
2022-09-02 22:10:00+00:00,-0.45
2022-09-09 22:20:00+00:00,1.09
2022-09-17 22:20:00+00:00,-0.55
2022-09-26 22:10:00+00:00,1.31
2022-10-19 22:20:00+00:00,-0.57
2022-12-14 22:20:00+00:00,-0.27
2022-12-22 22:20:00+00:00,1.09
2022-12-30 22:20:00+00:00,-0.88
2023-02-07 20:20:00+00:00,0.16
2023-02-25 22:10:00+00:00,-0.26
2023-03-01 20:20:00+00:00,0.23
2023-03-13 22:10:00+00:00,-0.22
2023-05-16 22:10:00+00:00,0.27
