dates,tide
1999-07-02 22:00:00+00:00,0.43
1999-07-18 22:00:00+00:00,0.49
1999-09-04 22:00:00+00:00,-0.08
1999-09-20 22:00:00+00:00,-0.22
1999-10-22 22:00:00+00:00,-0.45
1999-12-09 22:00:00+00:00,0.34
2000-02-11 22:00:00+00:00,0.55
2000-02-27 22:00:00+00:00,0.07
2000-03-30 22:00:00+00:00,-0.32
2000-04-15 22:00:00+00:00,-0.53
2000-05-01 22:00:00+00:00,-0.47
2000-05-17 22:00:00+00:00,-0.22
2000-06-18 22:00:00+00:00,0.2
2000-08-05 22:00:00+00:00,0.53
2000-10-24 22:00:00+00:00,-0.5
2000-11-25 22:00:00+00:00,-0.13
2000-12-11 22:00:00+00:00,-0.07
2001-02-13 22:00:00+00:00,0.64
2001-04-02 22:00:00+00:00,-0.13
2001-05-20 22:00:00+00:00,-0.44
2001-06-05 22:00:00+00:00,-0.24
2001-07-07 22:00:00+00:00,0.24
2001-08-08 22:00:00+00:00,0.47
2001-08-24 22:00:00+00:00,0.6
2001-09-25 22:00:00+00:00,0.06
2001-12-14 22:00:00+00:00,-0.13
2001-12-30 22:00:00+00:00,-0.02
2002-01-15 22:00:00+00:00,0.45
2002-03-04 22:00:00+00:00,0.63
2002-05-07 22:00:00+00:00,-0.42
2002-06-24 22:00:00+00:00,-0.27
2002-08-27 22:00:00+00:00,0.53
2002-09-12 22:00:00+00:00,0.66
2002-10-14 21:50:00+00:00,0.01
2002-10-30 22:00:00+00:00,0.04
2003-01-02 22:00:00+00:00,-0.14
2003-02-19 22:00:00+00:00,0.67
2003-03-23 22:00:00+00:00,0.6
2003-04-08 22:00:00+00:00,0.29
2003-07-21 21:40:00+00:00,-0.02
2003-07-29 22:00:00+00:00,-0.06
2003-08-30 22:00:00+00:00,0.5
2003-10-17 22:00:00+00:00,0.42
2003-11-18 22:00:00+00:00,0.02
2003-12-12 21:50:00+00:00,0.62
2003-12-28 21:50:00+00:00,0.68
2004-03-09 22:00:00+00:00,0.59
2004-03-25 22:00:00+00:00,0.57
2004-04-02 21:50:00+00:00,-0.4
2004-04-10 22:00:00+00:00,0.54
2004-05-20 21:50:00+00:00,0.21
2004-06-05 21:50:00+00:00,0.46
2004-07-23 21:50:00+00:00,0.37
2004-07-31 22:00:00+00:00,-0.31
2004-08-24 21:50:00+00:00,0.02
2004-09-25 21:50:00+00:00,-0.47
2004-10-19 22:00:00+00:00,0.73
2004-10-27 21:50:00+00:00,-0.15
2004-11-04 22:00:00+00:00,0.38
2004-11-12 21:50:00+00:00,-0.11
2004-11-20 22:00:00+00:00,0.03
2005-01-15 21:50:00+00:00,0.69
2005-02-08 22:00:00+00:00,-0.17
2005-02-24 22:00:00+00:00,0.16
2005-03-04 21:50:00+00:00,-0.05
2005-03-12 22:00:00+00:00,0.54
2005-04-05 21:50:00+00:00,-0.52
2005-04-21 21:50:00+00:00,-0.38
2005-05-23 21:50:00+00:00,-0.17
2005-05-31 22:00:00+00:00,-0.14
2005-06-08 21:50:00+00:00,0.21
2005-08-03 22:00:00+00:00,-0.31
2005-08-27 22:00:00+00:00,0.11
2005-09-20 22:00:00+00:00,0.51
2005-09-28 22:00:00+00:00,-0.24
2005-10-22 22:00:00+00:00,0.7
2005-11-07 22:00:00+00:00,0.71
