dates,sar2173-0000,sar2173-0001,sar2173-0002,sar2173-0003,sar2173-0004,sar2173-0005,sar2173-0006,satname
1984-04-13 09:27:07+00:00,239.83,192.57,178.32,184.40,222.45,249.59,240.31,L5
1984-05-06 09:33:27+00:00,240.56,190.60,177.52,189.74,223.39,246.25,241.05,L5
1984-07-18 09:28:46+00:00,244.98,190.90,179.19,190.71,222.96,250.21,245.32,L5
1984-08-03 09:29:20+00:00,246.03,190.20,179.45,191.64,224.39,251.62,246.41,L5
1984-08-19 09:29:51+00:00,244.78,190.20,179.45,191.64,224.39,251.62,245.05,L5
1984-09-11 09:36:14+00:00,244.74,189.93,178.09,190.42,225.67,252.34,244.97,L5
1984-09-20 09:30:04+00:00,245.44,188.79,177.73,189.62,225.84,253.83,245.71,L5
1984-10-22 09:30:00+00:00,246.75,187.86,177.57,191.23,226.99,255.66,247.02,L5
1984-11-07 09:29:53+00:00,247.49,187.07,177.65,191.28,227.36,257.87,247.75,L5
1984-12-09 09:29:58+00:00,248.02,187.14,178.47,191.82,226.07,257.90,248.31,L5
1985-02-02 09:36:09+00:00,247.01,185.08,176.24,190.59,225.84,257.84,247.34,L5
1985-02-11 09:30:23+00:00,246.60,185.11,176.02,189.80,224.45,257.14,246.95,L5
1985-04-23 09:35:59+00:00,246.20,188.81,176.55,190.85,221.07,255.20,246.59,L5
1985-05-02 09:30:07+00:00,245.53,188.99,176.11,189.68,221.43,254.62,245.93,L5
1985-06-03 09:30:04+00:00,243.85,188.36,176.01,186.44,220.07,251.91,244.26,L5
1985-06-10 09:35:50+00:00,240.56,185.44,172.35,183.80,221.03,249.99,240.96,L5
1985-06-26 09:35:47+00:00,239.49,183.77,172.16,183.41,218.84,248.96,239.91,L5
1985-07-05 09:29:57+00:00,239.61,178.28,172.16,183.41,218.84,248.96,240.03,L5
1985-07-28 09:35:58+00:00,239.61,178.28,172.16,183.41,218.84,248.84,240.03,L5
