dates,tide
1999-08-26 22:10:00+00:00,-0.84
1999-09-04 22:00:00+00:00,0.41
1999-12-09 22:00:00+00:00,-0.19
1999-12-16 22:10:00+00:00,0.71
2000-01-26 22:00:00+00:00,0.95
2000-02-27 22:00:00+00:00,0.45
2000-03-14 22:00:00+00:00,0.31
2000-03-30 22:00:00+00:00,-0.17
2000-05-01 22:00:00+00:00,-0.74
2000-05-08 22:10:00+00:00,0.69
2000-05-24 22:10:00+00:00,0.51
2000-06-18 22:00:00+00:00,-0.33
2000-07-11 22:10:00+00:00,-0.15
2000-08-05 22:00:00+00:00,0.87
2000-10-08 22:00:00+00:00,-0.08
2000-10-15 22:00:00+00:00,-0.2
2000-11-09 22:00:00+00:00,-0.64
2000-11-25 22:00:00+00:00,-0.76
2000-12-11 22:00:00+00:00,-0.85
2000-12-18 22:00:00+00:00,0.8
2001-01-28 22:00:00+00:00,0.45
2001-02-13 22:00:00+00:00,0.96
2001-05-11 22:00:00+00:00,0.39
2001-05-20 22:00:00+00:00,-0.72
2001-06-05 22:00:00+00:00,-0.89
2001-07-07 22:00:00+00:00,-0.27
2001-07-14 22:00:00+00:00,0.4
2001-08-15 22:00:00+00:00,-0.23
2001-08-24 22:00:00+00:00,0.95
2001-09-25 22:00:00+00:00,0.48
2001-10-02 22:00:00+00:00,-0.63
2001-12-14 22:00:00+00:00,-0.79
2001-12-30 22:00:00+00:00,-0.73
2002-02-16 22:00:00+00:00,0.47
2002-03-11 22:00:00+00:00,-0.75
2002-05-07 22:00:00+00:00,-0.37
2002-06-15 22:00:00+00:00,0.56
2002-07-17 22:00:00+00:00,0.72
2002-08-02 22:00:00+00:00,0.33
2002-10-14 22:00:00+00:00,0.48
2002-10-21 22:00:00+00:00,-0.56
2002-10-30 22:00:00+00:00,0.53
2002-11-06 22:00:00+00:00,-0.36
2002-11-22 22:00:00+00:00,0.03
2002-12-24 22:00:00+00:00,0.8
2003-01-18 22:00:00+00:00,-0.61
2003-02-10 22:00:00+00:00,0.27
2003-02-19 22:00:00+00:00,0.16
2003-04-08 22:00:00+00:00,0.49
2003-05-10 22:00:00+00:00,0.29
2003-07-20 22:00:00+00:00,0.65
2003-07-21 21:40:00+00:00,0.41
2003-07-28 21:50:00+00:00,-0.76
2003-07-29 22:00:00+00:00,-0.7
2003-08-30 22:00:00+00:00,0.02
2003-09-14 21:50:00+00:00,0.38
2003-10-16 21:50:00+00:00,0.7
2003-10-17 22:00:00+00:00,0.7
2003-11-18 22:00:00+00:00,0.49
2003-12-03 21:50:00+00:00,-0.09
2003-12-27 22:00:00+00:00,0.85
2004-01-21 22:00:00+00:00,-0.91
2004-02-05 21:50:00+00:00,-0.62
2004-02-13 22:00:00+00:00,0.74
2004-02-21 21:50:00+00:00,-0.33
2004-03-25 22:00:00+00:00,0.49
2004-04-01 22:00:00+00:00,-0.42
2004-04-02 21:50:00+00:00,-0.69
2004-04-09 21:50:00+00:00,0.66
2004-04-10 22:00:00+00:00,0.78
2004-04-25 21:50:00+00:00,0.48
2004-05-03 22:00:00+00:00,-1.0
2004-05-04 21:50:00+00:00,-0.98
2004-05-19 22:00:00+00:00,-0.62
2004-05-27 21:50:00+00:00,0.37
2004-06-05 21:50:00+00:00,0.0
2004-06-12 22:00:00+00:00,-0.18
2004-06-13 22:00:00+00:00,-0.44
2004-06-21 21:50:00+00:00,0.2
2004-06-29 22:00:00+00:00,-0.55
2004-07-06 22:00:00+00:00,0.61
2004-07-07 21:50:00+00:00,0.81
2004-07-14 22:00:00+00:00,-0.63
2004-07-22 22:00:00+00:00,0.47
2004-07-30 22:00:00+00:00,-1.06
2004-08-07 22:00:00+00:00,0.71
2004-09-01 22:00:00+00:00,-0.11
2004-09-08 22:00:00+00:00,0.21
2004-09-24 22:00:00+00:00,-0.14
2004-09-25 21:50:00+00:00,-0.62
2004-10-02 22:00:00+00:00,0.44
2004-10-19 22:00:00+00:00,1.01
2004-10-27 21:50:00+00:00,-0.79
2004-11-20 22:00:00+00:00,0.55
2004-12-06 22:00:00+00:00,0.4
2005-01-06 22:00:00+00:00,-0.09
2005-01-14 22:00:00+00:00,0.86
2005-01-15 21:50:00+00:00,1.03
2005-01-22 22:00:00+00:00,-0.61
2005-01-23 22:00:00+00:00,-0.67
2005-02-23 22:00:00+00:00,-0.64
2005-03-03 22:00:00+00:00,0.64
2005-03-04 21:50:00+00:00,0.38
2005-03-12 22:00:00+00:00,-0.07
2005-03-19 22:00:00+00:00,0.02
2005-03-27 22:00:00+00:00,-0.29
2005-04-04 22:00:00+00:00,-0.26
2005-04-05 21:50:00+00:00,-0.7
2005-04-13 22:00:00+00:00,0.51
2005-04-20 22:00:00+00:00,-0.49
2005-04-21 21:50:00+00:00,-0.7
2005-05-06 22:00:00+00:00,-0.94
2005-06-08 22:00:00+00:00,-0.36
2005-06-24 22:00:00+00:00,-0.12
2005-07-01 22:00:00+00:00,-0.15
2005-07-10 22:00:00+00:00,0.25
2005-08-26 22:00:00+00:00,0.77
2005-08-27 22:00:00+00:00,0.54
2005-09-20 22:00:00+00:00,-0.08
2005-09-28 22:00:00+00:00,-0.11
2005-10-05 22:00:00+00:00,-0.21
2005-10-06 22:00:00+00:00,0.1
2005-10-13 22:00:00+00:00,-0.06
2005-11-14 22:00:00+00:00,-0.88
2005-11-22 22:00:00+00:00,0.81
2005-12-25 22:00:00+00:00,0.28
2006-01-10 22:00:00+00:00,-0.43
2006-01-26 22:00:00+00:00,-0.49
2006-02-10 22:00:00+00:00,-0.68
2006-02-11 22:00:00+00:00,-0.72
2006-02-19 22:00:00+00:00,0.59
2006-02-26 22:00:00+00:00,-1.01
2006-03-07 22:00:00+00:00,0.39
2006-03-15 22:00:00+00:00,-0.47
2006-03-31 22:00:00+00:00,-0.14
2006-04-07 22:00:00+00:00,-0.06
2006-05-17 22:10:00+00:00,0.35
2006-06-19 22:00:00+00:00,0.5
2006-06-26 22:00:00+00:00,-0.62
2006-07-12 22:00:00+00:00,-0.57
2006-07-21 22:00:00+00:00,-0.44
2006-08-22 22:00:00+00:00,-0.77
2006-09-07 22:00:00+00:00,-1.09
2006-10-08 22:10:00+00:00,-0.66
2006-10-09 22:00:00+00:00,-0.06
2006-10-25 22:00:00+00:00,0.19
2006-11-02 22:00:00+00:00,-0.45
2006-11-10 22:00:00+00:00,0.89
2006-11-26 22:00:00+00:00,0.9
2006-12-11 22:10:00+00:00,0.84
2007-01-05 22:00:00+00:00,-0.1
2007-01-21 22:00:00+00:00,0.05
2007-02-05 22:00:00+00:00,0.27
2007-02-21 22:00:00+00:00,0.66
2007-03-02 22:00:00+00:00,-0.79
2007-03-09 22:00:00+00:00,0.5
2007-03-18 22:00:00+00:00,-1.04
2007-04-19 22:00:00+00:00,-0.21
2007-05-12 22:00:00+00:00,-0.08
2007-05-28 22:00:00+00:00,-0.57
2007-06-06 22:00:00+00:00,0.57
2007-06-13 22:00:00+00:00,-1.0
2007-07-08 22:00:00+00:00,0.6
2007-07-15 22:00:00+00:00,-0.65
2007-08-25 22:00:00+00:00,-0.48
2007-09-10 22:00:00+00:00,-0.82
2007-10-12 22:00:00+00:00,-0.37
2007-10-19 22:00:00+00:00,0.69
2007-10-28 22:00:00+00:00,-0.06
2007-12-22 22:00:00+00:00,-0.93
2007-12-31 22:00:00+00:00,0.66
2008-01-16 22:00:00+00:00,0.64
2008-02-16 22:00:00+00:00,-0.11
2008-03-04 22:00:00+00:00,-0.56
2008-03-11 22:00:00+00:00,0.51
2008-04-05 22:00:00+00:00,-0.99
2008-04-12 22:00:00+00:00,0.68
2008-05-14 22:00:00+00:00,-0.1
2008-05-30 22:00:00+00:00,-0.01
2008-06-08 22:00:00+00:00,0.73
2008-06-15 22:00:00+00:00,-0.61
2008-07-10 22:00:00+00:00,0.57
2008-07-17 22:00:00+00:00,-0.72
2008-08-27 22:00:00+00:00,-0.4
2008-09-19 22:00:00+00:00,0.58
2008-10-29 22:00:00+00:00,-0.57
2008-11-15 22:00:00+00:00,-0.06
2008-12-25 21:50:00+00:00,-0.66
2009-01-18 22:00:00+00:00,0.61
2009-01-25 22:00:00+00:00,-0.64
2009-03-07 22:00:00+00:00,-0.48
2009-03-14 22:00:00+00:00,0.3
2009-03-23 22:00:00+00:00,-0.62
2009-05-01 22:00:00+00:00,0.73
2009-05-10 22:00:00+00:00,-0.46
2009-06-02 22:00:00+00:00,-0.06
2009-06-18 22:00:00+00:00,0.0
2009-07-13 22:00:00+00:00,0.56
2009-09-22 22:00:00+00:00,0.44
2009-10-01 22:00:00+00:00,-0.55
2009-10-24 22:00:00+00:00,0.82
2009-11-25 22:00:00+00:00,0.55
2009-12-04 22:00:00+00:00,-0.07
2009-12-11 22:00:00+00:00,0.05
