dates,tide
1999-08-21 21:50:00+00:00,-0.19
1999-09-22 21:50:00+00:00,-0.5
1999-09-29 21:50:00+00:00,0.75
1999-10-24 21:50:00+00:00,-0.56
1999-11-25 21:50:00+00:00,0.39
2000-01-19 21:50:00+00:00,-0.76
2000-02-20 21:50:00+00:00,-0.05
2000-05-03 21:50:00+00:00,-0.55
2000-05-26 21:50:00+00:00,0.15
2000-07-13 21:50:00+00:00,-0.56
2000-07-29 21:50:00+00:00,-0.8
2000-08-07 21:50:00+00:00,0.22
2000-08-14 21:50:00+00:00,-0.37
2000-09-15 21:50:00+00:00,0.05
2000-10-26 21:40:00+00:00,-0.52
2000-12-13 21:40:00+00:00,0.44
2001-01-05 21:50:00+00:00,-0.24
2001-01-14 21:40:00+00:00,0.9
2001-01-21 21:50:00+00:00,-0.52
2001-04-04 21:40:00+00:00,-0.64
2001-05-13 21:50:00+00:00,0.44
2001-07-25 21:40:00+00:00,0.73
2001-09-18 21:50:00+00:00,-0.16
2001-09-27 21:40:00+00:00,-0.32
2001-10-04 21:50:00+00:00,0.12
2002-02-18 21:40:00+00:00,0.5
2002-02-25 21:50:00+00:00,-0.71
2002-03-06 21:40:00+00:00,0.14
2002-03-22 21:40:00+00:00,0.12
2002-04-07 21:40:00+00:00,-0.43
2002-04-14 21:50:00+00:00,0.14
2002-05-09 21:40:00+00:00,-0.54
2002-08-29 21:40:00+00:00,0.43
2002-09-05 21:50:00+00:00,-0.69
2002-09-14 21:40:00+00:00,0.22
2002-09-30 21:40:00+00:00,0.21
2002-10-23 21:50:00+00:00,0.21
2003-01-11 21:50:00+00:00,0.11
2003-01-20 21:40:00+00:00,0.39
2003-02-05 21:40:00+00:00,0.65
2003-02-21 21:40:00+00:00,0.82
2003-03-16 21:50:00+00:00,-0.65
2003-05-03 21:50:00+00:00,0.16
2003-05-12 21:40:00+00:00,-0.58
2003-05-19 21:50:00+00:00,0.59
2003-07-23 21:30:00+00:00,-0.27
2003-07-30 21:40:00+00:00,-0.04
2003-10-18 21:40:00+00:00,0.32
2003-11-04 21:40:00+00:00,-0.39
2003-11-19 21:40:00+00:00,-0.18
2003-11-28 21:30:00+00:00,0.88
2003-12-06 21:40:00+00:00,-0.45
2003-12-14 21:30:00+00:00,0.63
2003-12-30 21:30:00+00:00,0.29
2004-01-22 21:40:00+00:00,-0.06
2004-02-23 21:40:00+00:00,0.59
2004-02-24 21:40:00+00:00,0.66
2004-03-19 21:30:00+00:00,-0.49
2004-03-27 21:40:00+00:00,0.36
2004-04-03 21:50:00+00:00,-0.6
2004-04-20 21:30:00+00:00,0.05
2004-06-22 21:50:00+00:00,0.39
2004-06-23 21:40:00+00:00,0.4
2004-07-01 21:40:00+00:00,-0.69
2004-07-08 21:50:00+00:00,0.47
2004-08-02 21:40:00+00:00,0.14
2004-08-25 21:50:00+00:00,-0.13
2004-09-03 21:40:00+00:00,0.64
2004-09-19 21:40:00+00:00,0.71
2004-09-26 21:50:00+00:00,-0.66
2004-10-20 21:50:00+00:00,0.66
2004-11-06 21:40:00+00:00,0.09
2004-11-13 21:50:00+00:00,-0.16
2005-01-16 21:50:00+00:00,0.62
2005-01-17 21:40:00+00:00,0.3
2005-02-10 21:40:00+00:00,0.3
2005-02-17 21:50:00+00:00,-0.06
2005-02-18 21:40:00+00:00,-0.29
2005-03-05 21:50:00+00:00,-0.2
2005-03-06 21:40:00+00:00,-0.53
2005-03-30 21:40:00+00:00,0.6
2005-04-06 21:50:00+00:00,-0.72
2005-04-22 21:50:00+00:00,-0.54
2005-04-30 21:50:00+00:00,0.45
2005-05-08 21:50:00+00:00,-0.3
2005-05-09 21:40:00+00:00,0.0
2005-05-24 21:50:00+00:00,-0.23
2005-05-25 21:40:00+00:00,0.13
2005-06-02 21:40:00+00:00,-0.53
2005-06-10 21:40:00+00:00,0.38
2005-06-26 21:40:00+00:00,0.67
2005-07-12 21:40:00+00:00,0.39
2005-07-20 21:40:00+00:00,-0.67
2005-08-13 21:40:00+00:00,0.26
2005-08-20 21:50:00+00:00,-0.3
2005-08-28 21:50:00+00:00,-0.04
2005-08-29 21:40:00+00:00,-0.28
2005-09-22 21:40:00+00:00,0.73
2005-09-29 21:50:00+00:00,-0.39
2005-10-08 21:40:00+00:00,0.67
2005-10-24 21:40:00+00:00,0.45
2005-10-31 21:50:00+00:00,-0.46
2005-11-08 21:50:00+00:00,0.68
2005-11-09 21:40:00+00:00,0.39
2006-01-20 21:40:00+00:00,0.54
2006-01-27 21:50:00+00:00,-0.65
2006-02-12 21:50:00+00:00,-0.29
2006-02-13 21:40:00+00:00,-0.05
2006-02-20 21:50:00+00:00,0.4
2006-02-21 21:50:00+00:00,0.24
2006-02-28 21:50:00+00:00,-0.22
2006-04-18 21:40:00+00:00,0.49
2006-04-25 21:50:00+00:00,-0.76
2006-05-20 21:40:00+00:00,0.2
2006-06-04 21:50:00+00:00,0.04
2006-06-05 21:40:00+00:00,-0.17
2006-06-13 21:50:00+00:00,0.05
2006-07-23 21:40:00+00:00,-0.56
2006-07-30 21:50:00+00:00,0.47
2006-08-23 21:50:00+00:00,-0.35
2006-08-31 21:50:00+00:00,0.4
2006-09-01 21:50:00+00:00,0.28
2006-09-16 21:50:00+00:00,-0.06
2006-10-10 21:50:00+00:00,0.65
