dates,tide
1999-08-26 22:00:00+00:00,-0.01
1999-09-27 22:00:00+00:00,0.97
1999-11-14 22:00:00+00:00,0.44
2000-02-18 22:00:00+00:00,-0.03
2000-05-24 22:00:00+00:00,0.25
2001-01-03 22:00:00+00:00,-0.18
2001-03-24 22:00:00+00:00,0.31
2001-08-15 22:00:00+00:00,-0.93
2002-01-22 22:00:00+00:00,-0.2
2002-03-27 22:00:00+00:00,-0.17
2002-07-17 22:00:00+00:00,-0.32
2002-08-18 22:00:00+00:00,-0.87
2002-09-19 22:00:00+00:00,-0.38
2002-11-06 22:00:00+00:00,1.0
2002-11-22 22:00:00+00:00,0.86
2003-01-25 22:00:00+00:00,-0.08
2003-08-05 22:00:00+00:00,-0.21
2003-08-13 21:50:00+00:00,0.63
2003-11-17 21:50:00+00:00,-0.19
2003-12-03 21:50:00+00:00,-0.63
2004-05-03 22:00:00+00:00,-0.34
2004-07-06 22:00:00+00:00,0.78
2004-07-30 21:50:00+00:00,-0.45
2004-10-18 22:00:00+00:00,0.96
2004-11-11 22:00:00+00:00,-0.2
2005-02-23 22:00:00+00:00,0.33
2005-03-03 22:00:00+00:00,0.08
2005-03-11 22:00:00+00:00,0.89
2005-05-30 22:00:00+00:00,-0.23
2005-07-09 22:00:00+00:00,0.62
2005-07-17 22:00:00+00:00,-0.88
2005-10-05 22:00:00+00:00,0.75
2005-10-13 22:00:00+00:00,-0.87
2006-02-18 22:00:00+00:00,0.68
2006-05-09 22:00:00+00:00,-0.6
2006-05-17 22:00:00+00:00,0.69
2006-06-10 22:00:00+00:00,-0.32
2006-06-26 22:00:00+00:00,0.33
2006-07-28 22:00:00+00:00,0.7
2006-10-16 22:00:00+00:00,-0.61
2006-12-11 22:10:00+00:00,0.35
2007-01-05 22:00:00+00:00,0.97
2007-02-06 22:00:00+00:00,0.88
2007-05-12 22:00:00+00:00,-0.86
2007-05-28 22:00:00+00:00,-0.64
2007-08-16 22:00:00+00:00,0.81
2007-11-20 22:00:00+00:00,-0.75
2008-05-14 22:00:00+00:00,-0.75
2008-08-18 22:00:00+00:00,0.61
2009-01-25 22:00:00+00:00,0.28
2009-02-02 22:00:00+00:00,0.24
2009-06-02 22:00:00+00:00,-0.84
2009-06-18 22:00:00+00:00,-0.83
2009-07-20 22:00:00+00:00,-0.72
2009-08-05 22:00:00+00:00,0.0
2009-08-21 22:00:00+00:00,0.62
2009-09-06 22:00:00+00:00,0.65
2009-11-25 22:00:00+00:00,-0.16
2010-01-28 22:00:00+00:00,-0.36
2010-02-21 22:00:00+00:00,0.21
2010-03-17 22:00:00+00:00,0.72
2010-06-21 22:00:00+00:00,-0.89
2010-07-23 22:00:00+00:00,-0.63
2011-01-07 22:00:00+00:00,1.02
2011-03-12 22:00:00+00:00,0.12
2011-04-13 22:00:00+00:00,-0.73
2011-05-07 22:10:00+00:00,0.69
2011-05-23 22:10:00+00:00,0.24
2011-07-10 22:10:00+00:00,-0.87
2011-07-26 22:10:00+00:00,-0.74
2011-08-11 22:10:00+00:00,-0.68
2011-08-27 22:10:00+00:00,-0.65
2012-01-18 22:10:00+00:00,-0.61
2012-04-07 22:10:00+00:00,0.5
2012-04-23 22:10:00+00:00,0.64
2012-05-02 22:00:00+00:00,-0.91
2012-05-09 22:10:00+00:00,1.01
2012-07-12 22:10:00+00:00,-0.51
2013-01-04 22:10:00+00:00,0.37
2013-02-05 22:10:00+00:00,-0.59
2013-02-21 22:10:00+00:00,-0.5
2013-03-09 22:10:00+00:00,-0.55
2013-03-25 22:10:00+00:00,-0.37
2013-04-10 22:10:00+00:00,0.25
2013-04-11 22:10:00+00:00,0.54
2013-05-12 22:10:00+00:00,0.67
2013-05-20 22:10:00+00:00,-0.74
2013-05-28 22:10:00+00:00,1.03
2013-06-05 22:10:00+00:00,-0.73
2013-07-07 22:10:00+00:00,-0.15
2013-07-15 22:10:00+00:00,0.17
2013-09-01 22:10:00+00:00,-0.7
2013-09-17 22:10:00+00:00,-0.75
2013-10-19 22:10:00+00:00,0.36
2013-12-14 22:10:00+00:00,-0.49
2014-01-31 22:10:00+00:00,0.66
2014-04-05 22:10:00+00:00,0.46
2014-05-15 22:10:00+00:00,0.36
2014-05-31 22:10:00+00:00,0.72
2014-09-20 22:10:00+00:00,-0.67
2014-12-25 22:10:00+00:00,1.26
2015-01-26 22:10:00+00:00,0.39
2015-02-27 22:10:00+00:00,-0.5
2015-03-31 22:10:00+00:00,-0.58
2015-04-24 22:10:00+00:00,0.37
2015-05-02 22:10:00+00:00,-0.26
2015-05-10 22:10:00+00:00,0.27
2015-07-21 22:10:00+00:00,0.54
2015-07-29 22:10:00+00:00,-0.73
2016-01-29 22:10:00+00:00,0.71
2016-02-22 22:10:00+00:00,0.32
2016-03-09 22:10:00+00:00,0.54
2016-04-26 22:10:00+00:00,0.69
2016-05-12 22:10:00+00:00,0.29
2016-07-07 22:10:00+00:00,0.89
2016-08-16 22:10:00+00:00,-0.58
