dates,tide
1999-08-26 22:10:00+00:00,-0.87
1999-09-04 22:00:00+00:00,0.48
1999-09-27 22:10:00+00:00,-0.42
2000-01-26 22:00:00+00:00,0.96
2000-02-11 22:00:00+00:00,0.85
2000-02-27 22:00:00+00:00,0.48
2000-03-30 22:00:00+00:00,-0.14
2000-05-01 22:00:00+00:00,-0.74
2000-05-08 22:10:00+00:00,0.66
2000-05-24 22:10:00+00:00,0.52
2000-06-02 22:00:00+00:00,-1.09
2000-06-18 22:00:00+00:00,-0.39
2000-07-11 22:10:00+00:00,-0.11
2000-07-27 22:00:00+00:00,-0.21
2000-08-05 22:00:00+00:00,0.89
2000-08-12 22:00:00+00:00,-0.68
2000-10-08 22:00:00+00:00,-0.04
2000-12-02 22:00:00+00:00,0.8
2001-01-28 22:00:00+00:00,0.42
2001-04-09 22:00:00+00:00,-0.5
2001-07-07 22:00:00+00:00,-0.33
2001-07-14 22:00:00+00:00,0.45
2001-08-15 22:00:00+00:00,-0.18
2001-09-25 22:00:00+00:00,0.54
2001-10-02 22:00:00+00:00,-0.68
2001-11-03 22:00:00+00:00,-0.15
2001-12-14 22:00:00+00:00,-0.84
2001-12-30 22:00:00+00:00,-0.79
2002-01-22 22:00:00+00:00,0.46
2002-05-07 22:00:00+00:00,-0.34
2002-05-30 22:00:00+00:00,0.43
2002-06-15 22:00:00+00:00,0.54
2002-07-17 22:00:00+00:00,0.78
2002-08-02 22:00:00+00:00,0.38
2002-08-18 22:00:00+00:00,-0.19
2002-09-03 22:00:00+00:00,-0.19
2002-09-19 22:00:00+00:00,-0.75
2002-10-14 22:00:00+00:00,0.54
2002-10-21 22:00:00+00:00,-0.61
2002-10-30 22:00:00+00:00,0.59
2002-11-22 22:00:00+00:00,-0.02
2002-12-24 22:00:00+00:00,0.79
2003-01-18 22:00:00+00:00,-0.67
2003-02-10 22:00:00+00:00,0.3
2003-02-19 22:00:00+00:00,0.09
2003-04-08 22:00:00+00:00,0.49
2003-04-15 22:00:00+00:00,-1.12
2003-05-10 22:00:00+00:00,0.34
2003-07-20 22:00:00+00:00,0.68
2003-07-21 21:40:00+00:00,0.46
2003-07-29 22:00:00+00:00,-0.75
2003-08-30 22:00:00+00:00,-0.04
2003-09-14 21:50:00+00:00,0.35
2003-10-16 21:50:00+00:00,0.72
2003-10-17 22:00:00+00:00,0.73
2003-11-18 22:00:00+00:00,0.55
2003-12-20 22:00:00+00:00,-0.52
2003-12-27 22:00:00+00:00,0.83
2004-02-13 22:00:00+00:00,0.78
2004-02-21 21:50:00+00:00,-0.41
2004-03-25 22:00:00+00:00,0.46
2004-04-01 22:00:00+00:00,-0.41
2004-04-02 21:50:00+00:00,-0.7
2004-04-10 22:00:00+00:00,0.78
2004-04-25 21:50:00+00:00,0.48
2004-05-03 22:00:00+00:00,-1.03
2004-05-04 21:50:00+00:00,-1.04
2004-05-19 22:00:00+00:00,-0.68
2004-05-20 21:50:00+00:00,-0.4
2004-05-27 21:50:00+00:00,0.41
2004-05-28 22:00:00+00:00,0.3
2004-06-05 21:50:00+00:00,-0.06
2004-06-12 22:00:00+00:00,-0.14
2004-06-13 22:00:00+00:00,-0.41
2004-06-20 22:00:00+00:00,-0.1
2004-06-29 22:00:00+00:00,-0.52
2004-07-07 21:50:00+00:00,0.82
2004-07-14 22:00:00+00:00,-0.63
2004-07-15 22:00:00+00:00,-0.74
2004-07-22 22:00:00+00:00,0.46
2004-08-07 22:00:00+00:00,0.75
2004-09-08 22:00:00+00:00,0.26
2004-09-17 22:00:00+00:00,-0.02
2004-09-24 22:00:00+00:00,-0.08
2004-09-25 21:50:00+00:00,-0.59
2004-10-10 22:00:00+00:00,-0.29
2004-10-19 22:00:00+00:00,1.02
2004-10-27 21:50:00+00:00,-0.84
2004-11-04 22:00:00+00:00,0.75
2004-11-12 21:50:00+00:00,-0.89
2004-11-20 22:00:00+00:00,0.61
2005-01-14 22:00:00+00:00,0.83
2005-01-22 22:00:00+00:00,-0.62
2005-01-23 22:00:00+00:00,-0.7
2005-02-07 22:00:00+00:00,-1.04
2005-02-23 22:00:00+00:00,-0.69
2005-03-04 21:50:00+00:00,0.42
2005-03-11 22:00:00+00:00,-0.58
2005-03-12 22:00:00+00:00,-0.15
2005-03-27 22:00:00+00:00,-0.36
2005-04-04 22:00:00+00:00,-0.22
2005-04-13 22:00:00+00:00,0.49
2005-04-20 22:00:00+00:00,-0.48
2005-04-21 21:50:00+00:00,-0.71
2005-05-06 22:00:00+00:00,-0.96
2005-05-22 22:00:00+00:00,-0.93
2005-05-30 22:00:00+00:00,0.71
2005-06-08 22:00:00+00:00,-0.42
2005-06-24 22:00:00+00:00,-0.19
2005-07-01 22:00:00+00:00,-0.1
2005-07-10 22:00:00+00:00,0.22
2005-07-25 22:00:00+00:00,0.63
2005-08-10 22:00:00+00:00,0.48
2005-08-27 22:00:00+00:00,0.59
2005-09-27 22:00:00+00:00,0.21
2005-10-05 22:00:00+00:00,-0.26
2005-10-06 22:00:00+00:00,0.05
2005-10-22 22:00:00+00:00,0.77
2005-11-14 22:00:00+00:00,-0.9
2005-11-22 22:00:00+00:00,0.83
2005-12-25 22:00:00+00:00,0.32
2006-01-10 22:00:00+00:00,-0.41
2006-02-11 22:00:00+00:00,-0.75
2006-02-19 22:00:00+00:00,0.58
2006-02-26 22:00:00+00:00,-1.05
2006-03-06 22:00:00+00:00,0.69
2006-03-07 22:00:00+00:00,0.43
2006-04-07 22:00:00+00:00,-0.03
2006-04-15 22:10:00+00:00,-0.37
2006-05-17 22:10:00+00:00,0.31
2006-06-19 22:00:00+00:00,0.56
2006-06-26 22:00:00+00:00,-0.68
2006-07-12 22:00:00+00:00,-0.64
2006-07-28 22:00:00+00:00,0.07
2006-08-22 22:00:00+00:00,-0.8
2006-08-29 22:00:00+00:00,0.55
2006-09-07 22:00:00+00:00,-1.14
2006-10-08 22:10:00+00:00,-0.74
2006-10-09 22:00:00+00:00,-0.13
2006-10-25 22:00:00+00:00,0.15
2006-11-02 22:00:00+00:00,-0.41
2006-11-10 22:00:00+00:00,0.89
2006-11-18 22:00:00+00:00,-0.59
2006-12-11 22:10:00+00:00,0.86
2007-01-13 22:00:00+00:00,0.17
2007-01-21 22:00:00+00:00,-0.02
2007-01-29 22:00:00+00:00,-0.46
2007-03-18 22:00:00+00:00,-1.1
2007-04-19 22:00:00+00:00,-0.29
2007-05-12 22:00:00+00:00,-0.03
2007-05-21 22:00:00+00:00,0.64
2007-06-06 22:00:00+00:00,0.56
2007-06-13 22:00:00+00:00,-1.01
2007-07-15 22:00:00+00:00,-0.71
2007-08-25 22:00:00+00:00,-0.45
2007-09-10 22:00:00+00:00,-0.85
2007-09-18 22:00:00+00:00,0.69
2007-10-12 22:00:00+00:00,-0.43
2007-10-19 22:00:00+00:00,0.73
2007-10-28 22:00:00+00:00,-0.13
2007-11-20 22:00:00+00:00,0.13
2007-12-06 22:00:00+00:00,-0.5
2007-12-22 22:00:00+00:00,-0.95
2007-12-31 22:00:00+00:00,0.7
2008-01-16 22:00:00+00:00,0.68
2008-02-16 22:00:00+00:00,-0.07
2008-03-04 22:00:00+00:00,-0.56
2008-03-11 22:00:00+00:00,0.47
2008-04-05 22:00:00+00:00,-1.05
2008-04-12 22:00:00+00:00,0.71
2008-05-14 22:00:00+00:00,-0.06
2008-05-30 22:00:00+00:00,0.04
2008-06-08 22:00:00+00:00,0.73
2008-06-15 22:00:00+00:00,-0.6
2008-07-17 22:00:00+00:00,-0.75
2008-08-27 22:00:00+00:00,-0.36
2008-09-19 22:00:00+00:00,0.55
2008-10-05 22:00:00+00:00,0.75
2008-10-29 22:00:00+00:00,-0.63
2008-10-30 22:00:00+00:00,-0.37
2008-11-15 22:00:00+00:00,-0.13
2009-01-25 22:00:00+00:00,-0.68
2009-03-07 22:00:00+00:00,-0.46
2009-03-23 22:00:00+00:00,-0.62
2009-04-24 22:00:00+00:00,-0.96
2009-05-01 22:00:00+00:00,0.76
2009-06-02 22:00:00+00:00,0.0
2009-06-18 22:00:00+00:00,0.05
2009-07-13 22:00:00+00:00,0.56
2009-07-29 22:00:00+00:00,0.67
2009-08-05 22:00:00+00:00,-0.74
2009-09-22 22:00:00+00:00,0.4
2009-11-25 22:00:00+00:00,0.59
2009-12-04 22:00:00+00:00,-0.14
2010-01-29 22:00:00+00:00,-1.09
2010-02-21 22:00:00+00:00,0.64
2010-02-22 22:00:00+00:00,0.54
2010-03-01 22:10:00+00:00,-0.88
2010-04-02 22:10:00+00:00,0.2
2010-06-21 22:10:00+00:00,0.15
2010-06-30 22:00:00+00:00,0.26
2010-08-24 22:10:00+00:00,-0.76
2010-09-02 22:00:00+00:00,0.68
2010-09-18 22:00:00+00:00,-0.08
2010-09-25 22:10:00+00:00,-0.3
2010-10-04 22:00:00+00:00,-0.25
2010-10-11 22:10:00+00:00,0.42
2010-11-12 22:10:00+00:00,0.9
2010-11-20 22:00:00+00:00,-0.72
2010-12-22 22:00:00+00:00,-0.53
2010-12-30 22:10:00+00:00,0.19
2011-01-08 22:00:00+00:00,0.47
2011-01-15 22:10:00+00:00,-0.04
2011-01-23 22:00:00+00:00,0.56
2011-01-31 22:10:00+00:00,-0.72
2011-02-01 22:00:00+00:00,-0.84
2011-02-09 22:00:00+00:00,0.61
2011-03-04 22:10:00+00:00,-0.78
2011-03-13 22:00:00+00:00,0.45
2011-04-05 22:10:00+00:00,-0.34
2011-05-16 22:00:00+00:00,-1.16
2011-06-24 22:10:00+00:00,0.43
2011-07-03 22:00:00+00:00,-0.35
2011-07-19 22:00:00+00:00,0.39
2011-07-26 22:10:00+00:00,-0.04
2011-08-20 22:00:00+00:00,0.68
2011-09-05 22:00:00+00:00,0.8
