dates,tide
1999-08-26 22:00:00+00:00,-0.03
1999-09-27 22:00:00+00:00,1.19
1999-10-13 22:00:00+00:00,1.1
2000-02-11 22:00:00+00:00,0.69
2000-05-24 22:00:00+00:00,0.36
2000-06-09 22:00:00+00:00,-0.45
2000-07-11 22:00:00+00:00,-1.0
2000-08-12 22:00:00+00:00,-0.66
2000-09-13 22:00:00+00:00,0.12
2000-10-15 22:00:00+00:00,1.12
2000-11-09 22:00:00+00:00,-0.67
2000-12-11 22:00:00+00:00,0.44
2001-01-03 22:00:00+00:00,-0.2
2001-01-12 22:00:00+00:00,1.63
2001-02-04 22:00:00+00:00,-0.92
2001-02-13 22:00:00+00:00,0.76
2001-03-24 22:00:00+00:00,0.33
2001-06-21 22:00:00+00:00,0.13
2001-08-08 22:00:00+00:00,0.85
2001-08-15 22:00:00+00:00,-1.13
2001-09-09 21:50:00+00:00,0.41
2001-09-25 21:50:00+00:00,-0.54
2001-10-02 22:00:00+00:00,0.27
2001-10-11 21:50:00+00:00,-0.71
2001-10-18 22:00:00+00:00,1.14
2001-11-03 22:00:00+00:00,1.06
2001-11-19 22:00:00+00:00,1.18
2001-12-05 22:00:00+00:00,1.15
2002-01-06 22:00:00+00:00,-0.2
2002-01-15 21:50:00+00:00,1.16
2002-01-22 22:00:00+00:00,-0.25
2002-01-31 21:50:00+00:00,1.61
2002-02-16 21:50:00+00:00,1.03
2002-02-23 22:00:00+00:00,-0.81
2002-04-28 22:00:00+00:00,1.05
2002-05-07 21:50:00+00:00,-0.8
2002-05-30 22:00:00+00:00,0.94
2002-06-15 22:00:00+00:00,0.86
2002-06-24 21:50:00+00:00,0.04
2002-07-01 22:00:00+00:00,0.13
2002-07-17 22:00:00+00:00,-0.34
2002-08-27 21:50:00+00:00,0.84
2002-09-19 22:00:00+00:00,-0.49
2002-10-05 22:00:00+00:00,-0.44
2002-10-14 21:50:00+00:00,-0.6
2002-12-24 22:00:00+00:00,1.1
2003-01-18 21:50:00+00:00,0.63
2003-01-25 22:00:00+00:00,-0.08
2003-02-03 21:50:00+00:00,1.25
2003-02-26 22:00:00+00:00,-0.81
2003-05-10 21:50:00+00:00,-0.64
2003-07-21 21:40:00+00:00,-0.44
2003-08-05 22:00:00+00:00,-0.2
2003-08-06 21:40:00+00:00,-0.84
2003-08-13 21:50:00+00:00,0.79
2003-08-30 21:50:00+00:00,1.26
2003-09-22 22:00:00+00:00,-0.89
2003-09-30 21:50:00+00:00,1.17
2003-10-25 21:40:00+00:00,0.42
2003-11-17 21:50:00+00:00,-0.19
2003-12-04 21:50:00+00:00,-0.74
2003-12-11 22:00:00+00:00,1.06
2003-12-12 21:40:00+00:00,1.06
2004-02-13 22:00:00+00:00,0.05
2004-02-21 21:50:00+00:00,1.13
2004-03-09 22:00:00+00:00,1.32
2004-03-17 21:50:00+00:00,-0.75
2004-03-25 22:00:00+00:00,0.94
2004-04-01 22:00:00+00:00,-0.71
2004-04-18 21:50:00+00:00,0.07
2004-04-25 21:50:00+00:00,0.4
2004-05-03 22:00:00+00:00,-0.46
2004-05-04 21:50:00+00:00,0.17
2004-05-12 22:00:00+00:00,-0.67
2004-05-19 22:00:00+00:00,0.34
2004-05-20 21:50:00+00:00,0.67
2004-05-28 22:00:00+00:00,-0.62
2004-06-12 21:50:00+00:00,-0.99
2004-06-20 22:00:00+00:00,0.74
2004-07-06 22:00:00+00:00,1.02
2004-07-07 21:50:00+00:00,0.55
2004-07-14 21:50:00+00:00,-0.69
2004-07-23 21:50:00+00:00,0.45
2004-07-30 21:50:00+00:00,-0.57
2004-07-31 21:50:00+00:00,0.04
2004-08-15 22:00:00+00:00,-0.01
2004-08-23 22:00:00+00:00,-0.06
2004-08-24 21:50:00+00:00,-0.64
2004-09-25 21:50:00+00:00,-1.0
2004-10-02 22:00:00+00:00,1.14
2004-10-19 21:50:00+00:00,0.74
2004-11-03 22:00:00+00:00,0.52
2004-11-11 22:00:00+00:00,-0.31
2004-11-19 22:00:00+00:00,-0.13
2005-01-14 22:00:00+00:00,1.35
2005-01-15 21:50:00+00:00,0.82
